addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,check_date:opening_hours,dispensing,healthcare,name,opening_hours,phone,toilets:wheelchair,website,wheelchair,check_date,man_made,payment:mastercard,payment:visa,surveillance,contact:website,level,email,fax,contact:phone,drinking_water:refill,operator,addr:city:fa,drive_through,contact:email,owner,contact:fax,wheelchair:description,start_date,source,health_facility:type,medical_system:western,payment:cash,payment:credit_cards,payment:debit_cards,name_old,building:levels,old_name,wheelchair:source,ref:vatin,access:covid19,delivery:covid19,brand,brand:wikidata,name:en,addr:place,dog,opening_hours:signed,takeaway:covid19,payment:girocard,addr:housename,wheelchair:description:de,wheelchair:description:en,language:en,language:es,language:tr,entrance,description,payment:contactless,operator:type,contact:whatsapp,air_conditioning,wikidata,wikipedia,fixme,alt_name,payment:maestro,internet_access,delivery,instagram,name:de,note,contact:facebook,branch,contact:instagram,addr:floor,width,addr:flats,network,layer,service:bicycle:pump,service:bicycle:retail,service:bicycle:second_hand,mapillary,addr:inclusion,disused:amenity,opening_hours:covid19,opening_hours:url,indoor,building,building:colour,building:roof,roof:shape,access,room,payment:american_express,latitude,longitude
Berlin,DE,3,13507,Gorkistraße,Tegel,pharmacy,,yes,pharmacy,Gorki-Apotheke,"Mo-Fr 08:00-20:00, Sa 08:00-18:00",,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5898484,13.2842663
Berlin,DE,91,13507,Berliner Straße,Tegel,pharmacy,,yes,pharmacy,Adler-Apotheke,"Mo-Fr 08:30-19:00, Sa 09:30-13:30",,,,yes,2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5876355,13.2860212
Berlin,DE,30,10625,Bismarckstraße,Charlottenburg,pharmacy,2025-07-05,yes,pharmacy,Opernviertel-Apotheke,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,,,yes,2025-07-05,,yes,yes,,https://www.opernviertel-apotheke.de/,,,,+49 30 3421513,,,,,info@opernviertel-apotheke.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5120981,13.3105177
Berlin,,25,14197,Schlangenbader Straße,Wilmersdorf,pharmacy,2025-03-07,yes,pharmacy,Sankt Rochus Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,+49 30 8236041,,,yes,,,,,,http://www.st-rochus-apotheke-berlin.de/,,,,,,,,,,,,,,,,,,,,,,,,DE212074181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4728776,13.3071455
Berlin,DE,13,14197,Spessartstraße,Wilmersdorf,pharmacy,2025-03-05,yes,pharmacy,Rheinland Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,+49 30 82793412,,,yes,,,,,,http://www.rheinlandapotheke.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4745711,13.3146216
Berlin,DE,"7,8",12524,Grünauer Straße,Altglienicke,pharmacy,,yes,pharmacy,Normannen-Apotheke,Mo-Fr 08:00-18:30; Sa 08:30-13:00;PH off,+49 30 6728354,,https://www.normannen-apotheke-berlin.de,no,,,,,,,,info@normannen-apotheke.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4195999,13.5403651
,,,,,,pharmacy,,yes,pharmacy,Elefanten Apotheke,"Mo-Fr 08:30-18:30, Sa 09:00-14:00",,,,yes,2023-07-24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4247473,13.5276421
Berlin,DE,21,12439,Schnellerstraße,,pharmacy,,yes,pharmacy,Europa-Apotheke,Mo-Sa 09:00-19:00,,,,yes,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4565863,13.5089986
,,,,,,pharmacy,,yes,pharmacy,Sano Apotheke,Mo-Fr 08:00-19:00; Sa 10:00-19:00; PH off,,,,no,,,,,,http://www.sano-apotheke.de/,,,,+49 30 76763790,,Omar Obaid,,,info@sano-apotheke.de,,+49 30 76763795,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 156 78732257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4473124,13.5758981
Berlin,DE,56,14199,Hohenzollerndamm,Schmargendorf,pharmacy,,yes,pharmacy,Hohenzollerndamm Apotheke,"Mo-Th 08:30-18:30; We,Fr 08:30-18:00; Sa 08:30-13:00",,,http://www.hohenzollerndamm-apo.de/,yes,,,,,,http://www.hohenzollerndamm-apo.de/,,info@hohenzollerndamm-apotheke.de,,+49 30 8243143,,Dr. Martin Krause,,,,,,,,,,,,,,,,,,DE306449321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4866689,13.2975626
Berlin,,33-38,12555,Bahnhofstraße,,pharmacy,2023-12-28,yes,pharmacy,Apotheke im Forum Köpenick,"Mo-Fr 08:00-20:00, Sa 09:00-20:00; PH off",+49 30 65016200,,https://www.apotheke-im-forum-koepenick.de/,yes,,,,,,,0,kontakt@apotheke-im-forum-koepenick.de,+49 30 65070232,,,Nicola Runge e.K.,,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4581201,13.5786266
Berlin,DE,49,10365,Gotlindestraße,Lichtenberg,pharmacy,2024-08-10,yes,pharmacy,Nibelungen-Apotheke,Mo-Fr 08:00-19:00; Sa 08:00-13:00,,,,yes,2024-08-10,,,,,http://www.nibelungen-apotheke-app.de,,,,+49 30 5509195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5181103,13.496335
Berlin,DE,13,14057,Kaiserdamm,Charlottenburg,pharmacy,2024-03-21,yes,pharmacy,Columbia Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:30,+49 30 32678610,,http://www.columbia-apotheke.de/,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5106646,13.288557
Berlin,DE,47,12277,Marienfelder Allee,Marienfelde,pharmacy,2025-06-29,yes,pharmacy,St. Hubertus,"Mo,Tu,Th,Fr 08:30-18:30; We 08:30-18:00; Sa 08:30-13:00",+493072320615,,https://www.apotheke-marienfelde.de/,yes,2025-06-29,,,,,,,sthub@t-online.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4215579,13.3702571
,,,,,,pharmacy,2025-07-29,,pharmacy,Apotheke in der Volkradstraße,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.499528,13.5073798
Berlin,,4,13357,Badstraße,,pharmacy,,yes,pharmacy,Apotheke im Gesundbrunnen-Center,Mo-Sa 09:00-20:00,03049760419,yes,https://www.premium-apotheken-berlin.de/,yes,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5499687,13.3891501
Berlin,DE,11,13357,Badstraße,Gesundbrunnen,pharmacy,,yes,pharmacy,Brunnen Apotheke,"Mo,Tu,Th 08:30-19:00; We 08:30-15:00; Fr 08:30-18:30",,,,yes,2024-11-30,,,,,,,,+49 30 4948418,+49 30 4935610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5503414,13.3855631
Berlin,DE,75,12277,Marienfelder Allee,Marienfelde,pharmacy,2025-06-29,yes,pharmacy,Ursus-Apotheke,Mo-Fr 08:30-18:00; Sa 08:30-13:00,,,https://www.ursus-apotheke-berlin.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4193408,13.3684082
Berlin,DE,2,12307,Prinzessinnenstraße,Lichtenrade,pharmacy,,yes,pharmacy,Schwarze Adler Apotheke,,+49 30 7446063,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.386944,13.3954661
Berlin,DE,26,12305,Bahnhofstraße,Lichtenrade,pharmacy,2025-04-27,yes,pharmacy,Bahnhof-Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00; PH off,,,,no,,,,,,,,,,+49 30 7444501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3868901,13.3997371
Berlin,,12,13347,Reinickendorfer Straße,,pharmacy,2025-03-16,yes,pharmacy,Lessing Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-14:00; Su closed,+49 30 4652145,,https://www.lessing-apotheke-berlin.de/,yes,2025-07-25,,,,,,0,,,,,,,no,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5420876,13.3701655
Berlin,DE,52,12305,Bahnhofstraße,,pharmacy,2024-11-21,yes,pharmacy,Linden Apotheke,Mo-Fr 08:00-18:30; Sa 08:30-13:30,+49 30 7445082,,https://www.linden-apotheke-lichtenrade.de/,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3865399,13.404185
,,,,,,pharmacy,2025-06-12,yes,pharmacy,Katharinen Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-13:00,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5494413,13.4553976
Berlin,DE,82,13088,Berliner Allee,Weißensee,pharmacy,2024-07-25,yes,pharmacy,Medicus Apotheke,Mo-Fr 08:00-19:30; Sa 08:30-14:00,+49309250220,,http://www.medicus-apotheke.de/06_start/index.html,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5492679,13.4562626
Berlin,DE,1,13086,Langhansstraße,Weißensee,pharmacy,2025-04-14,yes,pharmacy,Sky Apotheke am Antonplatz,Mo-Fr 08:00-20:00; Sa 09:00-14:00,,,https://www.apotheke-am-antonplatz.de/,yes,,,,,,,,,,+49 30 9251515,,,,,kontakt@apotheke-am-antonplatz.de,,+49 30 92682 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5487495,13.4506766
Berlin,DE,7,14129,Breisgauer Straße,Schlachtensee,pharmacy,,yes,pharmacy,Schlachtensee Apotheke,Mo-Fr 08:30-19:00; Sa 08:30-14:00,+49 30 80902191,,http://www.schlachtensee-apotheke.de/,limited,,,,,,,,,+49 30 80902191,,,Dr. Jutta Wenger,,,,,,,,,,,,,,,,,,DE136511560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4386509,13.2155816
Berlin,DE,68,12247,Kaiser-Wilhelm-Straße,Lankwitz,pharmacy,,yes,pharmacy,Lankwitz-Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:30,+49 30 7749254,,https://www.lankwitz-apotheke-berlin.de,no,,,,,,,0,lankwitz-apotheke@gmx.de,+49 30 138825361,,,,,no,,,,,,Website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4352813,13.3437222
Berlin,DE,46-47,10178,Rosenthaler Straße,Mitte,pharmacy,,yes,pharmacy,MediosApotheke Hackescher Markt,Mo-Fr 08:00-19:00; Sa 09:00-19:00,,,,no,2024-06-29,,,,,http://www.mediosapotheke.de/,0,hackescher-markt@mediosapotheke.de,,+49 30 2827876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2168607,de:Rothe Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5245938,13.4032424
Berlin,DE,139,13353,Müllerstraße,Wedding,pharmacy,2024-10-28,yes,pharmacy,Wedding Apotheke,Mo-Fr 08:15-20:00; Sa 08:30-16:00,,,https://www.wedding-apotheke.de/,yes,,,,,,,,service@wedding-apotheke.de,+49304538020,+49304547820,,Dr. Axel Müller-de Ahna e.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5492948,13.353572
,,,,,,pharmacy,,yes,pharmacy,Apotheke im Karstadt,Mo-Sa 9:00-20:00,+49 30 62736580,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Karstadt heißt jetzt Galeria und wie heißt die Apotheke jetzt? Hat sich die Öffnungszeit mit der von Galeria geändert? Stimmt Telefonnummer, andere im Web zu sehen?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4874834,13.4238942
Berlin,DE,81,10439,Schönhauser Allee,Prenzlauer Berg,pharmacy,2025-05-06,yes,pharmacy,Prenz’l-Apotheke,Mo-Fr 08:00-20:00; Sa 08:30-20:00; PH off,,,,yes,2025-05-06,,,,,http://www.prenzl-apotheke.de/,0,,,+49 30 44650400,,,,,,,+49 30 4457225,,,,,,,yes,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Prenzl Apotheke,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.550241,13.4142615
,,321,,Johannisthaler Chaussee,,pharmacy,,yes,pharmacy,Elch Apotheke,Mo-Fr 08:00-20:00; Sa 09:00-20:00,+49 30 60258313,,,yes,2023-07-14,,,,,,0,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4292565,13.4536256
Berlin,DE,40,12353,Imbuschweg,Gropiusstadt,pharmacy,,yes,pharmacy,Gropius-Apotheke,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.42958,13.4570794
Berlin,DE,60,12305,Bahnhofstraße,Lichtenrade,pharmacy,2024-10-26,yes,pharmacy,Tempelritter-Apotheke,Mo-Fr 08:00-18:30; Sa 08:30-13:00,+49 30 76403454,,https://www.tempelritter-apotheke.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3865161,13.4066989
Berlin,DE,111,10367,Möllendorffstraße,Lichtenberg,pharmacy,2025-03-23,yes,pharmacy,Apotheke am Rathaus,"Mo-Fr 08:00-19:00, Sa 09:00-14:00; PH off",,,,limited,,,,,,http://www.apo-am-rathaus-lichtenberg.de/,,,,+49 30 5594768,,Sliman Dirki,,,,,,,,http://www.apo-am-rathaus-lichtenberg.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5161624,13.4787925
Berlin,DE,181,12359,Fritz-Reuter-Allee,Britz,pharmacy,,yes,pharmacy,Gerhart-Hauptmann-Apotheke,Mo-Fr 08:30-19:00; Sa 08:30-13:00,+49 30 6019551,,,yes,2023-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4373715,13.4477689
Berlin,DE,64,13357,Badstraße,Gesundbrunnen,pharmacy,2024-05-03,yes,pharmacy,Gesundbrunnen- Apotheke,Mo-Fr 08:30-18:30; Sa 09:00-13:00,,,,yes,,,,,,,,,,+49 30 4657011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55057,13.3842488
,,,,,,pharmacy,2024-05-15,yes,pharmacy,Apotheke an der Rhinstraße,Mo-Sa 08:30-19:30,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5136166,13.5179566
,,,,,,pharmacy,2022-11-28,yes,pharmacy,Bahnhof-Apotheke,Mo-Fr 08:00-19:00; Sa 08:00-14:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5137587,13.5198414
Berlin,,2,13465,Ludolfingerplatz,Frohnau,pharmacy,2025-03-16,yes,pharmacy,Elch-Apotheke,Mo-Fr 08:30-19:00; Sa 08:30-14:00,+49 30 40632891,,https://www.elch-apotheke-frohnau.de/,yes,2025-03-16,,,,,,,info@elch-apotheke-frohnau.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6331147,13.2887685
Berlin,DE,140,12209,Scheelestraße,Lichterfelde,pharmacy,,yes,pharmacy,Pantherapotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:30,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.412393,13.3208889
Berlin,DE,6,14199,Berkaer Straße,Schmargendorf,pharmacy,2020-12-07,yes,pharmacy,Rathaus-Apotheke Schmargendorf,Mo-Fr 08:30-18:30; Sa 08:30-14:00,+49 30 8261586,,,yes,,,,,,http://www.apotheken.de/club/14199/rathaus-apotheke/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4767049,13.288994
Berlin,,58,10317,Weitlingstraße,,pharmacy,2023-10-03,yes,pharmacy,Weitling-Apotheke,Mo-Fr 08:00-19:00; Sa 08:00-13:00; Su 08:00-16:00,+49 30 52279730,,https://www.weitling-apotheke.de/,no,2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5060983,13.4957547
Berlin,DE,27,13357,Jülicher Straße,Gesundbrunnen,pharmacy,2023-07-19,yes,pharmacy,Jülicher Apotheke,"Mo,Tu,Th,Fr 09:00-18:00; We 09:00-14:00; Sa 08:30-13:00",,,,yes,,,,,,,,,,+49 30 4936578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5539606,13.3923404
Berlin,DE,77,10551,Turmstraße,Moabit,pharmacy,2024-05-27,yes,pharmacy,die Neue Apotheke,Mo-Fr 08:00-19:00; Sa 09:00-18:00,,,,yes,,,,,,,,,,+49 30 53604501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5265328,13.3357313
Berlin,DE,38,10551,Turmstraße,Moabit,pharmacy,2025-08-24,yes,pharmacy,Arminius Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-14:00,,,,yes,,,,,,,,,,+49 30 3951623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5268142,13.3365504
Berlin,DE,13,10787,Ansbacher Straße,Schöneberg,pharmacy,,yes,pharmacy,Ansbacher Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-16:00,,,https://www.ansbacher-apotheke.de/,yes,,,,,,,,,,+49 30 21478136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5034922,13.3429298
Berlin,DE,13/14,10587,Salzufer,Charlottenburg,pharmacy,2025-03-06,yes,pharmacy,Hubertus Apotheke am Salzufer,"Mo-Fr 08:30-18:00; Sa,Su off",,,,yes,2025-03-06,,,,,http://www.apotheke-am-salzufer.de,,,,+49 30 23513114,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5183557,13.3228681
Berlin,,16,10555,Essener Straße,,pharmacy,2025-05-26,yes,pharmacy,Ludwigs-Apotheke,Mo-Fr 09:00-19:00; Sa 09:00-14:00,+493039903655,,https://www.ludwigs-apotheke-berlin-app.de/,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.523569,13.3363347
Berlin,DE,3,12203,Asternplatz,Lichterfelde,pharmacy,,yes,pharmacy,Apotheke am Asternplatz,Mo-Fr 09:00-18:30; Sa 09:00-13:30,+49 30 84109303,,https://www.apothekeamasternplatz-berlin.de/,yes,2023-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4488384,13.3038018
Berlin,DE,5,10409,Storkower Straße,Prenzlauer Berg,pharmacy,2024-07-23,yes,pharmacy,easyApotheke,Mo-Fr 08:30-19:00; Sa 09:00-16:00,,,,yes,2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,easyApotheke,Q110987931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5410448,13.4403303
Berlin,DE,53,14165,Ludwigsfelder Straße,Zehlendorf,pharmacy,,yes,pharmacy,Düppel Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,+49 30 8028981,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4234139,13.2419523
Berlin,,271,13591,Brunsbütteler Damm,Staaken,pharmacy,2024-12-12,yes,pharmacy,Mariannen-Apotheke,"Mo-Fr 08:00-19:00; Sa 08:00-14:00; Su,PH off",+49 30 3664364,,https://www.mariannen-apo-berlin.de/,yes,,,,,,,,,,,,,,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5325457,13.1556432
Berlin,DE,37,13353,Triftstraße,Wedding,pharmacy,2024-10-27,yes,pharmacy,Apotheke am Augustenburger Platz,Mo-Fr 09:00-19:00; Sa 09:00-14:00,,,http://www.hauptstadt-apotheke.de/,yes,,,,,,,,,,+49 30 4534132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.541849,13.3503744
Berlin,DE,19,12163,Schloßstraße,Steglitz,pharmacy,2025-08-11,yes,pharmacy,Schildhorn Apotheke,"Mo-Sa 09:00-20:00; Su,PH off",,,,yes,2025-08-11,,,,,http://www.schildhorn-apotheke-berlin.de/,,,,+49 30 7914087,,,,,,,+49 30 7920392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4607968,13.3241522
Berlin,DE,31,10585,Wilmersdorfer Straße,Charlottenburg,pharmacy,2025-06-25,yes,pharmacy,Atlantis-Apotheke,"Mo-Fr 09:00-19:00, Sa 09:00-15:00",+49 30 3422926,,https://www.atlantis-apotheke-berlin-app.de/,yes,2025-06-25,,,,,http://www.apotheken.de/club/10585/atlantis-apotheke/,,,,+49 30 3422926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5130881,13.3048087
,,,,,,pharmacy,2024-07-13,yes,pharmacy,Flora-Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:30,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5172034,13.3043479
Berlin,,18,14193,Karlsbader Straße,Schmargendorf,pharmacy,,yes,pharmacy,Karlsbader Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-14:00,+49 30 83224950,,,no,2023-11-01,,,,,http://www.oh-apotheke.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4780536,13.2821088
Berlin,DE,45a,10627,Kaiser-Friedrich-Straße,Charlottenburg,pharmacy,2024-04-24,yes,pharmacy,Pestalozzi Apotheke,Mo-Fr 08:30-19:00; Sa 08:30-14:00,,,,no,2024-04-24,,,,,,,,,+49 30 3138409,,Sarab Ridha,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5080757,13.3018276
Berlin,DE,47a,10713,Hohenzollerndamm,Halensee,pharmacy,2024-08-21,yes,pharmacy,Erasmus-Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,no,2024-08-21,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4886003,13.3013735
Berlin,DE,35,13627,Toeplerstraße,Charlottenburg-Nord,pharmacy,,yes,pharmacy,Siemensstadt Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:30,+49 30 3822076,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5379148,13.2799585
