Unnamed: 0,pharmacy_id,name,operator,street,housenumber,postcode,suburb,phone,website,openinghours,dispensing,wheelchair_accessible,latitude,longitude,district,district_id
651,11078666918,friedrichsberg-apotheke,,schulze-boysen-straße,35,10365.0,,,https://www.friedrichsberg-apotheke.de/,mo-fr 08:30-19:00; sa 08:30-13:00,,yes,52.5082273,13.4798799,Lichtenberg,11011011
652,11260371583,alt marzahner apotheke,,allee der kosmonauten,198,,,+493054397720,https://www.alt-marzahner-apotheke.de/,mo-fr 08:00-19:00; sa 08:00-13:00,,,52.5416626,13.5641461,Marzahn-Hellersdorf,11010010
653,11418681907,brücken apotheke,apothekerin christine marsitzky,allee der kosmonauten,47,12681.0,Marzahn,,,mo-fr 08:00-18:30,yes,,52.5261333,13.5341455,Marzahn-Hellersdorf,11010010
654,11589912368,kienberg-apotheke,,suhler straße,35-37,12629.0,,+49305612104,,,yes,,52.5372498,13.5885574,Marzahn-Hellersdorf,11010010
655,11778497232,oskar ziethen apotheke,,frankfurter allee,231 A,10365.0,,+49305779886,https://oskar-ziethen-apotheke.de,mo-fr 09:00-18:00,yes,,52.5127599,13.4962174,Lichtenberg,11011011
656,11811875867,wuhletal apotheke,,,,,,,,mo-fr 08:00-19:00; sa 08:00-14:00,,yes,52.5281227,13.5699477,Marzahn-Hellersdorf,11010010
657,11822086727,flieder-apotheke,,köpenzeile,113,12557.0,Köpenick,,,"mo-fr 07:00-13:00; 14:00-19:00; sa 08:00-13:00 ; ph,su off",yes,yes,52.4299348,13.5945896,Treptow-Köpenick,11009009
658,12141688889,apotheke in den hallen am borsigturm,,am borsigturm,2,13507.0,,,,,,,52.583964,13.2865008,Reinickendorf,11012012
659,12277590806,apotheke am lichtenrader damm,,,,,,,,mo-fr 08:30-18:30; sa 09:00-13:00,,yes,52.4096484,13.4042874,Tempelhof-Schöneberg,11007007
660,12872855271,apotheke zum stift,,mariendorfer damm,189A,,,,,mo-fr 08:30-18:30; sa 08:30-14:00,yes,,52.4349255,13.3899504,Tempelhof-Schöneberg,11007007
661,26323278,hufeisen-apotheke,,parchimer allee,84,12359.0,Britz,+49306064014,,"mo-fr 08:30-13:00, mo,tu,th,fr 14:00-18:30",yes,limited,52.44601595,13.447320327145215,Neukölln,11008008
662,32367124,lilas apotheke,,knesebeckstraße,93,10623.0,Charlottenburg,,,mo-fr 08:30-18:30; sa 09:00-14:00,yes,yes,52.508883,13.32317983168942,Charlottenburg-Wilmersdorf,11004004
663,59806041,apotheke im berliner hauptbahnhof,,europaplatz,1,10557.0,Moabit,,https://www.einkaufsbahnhof.de/berlin-hauptbahnhof/store/apotheke hmm,mo-su 07:00-21:00,yes,yes,52.5256116,13.36954230049114,Mitte,11001001
664,135737898,nikolai apotheke,,sandstraße,58A,13593.0,Wilhelmstadt,,,mo-fr 09:00-18:00; sa 09:00-13:00; ph off,yes,yes,52.51796,13.169603070622426,Spandau,11005005
665,192889139,marien-apotheke,,ruthstraße,12,12247.0,Lankwitz,+49307723011,,mo-fr 08:00-18:30; sa 08:00-13:00,yes,,52.43402255,13.34117708903523,Steglitz-Zehlendorf,11006006
666,337165575,bahnhof-apotheke friedrichshain,,am ostbahnhof,5,10243.0,Friedrichshain,,,mo-sa 08:00-20:00; su 10:00-18:00,yes,yes,52.50996365,13.433837273756904,Friedrichshain-Kreuzberg,11002002
667,372016529,condor apotheke,matthias roos e.k.,neuköllner straße,350,12355.0,Rudow,+49306631047,https://condor-apotheke.de,"mo,tu,th,fr 08:30-19:00; we 08:00-18:30; sa 08:30-14:00",yes,limited,52.415270699999994,13.496729383690552,Neukölln,11008008
668,381240714,apotheke im bahnhof südkreuz,,general-pape-straße,1,12101.0,Schöneberg,+493078897374,http://www.apotheke-bahnhof-suedkreuz.de/apotheke-suedkreuz.html,mo-fr 07:00-20:00; sa 09:00-19:00; su 10:00-18:00,yes,yes,52.4766629,13.3643145,Tempelhof-Schöneberg,11007007
669,430955094,lichtenberg apotheke,lukas & maria zoschke ohg,weitlingstraße,22,,,+493051068800,https://www.lichtenberg-apotheke.de/,"mo-sa 08:00-20:00, su,ph 10:00-16:00",yes,yes,52.509553749999995,13.49729738433939,Lichtenberg,11011011
670,510479858,hirsch-apotheke,christiane von dallwitz,heinsestraße,47,13467.0,,,,mo-fr 08:30-18:30; sa 08:30-14:00,,yes,52.6184127,13.305324546749375,Reinickendorf,11012012
671,739645093,arena apotheke,,,,,,+49304226620,https://www.arena-apotheke.de/,"mo-fr 08:00-20:00; sa 09:00-20:00; su,ph off",yes,yes,52.5058097,13.447141357890771,Friedrichshain-Kreuzberg,11002002
672,1002286243,kastanien apotheke,sandra bouvain e.k.,stendaler straße,24,12627.0,Hellersdorf,,,"mo-fr 08:30-20:00, sa 10:00-20:00; ph off",yes,yes,52.53735795,13.605459251299257,Marzahn-Hellersdorf,11010010
673,1208913688,prinzen apotheke,karin neumann e.k.,,,,,+49305638146,https://prinzen-apotheke-berlin.de/,"mo-fr 08:00-18:30, sa 09:00-12:00; ph off",yes,yes,52.5130653,13.58978681699029,Marzahn-Hellersdorf,11010010
674,1410373889,apotheke im schultheiss quartier,,stromstraße,14,10551.0,,,https://www.premium-apotheken-berlin.de/apotheken/apotheke-im-schultheiss-quartier/,mo-sa 09:00-20:00,,yes,52.528121850000005,13.343690050014466,Mitte,11001001
