Address1,Latitude,Longitude
"Semmelweisstraße 34-36 Ag GA, Berlin, Germany",,
"Schönagelstraße/ Blumberger Damm, Berlin, Germany",52.549555,13.5717126
"Öffentliche Grünverbindung Hönower Straße, Berlin, Germany",,
"Stadtplatz Paul_Levi-Platz, Berlin, Germany",,
"Gründurchwegung Gut Hellersdorf, Berlin, Germany",,
"Märkische Allee - westlich, Berlin, Germany",,
"Grünfläche Kyritzer Straße, Berlin, Germany",,
"Park Oberfeldstraße, Berlin, Germany",,
"Mettlacher Straße, Berlin, Germany",52.5318261,13.5738747
"Öffentliche Grünanlage, Berlin, Germany",,
"Grünanlage Feldberger Ring, Berlin, Germany",,
"Grünfläche An der Schule/Landsberger Straße, Berlin, Germany",,
"Mentelinstraße Ob GA, Berlin, Germany",52.4696916,13.5083358
"S-Bahnhofs-Vorplatz Mehrower Allee, Berlin, Germany",,
"Peter-Weiss-Platz, Berlin, Germany",52.5392396,13.6088762
"Grünanlage Havelländer Ring, Berlin, Germany",,
"Sowjetisches Ehrenmal, Berlin, Germany",52.4876653,13.4688201
"Ullrichplatz - Teil 2, Berlin, Germany",,
"Grünanlage Landsberger Straße, Berlin, Germany",,
"Iselbergstraße Grünanlage, Berlin, Germany",,
"Grünanlage hinter Alwineweg 7-67, Berlin, Germany",,
"Vierlandenstraße/ Allee der Kosmonauten, Berlin, Germany",,
"Lehmgrube bei Bürknersfelde (ORWO-Teich), Berlin, Germany",,
"Allee der Kosmonauten/ Elisabethstr., Berlin, Germany",,
"Grünfläche Tangermünder, Berlin, Germany",,
"Grünzug Lauinger Straße, Berlin, Germany",,
"Grünanlage Cleantech-Business-Park I, Berlin, Germany",,
"Grünanlage Bausdorf Straße, Berlin, Germany",,
"Buckower Ring, Streifen am Friedhof, Berlin, Germany",,
"Mahlsdorfer Grünzug, Berlin, Germany",,
"Körnerplatz, Berlin, Germany",52.4783219,13.5942435
"Grünverbindung (Porta), Berlin, Germany",,
"Hochzeitspark Marzahn Teil 2, Berlin, Germany",,
"Grünanlage Klüsserather Weg, Berlin, Germany",,
"Grünanlage am Elsensee, Berlin, Germany",,
"Valwiger Teich und Umfeld, Berlin, Germany",,
"Öffentliche Parkanlage B1/B5, Berlin, Germany",,
"Grünanlage Etkaer-Andre-Str., Berlin, Germany",,
"Wendenschloßstraße/ Möllhausenufer Köp GA, Berlin, Germany",,
"Malvenweg/ Kleiner Mohnweg (Gabione) Ag GA, Berlin, Germany",,
"Friedrichsfelde/Nord, an der KGA, Berlin, Germany",,
"Schwabenplatz, Berlin, Germany",52.489864,13.5635953
"Graffplatz , Berlin, Germany",52.5225752,13.6425651
"Park am Weidengrund, Berlin, Germany",52.5597597,13.5769696
"Grünanlage Am Lupinenfeld, Berlin, Germany",,
"Busbahnhof Biesdorf, Wuhlegartenweg, Berlin, Germany",,
"Allee der Kosmonauten, am Siedlungsgeb., Berlin, Germany",,
"Grünfläche Boizenburger Straße, Berlin, Germany",,
"Grünzug Landsberger Straße, Berlin, Germany",,
"Allee der Kosmonauten 148, Berlin, Germany",52.5345998,13.5580045
"Krampenburger Weg 13 Mü GA, Berlin, Germany",,
"Rudower Chaussee/ Akademieplatz Ahof GA, Berlin, Germany",,
"Futranplatz Köp GA, Berlin, Germany",,
"Vetschauer Allee/ Platz 764 Sch GA, Berlin, Germany",,
"Gutenbergstraße/ Oberspreestraße Köp GA, Berlin, Germany",,
"Germanenplatz Ag GA, Berlin, Germany",,
"Am Krusenick Köp GA, Berlin, Germany",,
"Stillerzeile/ Neuhagener Mühlenfließ Fr GA, Berlin, Germany",,
"Kiefholzstraße/ Puderstraße Pl GA, Berlin, Germany",,
"Mentelinstraße/ Wattstraße Ob GA, Berlin, Germany",,
"An der Großen Krampe/ Gosener Damm Mü GA, Berlin, Germany",,
"Mahlsdorfer Straße/ Kaulsdorfer Straße Köp GA, Berlin, Germany",,
"Müggelheimer Straße/ Frauentog Köp GA, Berlin, Germany",,
"Pflanzgartenplatz Köp GA, Berlin, Germany",,
"Köpenicker Landstraße/ S-Bhf. Vorplatz Pl GA, Berlin, Germany",,
"Alexander-Meißner-Straße Bo GA, Berlin, Germany",,
"Alter Markt 1/ Claus-Dieter-Sprink-Weg Köp GA, Berlin, Germany",,
"Grimaustraße 76-82 Nie GA, Berlin, Germany",,
"Lindenallee 6a Fr GA, Berlin, Germany",,
"Biberpelzstraße/ Uferpromenade Ra GA, Berlin, Germany",,
"Mörikestraße Hinter Baumschulenstraße Ba KSP, Berlin, Germany",,
"Spindlersfelder Straße/ südlich Spreeufer Köp GA, Berlin, Germany",,
"Gutenbergstraße 9 Köp GA, Berlin, Germany",,
"Köpenicker Landstraße  Minna-Todenhagen-Straße Nie SOP, Berlin, Germany",,
"Neuhagener Fließ Köp GA, Berlin, Germany",,
"Katharina-Boll-Dornberger-Straße Ahof GA, Berlin, Germany",,
"Mohnweg/ neben Schule Ag GA, Berlin, Germany",,
"Am Falkenberg 49 Ag GA, Berlin, Germany",,
"Katharina-Boll-Dornberger-Straße /Karl-Ziegler-Straße Ahof GA, Berlin, Germany",,
"Fürstenwalder Damm/ Lindenallee Fr GA, Berlin, Germany",,
"Ernst-Grube-Straße/ Eiselenweg Köp GA, Berlin, Germany",,
"Dämeritzstraße/ Lindenstraße Ra GA, Berlin, Germany",,
"Alt-Schmöckwitz/ Brücke Sch GA, Berlin, Germany",,
"Springbornstraße 176-186/ Grünzug Jo GA, Berlin, Germany",,
"Rixdorfer Straße Ba GA, Berlin, Germany",52.4513303,13.4066283
"Uferweg Spreeknie verlängerte Wilhelminenhofstraße Ob GA, Berlin, Germany",,
"Nalepastraße an der KGA Wilhelmstrand / Bunker, Berlin, Germany",,
"Regattastraße Uferweg Gr GA, Berlin, Germany",,
"Erpetal/ Neuhagener Mühlenfließ Fr GA, Berlin, Germany",,
"Am Wiesenrain Fr GA, Berlin, Germany",,
"Am Plänterwald/ Orionstraße Pl GA, Berlin, Germany",,
"Katzengrabensteg Köp GA, Berlin, Germany",,
"Ortolfstraße 144/148 Ag GA, Berlin, Germany",,
"Am Falkenberg/ Am Pumpwerk Ag GA, Berlin, Germany",,
"Rudower Chaussee/ Franz-Ehrlich-Straße Ahof GA, Berlin, Germany",,
"Spitzwegerichweg Pappeln Fr GA, Berlin, Germany",,
"Regattastraße 176/ Libboldallee Gr GA, Berlin, Germany",,
"Uferweg An der Spree / Eichenstraße, Berlin, Germany",,
"Heidekampweg/ Frauenlobstraße Ba GA, Berlin, Germany",,
"Steganlage in S-Bahn Unterführung am nördl. Heidekampgraben Pl , Berlin, Germany",,
"Alfred-Randt-Straße Köp GA, Berlin, Germany",,
"Neuhagener Mühlenfließ Erpe Fr GA, Berlin, Germany",,
"Dagobert-Wiesmüller-Platz Ra GA, Berlin, Germany",,
"Ernst-Grube-Straße/ S-Bhf. Spindlersfeld Köp GA, Berlin, Germany",,
"Hoernlestraße ggü.Nr.46 Köp GA, Berlin, Germany",,
"Freiheit 14 Köp GA, Berlin, Germany",,
"Neue Krugallee 142-144 Ba GA, Berlin, Germany",,
"Lienhardweg/ Wendenschloßstraße Köp GA, Berlin, Germany",,
"Erpe zw.Bellevuestraße und Grünfließer Gang Köp GA, Berlin, Germany",,
"Kiefholzstraße vor den KGA's Pl GA, Berlin, Germany",,
"Treskowallee 175-211/ Biotopfläche Ob GA, Berlin, Germany",,
"Brandpfuhl, Berlin, Germany",52.4498163,13.4339163
"Am Neuhagener Mühlenfließ Fr GA, Berlin, Germany",,
"Grillenweg Fr GA, Berlin, Germany",,
"Am Falkenberg 110-111 Regenrückhaltebecken Ag GA, Berlin, Germany",,
"Rosestraße/ Am Winkel Ag GA, Berlin, Germany",,
"Neue Krugallee/ Bulgarische Straße Pl GA, Berlin, Germany",,
"Kiefholzstraße/ Hohenbirker Weg Ba GA, Berlin, Germany",,
"Puschkinallee/ Am Treptower Park AT GA, Berlin, Germany",,
"Erknerstraße Schönblicker Straße Ra GA, Berlin, Germany",,
"Alt-Schmöckwitz/ Wendeschleife Sch GA, Berlin, Germany",,
"Kiefholzstraße Mauerdenkmal Pl GA, Berlin, Germany",,
"Schmollerplatz AT GA, Berlin, Germany",,
"Platz am Kaisersteg 1 Ob (Pacht), Berlin, Germany",,
"Spitzwegerichweg Fr GA, Berlin, Germany",,
"In den Gärten-Grünanlage, Berlin, Germany",,
"Hämmerlingstraße/ Wuhlewanderweg Köp GA, Berlin, Germany",,
"Mahlsdorfer Straße/ Gehsener Straße Köp GA, Berlin, Germany",,
"Böhmische Strasse, Berlin, Germany",52.4738127,13.4492286
"Müggelschlößchenweg/ Alfred-Randt-Straße ggü. Nr. 34 Köp GA, Berlin, Germany",,
"Wanderweg am Müggelsee Köp GA, Berlin, Germany",,
"Sterndamm/ Herweghstraße Jo GA, Berlin, Germany",,
"Stillerzeile 100/ vor der Schule Fr GA, Berlin, Germany",,
"Peenestraße/ am Spielplatz Ag GA, Berlin, Germany",,
"Eiselenweg 24 Köp GA, Berlin, Germany",,
"Späthstraße 80-81/ Arboretum Ba NA, Berlin, Germany",,
"Baumschulenstraße 79 Ba GA, Berlin, Germany",,
"Hoppendorfer Straße/ Wuhlegrünzug Köp GA, Berlin, Germany",,
"Helga-Hahnemann-Straße Nie GA, Berlin, Germany",,
"Buckower Felder-Mauerweg, Berlin, Germany",52.4133423,13.4344468
"Park am Buschkrug-Kiosk, Berlin, Germany",,
"Mahlower Straße Vollkropfwiesen Gr GA, Berlin, Germany",,
"Ottomar-Geschke-Straße/ Freifläche vor Nr. 15 Köp GA, Berlin, Germany",,
"Bruno-Wille-Straße/ Müggelseedamm Fr GA, Berlin, Germany",,
"Friedrichsbrunner Platz-Grünanlage, Berlin, Germany",,
"Am Gewerbedreieck, Berlin, Germany",,
"Uferweg Freiheit Köp GA, Berlin, Germany",,
"Lianenweg Ag GA, Berlin, Germany",,
"Nippeser Straße/ Rebenweg Ag GA, Berlin, Germany",,
"Minna-Todenhagen-Straße Ob GA, Berlin, Germany",52.4725868,13.5089939
"Westl. Neuenhagener Mühlenfließ Fr GA, Berlin, Germany",,
"An der Wuhlheide 81/ Modellpark Ob GA, Berlin, Germany",,
"Grünverbindung Ostburger Weg, Berlin, Germany",,
"Walnußweg-Grünanlage, Berlin, Germany",,
"Siedlung Neue Heimstatt, Berlin, Germany",,
"Schmiedeteich-Grünanlage, Berlin, Germany",,
"Verbindungsweg Süd zum Landschaftspark, Berlin, Germany",,
"Jan-Hus-Weg-Grünanlage, Berlin, Germany",,
"Boddinplatz, Berlin, Germany",52.4800087,13.4286188
"Alt-Buckow 25-33, Berlin, Germany",52.4234156,13.4355941
"Venusplatz-Grünanlage, Berlin, Germany",,
"Lilienthalstraße-Grünanlage, Berlin, Germany",52.4868589,13.4085846
"Treptower Strasse-Grünanlage, Berlin, Germany",,
"Herrfurthplatz-Grünanlage, Berlin, Germany",,
"Vor dem Sportplatz Buschkrugallee, Berlin, Germany",,
"Wendehalsweg, Berlin, Germany",52.4397402,13.4651843
"Rhodeländer Weg, Berlin, Germany",52.4062903,13.4835683
"Neumarkplan, Berlin, Germany",52.4396941,13.4323816
"Schillerpromenade-Grünanlage, Berlin, Germany",,
"Friedland II-Grünanlage, Berlin, Germany",,
"Wildmeisterdamm 252/254, Berlin, Germany",52.4250494,13.4468219
"Wildmeisterdamm (Hinterland), Berlin, Germany",,
"Schlierbacher Weg, Berlin, Germany",52.4164022,13.4033388
"Lindholzweg - Grünanlage, Berlin, Germany",,
"Albulaweg - Grünanlage, Berlin, Germany",,
"Cosimaplatz, Berlin, Germany",52.4757202,13.3305927
"Friedensplatz, Berlin, Germany",52.4611327,13.3813227
"Grazer Platz - Grünfläche, Berlin, Germany",,
"Bundesring (Nord) - Gartendenkmal, Berlin, Germany",,
"Prinzessinnenstr. (am Bahnhof), Berlin, Germany",,
"Alt-Lichtenrade 73abc - Hinterland, Berlin, Germany",,
"Reinstedter Weg, Berlin, Germany",52.4022021,13.3576751
"Ceciliengärten - Gartendenkmal, Berlin, Germany",,
"Innsbrucker Platz - Grünanlage, Berlin, Germany",,
"Hansakorso (Promenade), Berlin, Germany",,
"Wiesengrund (Promenade), Berlin, Germany",,
"Lichtenrader Graben West  GA - (verrohrt), Berlin, Germany",,
"Teltowkanal Nord Geiserich- bis Gersdorf, Berlin, Germany",,
"Alice-Salomon-Park - Grünanlage, Berlin, Germany",,
"Eschwege - Promenade, Berlin, Germany",,
"Altvaterstraße WG, Berlin, Germany",,
"Albrechtshöhe (Promenade), Berlin, Germany",,
"Kaiserplatz - Grünanlage, Berlin, Germany",,
"Lauterplatz - Grünanlage, Berlin, Germany",,
"Gebertgraben, Berlin, Germany",52.3935735,13.3939566
"Geiserich (Promenade), Berlin, Germany",,
"Metzplatz, Berlin, Germany",52.459162,13.3874582
"Neue Heimat Promenade, Berlin, Germany",,
"Bergfrieden (Promenade), Berlin, Germany",,
"Jochemplatz WG, Berlin, Germany",,
"Rumeyplan (Westteil) - Gartendenkmal, Berlin, Germany",,
"Kitty-Kuse-Platz, Berlin, Germany",52.4811536,13.364285
"Lilli-Flora-Park (Pallasstr. 7), Berlin, Germany",,
"Kaiserstr. - Martin-Luther-Kirche, Berlin, Germany",,
"Hermione-von-Preuschen-Platz, Berlin, Germany",52.3845025,13.3911155
"Steingrube (Promenade), Berlin, Germany",,
"Steinplatz (Steinstr.), Berlin, Germany",,
"Prellerweg 1-3, Berlin, Germany",52.457583,13.3554237
"Adolf-Scheidt-Platz - Gartendenkmal, Berlin, Germany",,
"Finchleystr. (am Altenheim), Berlin, Germany",,
"Lichtenrader Graben West - Grünanlage, Berlin, Germany",,
"Gotenstr. 83-84 - Grünanlage, Berlin, Germany",,
"John-Locke-Str. - Grünanlage, Berlin, Germany",,
"Gottlieb-Dunkel-Str./Ullsteinstr., Berlin, Germany",,
"Hertha-Block-Promenade, Berlin, Germany",52.481379,13.3634987
"Renée-Sintenis-Platz - Gartendenkmal, Berlin, Germany",,
"Vorarlberger Damm - Grünanlage, Berlin, Germany",,
"Alt-Marienfelde Dorfaue - Gartendenkmal, Berlin, Germany",,
"Landschaftspark Glienicke, Berlin, Germany",,
"Landschaftspark Glienicke N - Teil 2/2, Berlin, Germany",,
"Lückhoffstraße WG, Berlin, Germany",,
"Grabertstraße WG, Berlin, Germany",,
"Botanischer Garten, Berlin, Germany",52.4543966,13.3041225
"Wolfensteindamm WG-1/2, Berlin, Germany",,
"Im Winkel WG, Berlin, Germany",,
"Mühlenstraße (Stegl.) 32 WG, Berlin, Germany",,
"Wichurastraße 82 WG, Berlin, Germany",,
"Flensburger Löwe WG, Berlin, Germany",,
"Königstraße 68 a-c N, Berlin, Germany",,
"Hortensienplatz WG, Berlin, Germany",,
"Wickenhagenweg WG, Berlin, Germany",,
"Bismarckstraße 50 WG, Berlin, Germany",52.5124872,13.3188531
"Barnackufer WG, Berlin, Germany",,
"Osdorfer Straße N, Berlin, Germany",52.405242,13.327472
"Am Hegewinkel WG, Berlin, Germany",,
"Königstraße bei Glienicker Brücke, Berlin, Germany",,
"Ahornplatz WG, Berlin, Germany",,
"Achenseeweg WG, Berlin, Germany",,
"Potsdamer Chaussee WG - Teil 2/2, Berlin, Germany",,
"Saaleckplatz WG, Berlin, Germany",,
"Friedrichsruher Platz WG, Berlin, Germany",,
"Grünzug am Buschgraben WG-2/3, Berlin, Germany",,
"Oehlertplatz WG, Berlin, Germany",,
"Jürgen-Fuchs-Platz WG, Berlin, Germany",,
"Dessauerstraße WG, Berlin, Germany",,
"Klopstockstraße WG, Berlin, Germany",,
"Im Gehege WG, Berlin, Germany",,
"Landschaftspark Glienicke N - Teil 1/2, Berlin, Germany",,
"Pfaueninsel, Berlin, Germany",52.4351385,13.1302736
"Asternplatz WG, Berlin, Germany",,
"Waldsee N, Berlin, Germany",52.6188812,13.3083199
"Neue Filandastraße WG, Berlin, Germany",,
"Döhlauer Pfad WG - Teil 2/2, Berlin, Germany",,
"Althoffplatz WG, Berlin, Germany",,
"Kleistgrab WG - Teil 1/2, Berlin, Germany",,
"Wilhelm-Stolze-Str. 36-38, Berlin, Germany",52.522759,13.4472501
"Mexikoplatz WG, Berlin, Germany",,
"Onkel-Emil-Park WG, Berlin, Germany",,
"Dorfaue Zehlendorf WG, Berlin, Germany",,
"Wolfensteindamm WG-2/2, Berlin, Germany",,
"Limonenteich N, Berlin, Germany",,
"Hohenzollernplatz WG, Berlin, Germany",,
"Lilienthal-Gedenkstätte WG - Teil 3/3, Berlin, Germany",,
"Edwin-Redslob-Straße WG, Berlin, Germany",,
"Am Bäkequell WG, Berlin, Germany",,
"Palisadenstr./ Friedenstr., Berlin, Germany",,
"Dreifaltigkeitskirche WG, Berlin, Germany",,
"Karl-Schmidt -Rottluff-Weg WG, Berlin, Germany",,
"Potsdamer Chaussee WG - Teil 1/2, Berlin, Germany",,
"Bröndbystraße 40B, Berlin, Germany",52.4197755,13.2974989
"Karl-Marx-Allee 70C-F, Berlin, Germany",,
"Schönerlinder Str. östl. III, Berlin, Germany",,
"Mollstr., Berlin, Germany",52.526345,13.4165187
"Am Posseberg I, Berlin, Germany",52.6333405,13.4364686
"Topsstr., Berlin, Germany",52.542337,13.4099053
"Flaischlenstr., Berlin, Germany",52.6047604,13.4496791
"Moorlinse, Berlin, Germany",52.6335303,13.486101
"Gitschiner Straße, an  Zossener Brücke, Berlin, Germany",,
"Am Brendegraben, Berlin, Germany",52.6117207,13.4482009
"Schliemannstr. 42/43, Berlin, Germany",52.5416781,13.4175871
"Koppenstr., Grünanl., Berlin, Germany",,
"Lindenstr. 76, Markgrafenstraße, Berlin, Germany",,
"Cuvrystr. 13-15/ Falckensteinstr. 39-40, Berlin, Germany",,
"Oranienstr. 59-62, Berlin, Germany",52.5034788,13.4112938
"Andreasstr. 21-22, Berlin, Germany",52.5154109,13.4320662
"Frankfurter Allee 6A,14A, Berlin, Germany",,
"Krautstraße 1-4, Berlin, Germany",52.5120862,13.427179
"Platz der Vereinten Nationen vor 3-12, Berlin, Germany",,
"Warschauer Str./ Mühlenstr., Berlin, Germany",52.5032008,13.4456129
"Möckernstr. 131/ Kleinbeerenstr., Berlin, Germany",,
"Skalitzer Str. 121, Berlin, Germany",52.5010407,13.4413498
"Am Ostbahnhof/ Andreasstr., Berlin, Germany",,
"Hermann-Stöhr-Platz, Grünanl., Berlin, Germany",,
"Otto-Braun-Str., Grünanl., Berlin, Germany",,
"Platz der Vereinten Nationen vor 15-22, Berlin, Germany",,
"Wühlischplatz, Berlin, Germany",52.507419,13.4646769
"Viktoriapark, Wolfsschlucht, Berlin, Germany",,
"Wilhelmstr. vor 20-24, Berlin, Germany",,
"Frankfurter Allee 106-106A, Berlin, Germany",52.5157798,13.454806
"Drontheimer Str. 10 / Koloniestr. 132/3, Berlin, Germany",,
"Spittelkolonnaden, Berlin, Germany",52.5106685,13.3991425
"Müller-Breslau-Str. Ufer, Berlin, Germany",,
"Brunnenplatz Amtsgericht, Berlin, Germany",,
"Bootsverleih am Plötzensee, Berlin, Germany",,
"Spreeuferpromenade zw. Michaelkirchstr. u. W.-Gemberg-Weg, Berlin, Germany",,
"Spreeuferpromenade Rahel-Hirsch-Str. , Berlin, Germany",,
"Rolandufer-Littenstr.-Stralauer Str., Berlin, Germany",,
"Jacob-Teitel-Park, ""Gormanndreieck"", Berlin, Germany",,
"Friedrich-Krause-Ufer , Berlin, Germany",52.5375587,13.3594751
"Lehrter Str. 5a-d,, Berlin, Germany",52.5297923,13.3626716
"Heinrich-Heine-Str. / Schmidstr., Berlin, Germany",,
"Corneliusufer, Berlin, Germany",,
"Schillingstr. 24 - 26, Berlin, Germany",52.5196909,13.4220398
"Grüntaler Str., Promenade, Berlin, Germany",,
"Geschichtspark Vorflächen, Berlin, Germany",,
"Prinzessinnengarten, Berlin, Germany",52.5030158,13.411087
"Mollstr. 12-14 / Berolinastr. 25-32, Berlin, Germany",,
"Zoologischer Garten, Berlin, Germany",52.5071378,13.331868
"Spreeuferpromenade Schiffbauerdamm zw. Marschalbrücke und MEL-Haus, Berlin, Germany",,
"Koloniestr. 130, Berlin, Germany",52.5586224,13.3787265
"Klosterkirche  Freifläche um Ruine, Berlin, Germany",,
"Bremer Str. Ecke Bugenhagenstr., Berlin, Germany",,
"Moabiter Werder Bundeskanzleramt, Berlin, Germany",,
"Berolinastr. 5 - 21, Berlin, Germany",52.5216908,13.4227844
"Potsdamer Platzareal Urbane Gewässer, Berlin, Germany",,
"Guineastr. / Kongostr.  , Berlin, Germany",,
"Osloer Str. 107-108, Berlin, Germany",52.5564984,13.3745403
"Berolinastr.12 - 17, Berlin, Germany",52.5216908,13.4227844
"Stephanplatz , Berlin, Germany",52.5330535,13.3463887
"Scheringstr 1, Berlin, Germany",52.5413511,13.3823155
"Ostender Str. 46 / Genter Str., Berlin, Germany",,
"Louise-Schroeder-Platz Osthälfte, Berlin, Germany",,
"Erna-Samuel-Str.. Biotop, Berlin, Germany",,
"Invalidenstr. 55 a-b, Berlin, Germany",52.5281056,13.3745797
"Am Hansaplatz Ost, Berlin, Germany",,
"Volkspark Humboldthain, Bahnfläche, Berlin, Germany",,
"Kurt-Schumacher-Damm / Charles-Corcelle-Ring, Berlin, Germany",,
"Rosa-Luxemburg-Platz., Berlin, Germany",52.5276951,13.4104868
"Kastanienwäldchen Neue Wache, Berlin, Germany",,
"Exerzierstr. 32a, Berlin, Germany",52.5550315,13.3728524
"Karl-Marx-Allee 5a - 25a, Berlin, Germany",,
"Nikolaiviertel, Berlin, Germany",52.516875,13.4066534
"Gartenstr. / Grenzstr. Eckgrundstück, Berlin, Germany",,
"Neustädtischer Kirchplatz, Berlin, Germany",52.5181479,13.3850024
"Hegelplatz, Berlin, Germany",52.5197989,13.3926928
"Spreekanalpromenade an der. Grünstraßenbrücke , Berlin, Germany",,
"Gerichtstr. 16 / Kolberger Str. 29-30, Berlin, Germany",,
"Vera-Brittain-Ufer Schankvorgärten, Berlin, Germany",,
"Spreeuferpromenade Bundesratufer Lessingbrücke, Berlin, Germany",,
"Großer Tiergarten am S-Bahnviadukt, Berlin, Germany",,
"Allée Du Stade Verbindung Fernradweg, Berlin, Germany",,
"Fischerinsel 11 an der Schwimmhalle, Berlin, Germany",,
"Hochstädter Str. 8, Berlin, Germany",52.5509133,13.3639746
"Große Hamburger Str., Berlin, Germany",52.5246845,13.3992
"Geschichtspark Zufahrt Lehrter Str. 5 b - d, Berlin, Germany",,
"Levetzowstr./Jagowstr. Mahnmahl, Berlin, Germany",,
"Calandrelli-Anlage, Berlin, Germany",52.5068605,13.3568616
"Bremer Str. 37 Ecke Birkenstr., Berlin, Germany",,
"Wilhelm-Hasenclever-Platz, Berlin, Germany",52.5536125,13.3589743
"Biesentaler Str. 7, Berlin, Germany",52.5569727,13.3870953
"Matthäikirchplatz, Berlin, Germany",52.5084424,13.3677277
"Schmidstr. 1 - 11, Berlin, Germany",52.5086029,13.4175295
"Schönholzer Str.- Ruppiner Str., Berlin, Germany",,
"Weddingplatz, Berlin, Germany",52.5408013,13.3697597
"Essener Park, Berlin, Germany",52.5247296,13.3409899
"Leopoldplatz an der Alten Nazarethkirche, Berlin, Germany",,
"Mollstr. 15-18, Berlin, Germany",52.526345,13.4165187
"Seestraße südlich am Westhafenkanal, Berlin, Germany",,
