name,category,cuisine,address,lat,lon,website,phone,opening_hours,takeaway,wheelchair
Mammam,restaurant,asian,"Inselstraße 8, 10179 Berlin",52.5125703,13.411537,https://www.mammam-berlin.de/,,Mo-Su 11:00-21:00,,no
Promo,restaurant,indian;italian,"Dortmunder Straße 8, 10555 Berlin",52.5220952,13.3361775,https://www.promo-restaurant-berlin.de,+493039748763,We-Mo 12:00-22:00; Tu 18:00-22:00,,limited
Trattoria Da Remo II,restaurant,italian,"Teltower Damm 211, 14167 Berlin",52.4146202,13.2667181,https://www.da-remo2.de/,+49 30 80407172,Tu-Su 12:00-23:00,,yes
Maître Münch,cafe,,"Giesebrechtstraße 16, 10629 Berlin",52.5023012,13.3097974,,,"Tu-Sa 10:00-18:00; Su,Mo off",,limited
Louis Laurent,restaurant,french,"Giesebrechtstraße 16, 10629 Berlin",52.5022351,13.3098678,,,,,limited
Maigold,bar,,"Merseburger Straße 7, 10823 Berlin",52.4881786,13.3525685,,,Mo-Su 18:00-23:00,,no
3 Schwestern,restaurant,german,"Mariannenplatz 2, 10997 Berlin",52.5038723,13.424276,,,"Mo-Fr 17:00+, Sa, Su 11:00+",,yes
Gatto Nero,restaurant,italian,"Attilastraße 20, 12105 Berlin",52.4526569,13.3712229,,,,yes,no
paran,restaurant,korean,"Sanderstraße 17, 12047 Berlin",52.4927476,13.4278217,,,"Tu-Th,Su 18:00-23:00; Fr,Sa 18:00-23:00; Mo off",,yes
La Piccola Cucina,restaurant,italian,,52.4188294,13.1545548,https://la-piccola-cucina.de/,,,,no
Mundvoll,restaurant,european;ceylon,"Ludwigsfelder Straße 53-55, 14165 Berlin",52.4233888,13.2420327,www.Mundvollberlin.de,+49 30 47906455,Mo-Su 11:00-20:00,,yes
Amasya,cafe,,,52.4784312,13.4300615,,,,,yes
Flori,restaurant,pizza;ice_cream,"9, 12619 Berlin",52.5206937,13.5904801,,,"Mo-Su,PH 12:00-21:00",,limited
Nante Kaulsdorf,restaurant,,"7, 12619 Berlin",52.5208313,13.5913178,,,,,yes
Klabautermann,restaurant,,,52.5205975,13.586153,,,"Mo,Fr,Sa 11:00-23:00; Tu-Th,Su 14:00-23:00",,
Bharat,restaurant,indian,12619,52.5217452,13.5909504,http://bharat.cecilienplatz.de,+49 30 56497566,,,yes
Paparazzi 63 - Cafe Shisha Lounge Bar,bar,,,52.5216538,13.5916156,,,,,yes
K-King Karaoke,bar,,"Leibnizstraße 68, 10625 Berlin",52.5055359,13.3134145,,,Mo-Su 19:00-02:00,,no
Ristorante I Due Amici,restaurant,italian;pizza;mediterranean,"Erich-Thilo-Straße 12, 12489 Berlin",52.4315804,13.5333991,https://idueamici.berlin/,,Mo-Su 11:00-23:30,,
Salhino,restaurant,georgian,"Waitzstraße 1, 10629 Berlin",52.5032723,13.3055381,,+49 30 555 94 563,Tu-Fr 16:00+; Sa-Su 14:00+,,
Trattoria Toscana,restaurant,italian,"Romain-Rolland-Straße 66, 68, 13089 Berlin",52.5682194,13.4397025,,,"PH,Tu-Su 12:00-23:00",,no
Kantine,restaurant,,"Magazinstraße 15, 10179 Berlin",52.5182828,13.4192379,https://www.zander-catering.de/kantine,,Mo-Fr 09:00-15:00,,
Spitteleck,restaurant,burger;german;grill,"Seydelstraße 37, 10117 Berlin",52.5111321,13.4026843,,+49 30 80492910,Mo-Su 12:00-23:00,,limited
3gold,cafe,,,52.4797837,13.2794419,,,,,
Amma,restaurant,indian,"Feuerbachstraße 31, 12163 Berlin",52.4637543,13.3310196,https://www.amma-berlin.de/,,Mo-Th 11:30-23:00; Fr 11:30-24:00; Sa 12:00-24:00; Su 12:00-23:00,yes,yes
Schützenhof,restaurant,,"Niederneuendorfer Allee 12-16, 13587 Berlin",52.5678885,13.2122855,https://www.villa-schuetzenhof.de/,+49 30 3351586,We-Fr 11:00-23:00; Sa-Su 10:00-23:00,,limited
Sempre,restaurant,pizza,,52.447391,13.3927789,,,,,
La Piccola Cantina,restaurant,italian,,52.4476546,13.3889907,https://www.la-piccola-cantina.de/,,Tu-Su 12:00-22:00,,no
Mokkafee,cafe,,"Grünstraße 21, 12555 Berlin",52.444924,13.5756378,,,"We-Mo,PH 09:00-18:00",yes,no
Ristorante Firenze,restaurant,italian,"Florastraße 27, 13187 Berlin",52.5653609,13.4041146,,,Mo-Sa 12:00-24:00; Su 10:00-24:00,,yes
Café Paula,cafe,,,52.5655524,13.4001871,,,"Mo-Fr 08:30-19:00, Sa,Su 10:00-19:00",,yes
Trivitys,cafe,,"Florastraße 27, 13187 Berlin",52.5653802,13.4037971,https://trivitys.com/,+493049907990,Mo-Th 09:00-16:00; Fr-Su 09:00-18:00,,limited
LA PAZ,restaurant,mexican,"Florastraße 14, 13187 Berlin",52.5655394,13.4004347,,+49 30 49913573,"Mo-Fr 19:00+, Sa-Su 12:00+",,yes
Pho,restaurant,asian;vietnamese,"Linienstraße 134, 10115 Berlin",52.5264418,13.387876,https://pho.berlin/mitte/,,Mo-Su 11:30-23:00,,no
Ko Phai,restaurant,vietnamese,"Teltower Damm 33, 14169 Berlin",52.4318571,13.2595374,https://www.kophai-zehlendorf.de/,,"PH,Mo-Su 12:00-22:00",,no
Sakura,restaurant,japanese,,52.4357325,13.2611622,http://sakuraberlin.de,+493081294647,Mo-Su 12:00-22:00,,no
Broschek,bar,,"Weichselstraße 6, 12043 Berlin",52.4840568,13.4329483,https://www.broschek-berlin.de/,,Mo-Sa 18:00+,,yes
Coffeebar,cafe,,"Alt-Friedrichsfelde 60, 10315 Berlin",52.5092173,13.5269246,https://www.stw.berlin/mensen/coffeebar-hwr-alt-friedrichsfelde.html,+49 30 93939-7616,Mo-Th 08:00-16:30; Fr 08:00-15:30,,yes
Sagrantino 136,restaurant,italian,"Linienstraße 136, 10115 Berlin",52.5263316,13.3890513,,,Mo-Sa 17:00-22:00,,no
Rücker,cafe,,"Pichelsdorfer Straße 99, 13595 Berlin",52.5237358,13.1974152,,,,,no
X-Terrain,bar,,,52.5255838,13.3910972,,,,,no
Silberfisch,bar,,,52.5253598,13.3919367,,,,,no
Café Goldzug,cafe,,,52.5645076,13.3708829,,,Mo-Fr 08:00-18:00; Sa 08:00-14:00; Mo[1] closed,,yes
Bar & Bistro La Havanita im centrovital Hotel,restaurant,,Brauereihof 6,52.5468459,13.2103924,https://www.centrovital-berlin.de/bar-und-bistro/,+49 30 81875235,,,limited
Corallo,restaurant,italian,"Ostender Straße 5, 13353 Berlin",52.5474594,13.3539523,http://www.restaurant-corallo.de/,,Mo-Su 11:30-24:00,,yes
Weinbeisser,cafe,austrian,"Handjerystraße 90, 12159 Berlin",52.4742961,13.3329289,https://weinbeisser-berlin.de/,,,,no
Natural'mente,restaurant,asian,"Schustehrusstraße 26, 10585 Berlin",52.5171651,13.2999962,,,Mo-Fr 12:00-15:30,,yes
The Koi,restaurant,sushi,"Kaiser-Friedrich-Straße 1, 10585 Berlin",52.51919,13.2993921,,,Mo-Su 12:00-22:30,,limited
Daniele,restaurant,italian,"Otto-Suhr-Allee 146, 10585 Berlin",52.5196023,13.3006072,,,Tu-Su 12:00-22:00,yes,yes
Pizza Hut,restaurant,pizza,,52.5253841,13.391823,,,,,
Romero,restaurant,italian,"Fasanenstraße 81a, 10623 Berlin",52.5047787,13.328134,https://www.ristorante-romero.de/,+49 30 3132625,"Mo-Sa 11:00-01:00, Su 16:00-24:00",,no
Go Go Hachi,restaurant,sushi;vietnamese,Lotte-Lenya-Bogen 558,52.5048014,13.328285,,,,,limited
Regenbogenfabrik Soli-Café,cafe,,"Lausitzer Straße 22, 10999 Berlin",52.4955993,13.4268698,https://regenbogenfabrik.de/cafe/,,"Mo 15:00-22:00, Tu 12:00-18:00, We 15:00-22:00, Th 12:00-18:00, Fr 15:00-22:00, Su 18:00-22:00",,limited
Primitiv Bar,bar,,"Simon-Dach-Straße 28, 10245 Berlin",52.5085895,13.4557684,,,Mo-Su 18:00+,,no
Espresso House,cafe,coffee_shop,,52.5336525,13.1983836,,,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-19:00,yes,
WerkStadt Kulturverein Berlin e.V.,bar,,"Emser Straße 124, 12051 Berlin",52.4690248,13.4359035,,,Sa 19:00-00:00,,yes
Doyuran Köfteci,restaurant,turkish,"Oranienstraße 168, 10999 Berlin",52.5017145,13.4173114,,,,,no
FANKoch,restaurant,asian;sushi,"Maßmannstraße 7, 12163 Berlin",52.4667558,13.3199577,,,"Tu-Th 15:00-22:30, Fr-Su 12:00-22:30",,no
Voson Bilash,restaurant,bengal,"Goslarer Platz 5, 10589 Berlin",52.5246598,13.313232,,+49 30 47594979,,,limited
Sing Blackbird,cafe,,,52.4923589,13.4262022,,,,,no
TheGreatRoom,restaurant,,"Kaiserin-Augusta-Allee 10-11, 10553 Berlin",52.5258493,13.322134,,,,,limited
Café Hardenberg,cafe,,"Hardenbergstraße 10, 10623 Berlin",52.5094541,13.3249126,https://cafe-hardenberg.com/,+4930 3122644,"Mo-Th, Su 10:00-23:00; Fr, Sa 10:00-00:00",,no
Kapitän's Kajüte,restaurant,,"Alt-Gatow 23, 14089 Berlin",52.4875432,13.1823651,https://www.kapitaenskajuete.de/,+49 30 36991648,,,limited
DÄRI Frozen Yogurt,cafe,,"Oderberger Straße 6, 10435 Berlin",52.5384946,13.4104199,https://daeri.de/,,,,no
South Vietnam,restaurant,vietnamese,"Schönhauser Allee 146a, 10435 Berlin",52.5398428,13.4117863,,,Tu-Sa 11:30-22:30; Su 12:30-22:30,,no
La Dolce Vita Ristorante,restaurant,italian,"Waltersdorfer Straße 1A, 12526 Berlin",52.4050239,13.5732228,https://www.ladolcevitaristorante.de/,+49-30-63313477,Tu-Su 11:30-23:00,yes,yes
Melis Coffee,cafe,,"Am Friedrichshain 35, 10407 Berlin",52.5282716,13.4246042,,,Mo-Su 06:00-24:00,,yes
Schnitzel König,restaurant,german,"Greifswalder Straße 50, 10405 Berlin",52.536875,13.4343093,https://www.schnitzelkoenig-berlin.de/,+49 30 420 23 420,Mo-Su 12:00-24:00,,yes
Chay Viet,restaurant,asian;noodles;oriental;tea,"Brunnenstraße 164, 10119 Berlin",52.5342078,13.397958,https://chay-viet-restaurant.eatbu.com/,,Mo-Fr 11:30-22:00; Sa-Su 13:00-22:00,,no
The Wash Bar,bar,,"Brunnenstraße 163, 10119 Berlin",52.5343009,13.3979384,https://thewashbar.berlin/,+49 30 26301372,,,no
Pavlov's Bar,bar,,"Eylauer Straße 26, 10965 Berlin",52.4875802,13.3751277,,,Mo-Su 19:00-02:00,,limited
Schicha Habibi,cafe,,,52.4869857,13.428753,,,,,
Kimchi Princess,restaurant,korean,"Skalitzer Straße 36, 10999 Berlin",52.498588,13.4259464,,+49 163 4580203,Tu-Fr 17:00-23:00; Sa-Su 13:00-23:00,,yes
HayHay,cafe,,"Skalitzer Straße 38, 10999 Berlin",52.4986682,13.4264959,,,Mo-Su 15:00-04:00,,limited
Bala Bait,restaurant,,Gleimstraße 42,52.5474312,13.4088699,,,,,
Tacqueria Ta’Cabrón,restaurant,mexican;tacos,"Skalitzer Straße 60, 10997",52.4999043,13.4371056,,,Mo-Fr 13:00-23:00; Sa-Su 13:00-23:00,,no
Mirror,bar,,,52.4995796,13.4347585,,,,,
Nila,restaurant,indian,"Akazienstraße 3, 10823 Berlin",52.4865603,13.3557273,,,,,
Mendoza - Argentinisches Steakhaus,restaurant,steak_house,"Spandauer Damm 157, 14050 Berlin",52.5194948,13.2705696,http://www.mendoza-berlin.de/spandau/mendoza-spandau.html,+49 30 3051515,"Su-Th 11:00-24:00, Fr,Sa 11:00-01:00",,limited
La Manife (& DHL/DPD Pakete),cafe,,"Spandauer Damm 115, 14050 Berlin",52.5181423,13.279605,,,Mo-Su 08:00-16:00,,yes
Aki Ryu,restaurant,sushi,"Bergmannstraße 93, 10961 Berlin",52.4894806,13.3923972,,+49 30 61671888,"Mo off; Tu-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su,PH 13:00-23:00",yes,no
Yaz Up,cafe,,"Guerickestraße 38, 10587 Berlin",52.5180469,13.3163455,,,Tu-Su 10:00-18:00,,
Bar Lenciaga,bar,,,52.5512616,13.3678933,,,,,
Canova,restaurant,german,"Rubensstraße 124, 12157 Berlin",52.4630193,13.3443786,,+49 30 81827905,"Mo off; Tu-Fr,Su 12:00-18:00",,no
New Yak & Yeti,restaurant,indian;asian,"Rubensstraße 66, 12157 Berlin",52.4695855,13.34364,https://newyakyeti.com,,12:00-23:00; Tu off,yes,no
Ristorante La Marianna,restaurant,italian,"Feuerbachstraße 63, 12163 Berlin",52.4646458,13.3386915,http://www.lamarianna.de,+49308559647,"Mo-Su,PH 12:00-23:00",yes,yes
Spalato,restaurant,croatian,"Bismarckstraße 64b, 12169 Berlin",52.4602073,13.3397378,http://www.spalato.de/,+49 30 7967498,We-Mo 12:00-21:00,,no
Duo,restaurant,italian,"Steglitzer Damm 29, 12169 Berlin",52.4510479,13.3410754,,+49 30 75650490,"Mo-Su,PH 12:00-23:00",yes,yes
Karl Gusto Weinbar,bar,,"Krumme Straße 58, 10627 Berlin",52.5075518,13.3095914,,,,,yes
AJBrasil,cafe,brazilian,"Krumme Straße 57, 10627 Berlin",52.5073392,13.309583,,,"Mo,Su off; Tu-Sa 11:00-19:00",,no
Iro Izakaya,restaurant,japanese,,52.4888808,13.4514304,https://iro-restaurant.de/,,Mo-Fr 12:00-24:00; Sa-Su 12:00-24:00; PH closed,yes,limited
MLEM MLEM,restaurant,japanese,"Greifenhagener Straße 19, 10437 Berlin",52.548594,13.4163743,,,,,limited
Fire Tiger,restaurant,vietnamese,"Revaler Straße 7, 10245 Berlin",52.5085422,13.4519029,https://www.fire-tiger-berlin.de/,+49 30 293 609 30,"Mo-Th 12:00-01:00, Fr-Sa 12:00-04:00, Su 12:00-01:00",,yes
Dorfaue,restaurant,croatian,"Alt-Wittenau , 13437 Berlin",52.5927677,13.3226947,,,"Mo-Sa 12:00-22:00, Su,PH 11:00-22:00",,limited
Stulle mit Brot,cafe,,,52.5046568,13.3253099,https://www.stullemitbrot.com/,+49 30 22396788,Mo-Fr 11:30-17:00,,limited
Café Lila,cafe,,,52.5036379,13.3256024,,,,,yes
Sachiko Sushi,restaurant,sushi,"Grolmanstraße 47, 10623 Berlin",52.5047271,13.3240226,,,"Tu-Sa 16:00-22:00, Su-Mo off",,limited
Brammibal's Donuts,cafe,coffee_shop;donut,"Maybachufer 8, 12047 Berlin",52.4950249,13.4230147,,,"Mo-Sa 10:00-20:00; Su,PH 10:00-20:00",,yes
Szechuan House,restaurant,chinese,"Paul-Lincke-Ufer 45, 10999 Berlin",52.4964833,13.4203413,,,,,
Cappuccino Grand Cafe,cafe,,"Kurfürstendamm 35, 10719 Berlin",52.5025083,13.3236432,,,,,limited
Caras,cafe,,"Kurfürstendamm 36, 10719 Berlin",52.5024732,13.3234064,,,,,yes
petrocelli,restaurant,italian,"Kurfürstendamm 35,36, 10719 Berlin",52.5024902,13.323529,https://www.petrocelli.de/,+49 30 88926480,Mo-Sa 12:00-00:00,,no
Restaurant ELIA Biesdorf,restaurant,greek,"Köpenicker Straße 181, 12683 Berlin",52.4878792,13.5606948,https://restaurant-elia-biesdorf.de,+49 30 91476057,,,
Toni Vu,restaurant,vietnamese,"Köpenicker Straße 181, 12683 Berlin",52.487751,13.560681,https://tonivu.de/,+49 30 5144733,Mo-Su.PH 11:00-22:00,,no
Rusticana,restaurant,italian,"Hermannstraße 152, 12051 Berlin",52.465896,13.4325315,https://www.rusticana-berlin.de/,+493063413372,"PH,Mo-Su 12:00-22:00",,no
Ming Jia,restaurant,chinese,"Schloßstraße 32, 14059 Berlin",52.5119442,13.2974907,https://www.mingjia.de/,+49 30 3429710,Tu-Su 12:00-22:00,,yes
Kunstpause,cafe,,,52.5190117,13.2969673,,,"Mo-Fr 10:00-18:00; Sa,Su 11:00-18:00",,yes
Van May,restaurant,vietnamese,,52.5121116,13.297475,,,Mo-Fr 11:00-21:00; Sa 12:30-21:00; Su 15:00-21:00,,no
Café Kredenz,cafe,,"Kantstraße 81, 10627 Berlin",52.5069595,13.2968527,https://www.kredenz-cafe.de/,+49 30 32704295,"Mo-Sa 11:00-18:00, Su 12:00-18:00",,no
Bellisimo,restaurant,italian,,52.5100716,13.4060123,,,Mo-Su 17:00-24:00,,
Florida Eiscafé,cafe,ice_cream,"Klosterstraße 15, 13581 Berlin",52.530458,13.1959382,,,12:00-23:00,,limited
Just a little crush,cafe,,"Hubertusstraße 14, 12163 Berlin",52.4604707,13.3248225,,,Mo-Sa 08:00-18:00; Su 09:00-18:00,,limited
friends&friends,restaurant,asian,"Stuttgarter Platz 21, 10627 Berlin",52.5048952,13.2992862,https://www.friends-friends.de,+493031010874,Mo-Su 11:30-23:30,,limited
Buchcafé,restaurant,korean,"Kantstraße 90, 10627 Berlin",52.5066362,13.297991,https://www.buchcafe-berlin.de/,,12:00-22:00,,
Láng Ku'a,restaurant,vietnamese,"Königin-Elisabeth-Straße 8, 14059 Berlin",52.5111413,13.2820069,,,"Mo-Fr 11:00-22:00; Sa,Su,PH 12:00-22:00",,
Maredo,restaurant,steak_house,Potsdamer Platz 1,52.5087373,13.3744724,,,,,yes
Restaurant Opera,restaurant,italian,"Leonorenstraße 18, 12247 Berlin",52.4437493,13.3397112,http://www.restaurantopera.de,+49 30 60933727,Mo-Sa 12:00-22:00; Su 12:00-21:00,,yes
Kuchenkultur,cafe,cake,"Großbeerenstraße 28d, 10965 Berlin",52.492664,13.3829619,,,"Mo 14:00-18:00; We-Su,PH 12:00-18:00",,no
elf Gaststätte,cafe,,"Paul-Robeson-Straße 11, 10439 Berlin",52.552585,13.409725,http://www.elfgaststaette.de,,"Tu-Fr 09:00-21:00; Sa,Su 08:00-21:00",,limited
Blackmore,cafe,,,52.5081347,13.3017956,,,,,
Transit,restaurant,asian,"Rosenthaler Straße 68, 10119 Berlin",52.5286295,13.4022809,,,Mo-Su 11:00-01:00,,limited
Muret La Barba,restaurant,italian,"Rosenthaler Straße 61, 10119 Berlin",52.5274951,13.4034676,,,Mo-Fr 10:00-00:00; Sa-Su 12:00-00:00,yes,no
Neue Odessa Bar,bar,,"Torstraße 89, 10119 Berlin",52.529697,13.4056757,,,,,limited
YamYam,restaurant,korean,"Alte Schönhauser Straße 6, 10119 Berlin",52.527551,13.408267,,,Tu-Sa 12:00-23:00; Su 17:00-23:00,yes,limited
Griechisch-Mediterranes Restaurant Syrtaki,restaurant,greek,"Wandlitzstraße 10, 10318 Berlin",52.4810042,13.5236454,https://www.syrtaki-berlinkarlshorst.de/,+49 3050380670,Tu-Su 11:30-23:00,,yes
Addis Abeba,restaurant,african,"Kaiserin-Augusta-Allee 46, 10589 Berlin",52.5258996,13.3077671,,+49 30 34505953,Mo-Th 16:00-24:00; Fr-Su 14:00 - 24:00,,no
Espressobar,cafe,,"Mommsenstraße , 10629 Berlin",52.5030318,13.3202603,,,,,limited
Cantinetta,restaurant,italian;pizza;pasta;salad,"Goethestraße 40, 10625 Berlin",52.5090199,13.306922,https://cantinetta-berlin.de/,,Mo-Sa 12:00-22:00,,no
Core,restaurant,korean,"Pappelallee 84, 10437 Berlin",52.5423766,13.413532,,,"Mo-Su 12:00-15:00,17:30-21:00",,limited
Umspannwerk Ost,restaurant,,"Palisadenstraße 48, 10243 Berlin",52.5182321,13.4399185,,,"Mo 16:30-24:00+, Tu-Sa 12:00-24:00+, Su 16:30-24:00+",,yes
Sant Buena,cafe,,"Torstraße 153, 10115 Berlin",52.5295433,13.3972965,https://santbuena.de/,,Mo off; Tu-Sa 08:00-20:00; Su 09:00-17:00,,no
Mondhuegel,bar,,Bürknerstraße 6,52.4933655,13.425295,,,"Mo,We-Fr 14:00-24:00+, Sa,Su 11:00-24:00+; PH 11:00-24:00+",,limited
Ottenthal,restaurant,austrian,"Kantstraße 153, 10623 Berlin",52.5054,13.3268982,,,"Mo-Su,PH 17:00-22:30+",,no
BagCo,cafe,,,52.5053547,13.3276348,,,"Mo-Fr 07:30-19:00; Sa,Su 08:30-19:00",,no
C&B Cafe & Bar,bar,,"Weitlingstraße 13A,  Berlin",52.5097357,13.4983171,,,"PH,Mo-Su 07:00-05:30",,no
Coco's Asia + Sushi,restaurant,sushi;vietnamese,"Weitlingstraße 26,  Berlin",52.508645,13.4972631,https://www.coco-sushi.de,+49 30 52678171,"Mo-Fr 11:00-22:00; Sa,Su,PH 12:00-22:00",,limited
Restaurant Eli,restaurant,,,52.5020264,13.2971451,,,"""nur als Eventlocation oder Caterer""",,no
Il Castello,restaurant,italian,,52.5614452,13.2087194,,,,,no
Rausch Schokoladenhaus,cafe,chocolate,"Charlottenstraße 60, 10117 Berlin",52.5120778,13.3911878,https://www.rausch.de/schokoladenhaus/schokoladen-cafe/,+49 30 204 58443,Mo-Su 11:00-20:00,,yes
AN DEM,restaurant,vietnamese,,52.5169525,13.4797277,,,"Mo-We,Fr-Su 17:00-04:00",,yes
Aastha,restaurant,indian,"Parkaue 35, 10367 Berlin",52.5169008,13.4793206,https://www.aastha-restaurant.de,,"Mo-Su,PH 11:30-23:00",,limited
Café Al Mundo,restaurant,mediterranean,"Horstweg 5, 14059 Berlin",52.5118994,13.2948371,,+493032679318,Mo-Sa 16:00-23:00,yes,yes
Alles GuT,bar,,"Horstweg 7, 14059 Berlin",52.5119063,13.2940549,,+49 30 74785186,"Mo-Fr 15:00-03:00, Sa-Su 13:00-03:00",,yes
alea,cafe,,"Kaiserdamm 3A, 14057 Berlin",52.5110151,13.2941867,,,,,limited
Restaurant Deutsche Oper,restaurant,german,"Bismarckstraße 11, 10627 Berlin",52.5123835,13.3090901,,,2 Stunden vor und nach Vorstellungen auf der Hauptbühne,,limited
La Pallina,cafe,ice_cream,"Hortensienstraße 12B, 12203 Berlin",52.4482443,13.3056286,,,Mo-We off; Th-Su 12:00-18:30,,limited
Black Fox Coffee,cafe,,"Wilmersdorfer Straße , 10627 Berlin",52.5097639,13.3055486,https://blackfoxcoffee.de/,,Mo-Sa 09:00-20:00; Su 09:30-16:30,,yes
Zen,restaurant,asian,"Uhlandstraße 170a, 10719 Berlin",52.5008584,13.3260044,,,,,limited
Residenz Weisser See,cafe,,,52.5530058,13.4673589,,,,,yes
El Manuel,restaurant,international;spanish;italian;mexican;pakistani,"Sandstraße 37, 13593 Berlin",52.517677,13.1682972,,,Mo off; Tu-Fr 13:00 - 21:00; Sa 12:00 - 22:00; Su 12:00 - 21:00,,yes
Trattoria Casa Toscana,restaurant,italian,"Ruppiner Chaussee 404-406, 13503 Berlin",52.6255729,13.229439,,,Mo-Su 12:00-00:00,,
Backstube & Café,cafe,cake,"Hultschiner Damm 51, 12623 Berlin",52.4795856,13.6007254,https://meinolf-gloeckner-backstube-cafe.business.site/,+49 30 54874432,"Mo-Sa 07:00-18:00, Su 08:00-18:00",yes,no
Bamboo Bistro,restaurant,,,52.5138334,13.5179579,,,Mo-Sa 11:00-21:30,,yes
Saray,restaurant,kebab;turkish,"Müllerstraße 41, 13353 Berlin",52.5503564,13.3526646,,,,,yes
Straßenbahndepot,restaurant,,"Alt-Heiligensee 73-75, 13503 Berlin",52.6057533,13.2125056,,,"Th, Fr 16:00-21:00; Sa, Su 12:00-21:00",,yes
Kombrink,cafe,,"Dresdener Straße 27, 10999 Berlin",52.5040092,13.415139,,,Mo-Fr 12:00-16:00,,limited
Sonnenwinkel,cafe,,,52.560721,13.4444227,,,"Tu-Fr 06:30-14:00; Sa,Su 07:00-12:00",,limited
La Gondula Due,restaurant,italian,"Beerenstraße 57, 14163 Berlin",52.43768,13.2334683,https://www.lagondoladue.de/,,12:00-24:00,,yes
Cana,restaurant,oriental,"Neue Roßstraße 11-12, 10179 Berlin",52.5123059,13.4087464,,,Mo-Sa 11:30-23:30; Su 11:30-23:30,,no
midtown grill,restaurant,,,52.511017,13.3764553,,,"Mo-Fr 12:00-15:00,17:00-23:00; Sa,Su,PH 17:00-23:00",,yes
Café Lebensart,cafe,,"Lennéstraße 1, 10785 Berlin",52.5119941,13.376716,https://www.cafe-lebensart.de/cafes/lennestrasse,+49 30 44721940,Mo-Su 09:00-18:00,,yes
Fatoush,restaurant,lebanese,"Falckensteinstraße 7, 10997 Berlin",52.4991669,13.4427764,,,,yes,limited
Duc Anh,restaurant,vietnamese,"Marienburger Straße 28, 10405 Berlin",52.5334801,13.4286764,,,"Mo-Fr 11:30-23:00; Sa,Su,PH 12:00-23:00",yes,limited
Enoteca Sorsi e Morsi,bar,,"Marienburger Straße 10, 10405 Berlin",52.5345304,13.4246842,,,Tu-Sa 17:00-dawn,,limited
Waterlily,restaurant,vietnamese,"Karl-Marx-Allee 113, 10243 Berlin",52.517174,13.446213,,,"Tu-Fr 11:30-22:30; Sa,Su 12:00-22:30",,yes
K-BBQ,restaurant,korean,"Neue Bahnhofstraße 26, 10245 Berlin",52.5067189,13.4705552,,,,,no
Ephraim's,restaurant,,"Spreeufer 1, 10178 Berlin",52.5156403,13.4069525,,,12:00-23:00,,no
Hintersee,bar,,"Greifenhagener Straße 55, 10437 Berlin",52.5476458,13.4151827,,,17:00+,,no
Lorbeer,restaurant,,"Pappelallee 77, 10437 Berlin",52.5433869,13.4146204,,,,,limited
Tiki Heart,cafe,burger,"Wiener Straße 20, 10999 Berlin",52.4975068,13.431027,,,"Mo-Th 16:00-24:00+, Fr,Sa 12:00-24:00+",,no
Nah am Wasser,restaurant,german;regional;cake;coffe_shop,"Kiehlufer 55, 12059 Berlin",52.4851268,13.4449541,,,"Mo-Fr 07:30-19:00; Sa, Su 08:00-19:00",yes,yes
Dong Que,restaurant,vietnamese,"Grünstraße 4, 12555 Berlin",52.4446946,13.5751847,,,"Tu-Su,PH 11:00-22:00",,no
Moto,bar,,"Paul-Robeson-Straße 46, 10439 Berlin",52.5520795,13.4127679,,,"Tu-Th 18:00-01:00+, Fr,Sa 18:00-02:00",,no
Manjodh,restaurant,indian,"Bornholmer Straße 88, 10439 Berlin",52.5535991,13.4111565,,,Mo-Su 12:00-23:00,,limited
Nest,restaurant,,"Görlitzer Straße 52, 10997 Berlin",52.4971426,13.4391826,,,Th-Fr 17:00-23:00; Sa-Su 11:00-18:00,,limited
Lola Pizzaiola,restaurant,pizza,"Winsstraße 21, 10405 Berlin",52.5343946,13.4260316,,+49 15 17 00 58 377,Mo-Su 12:00-22:00,yes,limited
Via He Hai,restaurant,vietnamese,"Dieffenbachstraße 58a, 10967 Berlin",52.492789,13.4163561,,,Mo-Su 11:30-23:30,yes,no
Peking Ente,restaurant,chinese,"Voßstraße 1, 10117 Berlin",52.5114767,13.3828541,https://www.peking-ente-berlin.de/,+493022652542,"Mo-Fr 11:30-22:30; Sa,Su 12:00-22:30",,yes
weingrün,restaurant,german,"Gertraudenstraße 10, 10178 Berlin",52.5126599,13.4029766,,,Mo-Fr 17:00-23:00,,limited
2 Dünyar,bar,,Willdenowstraße 19A,52.5427982,13.3623388,,,,,
