name,category,cuisine,address,latitude,longitude,website,phone,opening_hours,takeaway,wheelchair_accessible,neighborhood,opening_hours_dict,district,postal_code,venue_id,district_id
Herkules II,restaurant,greek,"Hönower Straße 91, 12623 Berlin",52.5130915,13.6118344,https://www.herkules2.de,+493055159858,"Mo,We,Th 12:00-23:00; Fr-Su 12:00-23:00",yes,yes,Mahlsdorf,"{""Mo"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Marzahn-Hellersdorf,12623,V1643,11010010
Bei Lydia,restaurant,georgian,"Inselstraße 8A, 10179 Berlin",52.5124788,13.4117007,,,Mo-Fr 08:00-16:00,,no,Mitte,"{""Mo"": [[""08:00"", ""16:00""]], ""Tu"": [[""08:00"", ""16:00""]], ""We"": [[""08:00"", ""16:00""]], ""Th"": [[""08:00"", ""16:00""]], ""Fr"": [[""08:00"", ""16:00""]]}",Mitte,10179,V1644,11001001
Mammam,restaurant,asian,"Inselstraße 8, 10179 Berlin",52.5125703,13.411537,https://www.mammam-berlin.de/,,Mo-Su 11:00-21:00,,no,Mitte,"{""Mo"": [[""11:00"", ""21:00""]], ""Tu"": [[""11:00"", ""21:00""]], ""We"": [[""11:00"", ""21:00""]], ""Th"": [[""11:00"", ""21:00""]], ""Fr"": [[""11:00"", ""21:00""]], ""Sa"": [[""11:00"", ""21:00""]], ""Su"": [[""11:00"", ""21:00""]]}",Mitte,10179,V1645,11001001
Promo,restaurant,indian;italian,"Dortmunder Straße 8, 10555 Berlin",52.5220952,13.3361775,https://www.promo-restaurant-berlin.de,+493039748763,We-Mo 12:00-22:00; Tu 18:00-22:00,,limited,Moabit,"{""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]], ""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""18:00"", ""22:00""]]}",Mitte,10555,V1646,11001001
Trattoria Da Remo II,restaurant,italian,"Teltower Damm 211, 14167 Berlin",52.4146202,13.2667181,https://www.da-remo2.de/,+493080407172,Tu-Su 12:00-23:00,,yes,Zehlendorf,"{""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Steglitz-Zehlendorf,14167,V1647,11006006
Maître Münch,cafe,,"Giesebrechtstraße 16, 10629 Berlin",52.5023012,13.3097974,,,"Tu-Sa 10:00-18:00; Su,Mo off",,limited,Charlottenburg,"{""Tu"": [[""10:00"", ""18:00""]], ""We"": [[""10:00"", ""18:00""]], ""Th"": [[""10:00"", ""18:00""]], ""Fr"": [[""10:00"", ""18:00""]], ""Sa"": [[""10:00"", ""18:00""]]}",Charlottenburg-Wilmersdorf,10629,V1648,11004004
Louis Laurent,restaurant,french,"Giesebrechtstraße 16, 10629 Berlin",52.5022351,13.3098678,,,,,limited,Charlottenburg,,Charlottenburg-Wilmersdorf,10629,V1649,11004004
Maigold,bar,,"Merseburger Straße 7, 10823 Berlin",52.4881786,13.3525685,,,Mo-Su 18:00-23:00,,no,Schöneberg,"{""Mo"": [[""18:00"", ""23:00""]], ""Tu"": [[""18:00"", ""23:00""]], ""We"": [[""18:00"", ""23:00""]], ""Th"": [[""18:00"", ""23:00""]], ""Fr"": [[""18:00"", ""23:00""]], ""Sa"": [[""18:00"", ""23:00""]], ""Su"": [[""18:00"", ""23:00""]]}",Tempelhof-Schöneberg,10823,V1650,11007007
3 Schwestern,restaurant,german,"Mariannenplatz 2, 10997 Berlin",52.5038723,13.424276,,,"Mo-Fr 17:00+, Sa, Su 11:00+",,yes,Kreuzberg,"{""Mo"": [[""17:00"", ""late""], [""Sa"", """"], [""Su 11:00"", ""late""]], ""Tu"": [[""17:00"", ""late""], [""Sa"", """"], [""Su 11:00"", ""late""]], ""We"": [[""17:00"", ""late""], [""Sa"", """"], [""Su 11:00"", ""late""]], ""Th"": [[""17:00"", ""late""], [""Sa"", """"], [""Su 11:00"", ""late""]], ""Fr"": [[""17:00"", ""late""], [""Sa"", """"], [""Su 11:00"", ""late""]]}",Friedrichshain-Kreuzberg,10997,V1651,11002002
Gatto Nero,restaurant,italian,"Attilastraße 20, 12105 Berlin",52.4526569,13.3712229,,,,yes,no,Tempelhof,,Tempelhof-Schöneberg,12105,V1652,11007007
paran,restaurant,korean,"Sanderstraße 17, 12047 Berlin",52.4927476,13.4278217,,,"Tu-Th,Su 18:00-23:00; Fr,Sa 18:00-23:00; Mo off",,yes,Neukölln,"{""Su"": [[""18:00"", ""23:00""]], ""Fr"": [[""18:00"", ""23:00""]], ""Sa"": [[""18:00"", ""23:00""]]}",Neukölln,12047,V1653,11008008
La Piccola Cucina,restaurant,italian,"La Piccola Cucina, 51, Königstraße, Wannsee, Steglitz-Zehlendorf, Berlin, Teltow, 14109, Deutschland",52.4188294,13.1545548,https://la-piccola-cucina.de/,,,,no,Wannsee,,Steglitz-Zehlendorf,14109,V1654,11006006
Mundvoll,restaurant,european;ceylon,"Ludwigsfelder Straße 53-55, 14165 Berlin",52.4233888,13.2420327,www.Mundvollberlin.de,+493047906455,Mo-Su 11:00-20:00,,yes,Zehlendorf,"{""Mo"": [[""11:00"", ""20:00""]], ""Tu"": [[""11:00"", ""20:00""]], ""We"": [[""11:00"", ""20:00""]], ""Th"": [[""11:00"", ""20:00""]], ""Fr"": [[""11:00"", ""20:00""]], ""Sa"": [[""11:00"", ""20:00""]], ""Su"": [[""11:00"", ""20:00""]]}",Steglitz-Zehlendorf,14165,V1655,11006006
Amasya,cafe,,"Amasya, Rollbergstraße, Flughafenkiez, Neukölln, Berlin, 12053, Deutschland",52.4784312,13.4300615,,,,,yes,Neukölln,,Neukölln,12053,V1656,11008008
Flori,restaurant,pizza;ice_cream,"9, 12619 Berlin",52.5206937,13.5904801,,,"Mo-Su,PH 12:00-21:00",,limited,Hellersdorf,"{""Mo"": [[""12:00"", ""21:00""]], ""Tu"": [[""12:00"", ""21:00""]], ""We"": [[""12:00"", ""21:00""]], ""Th"": [[""12:00"", ""21:00""]], ""Fr"": [[""12:00"", ""21:00""]], ""Sa"": [[""12:00"", ""21:00""]], ""Su"": [[""12:00"", ""21:00""]], ""PH"": [[""12:00"", ""21:00""]]}",Marzahn-Hellersdorf,12619,V1657,11010010
Nante Kaulsdorf,restaurant,,"7, 12619 Berlin",52.5208313,13.5913178,,,,,yes,Hellersdorf,,Marzahn-Hellersdorf,12619,V1658,11010010
Klabautermann,restaurant,,"Klabautermann, Clara-Zetkin-Weg, Hellersdorf, Marzahn-Hellersdorf, Berlin, 12619, Deutschland",52.5205975,13.586153,,,"Mo,Fr,Sa 11:00-23:00; Tu-Th,Su 14:00-23:00",,,Hellersdorf,"{""Mo"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""14:00"", ""23:00""]]}",Marzahn-Hellersdorf,12619,V1659,11010010
Bharat,restaurant,indian,12619,52.5217452,13.5909504,http://bharat.cecilienplatz.de,+493056497566,,,yes,Hellersdorf,,Marzahn-Hellersdorf,12619,V1660,11010010
Paparazzi 63 - Cafe Shisha Lounge Bar,bar,,"Paparazzi 63 - Cafe Shisha Lounge Bar, Cecilienplatz, Rotes Viertel, Hellersdorf, Marzahn-Hellersdorf, Berlin, 12619, Deutschland",52.5216538,13.5916156,,,,,yes,Hellersdorf,,Marzahn-Hellersdorf,12619,V1661,11010010
K-King Karaoke,bar,,"Leibnizstraße 68, 10625 Berlin",52.5055359,13.3134145,,,Mo-Su 19:00-02:00,,no,Charlottenburg,"{""Mo"": [[""19:00"", ""02:00""]], ""Tu"": [[""19:00"", ""02:00""]], ""We"": [[""19:00"", ""02:00""]], ""Th"": [[""19:00"", ""02:00""]], ""Fr"": [[""19:00"", ""02:00""]], ""Sa"": [[""19:00"", ""02:00""]], ""Su"": [[""19:00"", ""02:00""]]}",Charlottenburg-Wilmersdorf,10625,V1662,11004004
Ristorante I Due Amici,restaurant,italian;pizza;mediterranean,"Erich-Thilo-Straße 12, 12489 Berlin",52.4315804,13.5333991,https://idueamici.berlin/,,Mo-Su 11:00-23:30,,,Adlershof,"{""Mo"": [[""11:00"", ""23:30""]], ""Tu"": [[""11:00"", ""23:30""]], ""We"": [[""11:00"", ""23:30""]], ""Th"": [[""11:00"", ""23:30""]], ""Fr"": [[""11:00"", ""23:30""]], ""Sa"": [[""11:00"", ""23:30""]], ""Su"": [[""11:00"", ""23:30""]]}",Treptow-Köpenick,12489,V1663,11009009
Salhino,restaurant,georgian,"Waitzstraße 1, 10629 Berlin",52.5032723,13.3055381,,+493055594563,Tu-Fr 16:00+; Sa-Su 14:00+,,,Charlottenburg,"{""Tu"": [[""16:00"", ""late""]], ""We"": [[""16:00"", ""late""]], ""Th"": [[""16:00"", ""late""]], ""Fr"": [[""16:00"", ""late""]], ""Sa"": [[""14:00"", ""late""]], ""Su"": [[""14:00"", ""late""]]}",Charlottenburg-Wilmersdorf,10629,V1664,11004004
Trattoria Toscana,restaurant,italian,"Romain-Rolland-Straße 66, 68, 13089 Berlin",52.5682194,13.4397025,,,"PH,Tu-Su 12:00-23:00",,no,Heinersdorf,"{""PH"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Pankow,13089,V1665,11003003
Kantine,restaurant,,"Magazinstraße 15, 10179 Berlin",52.5182828,13.4192379,https://www.zander-catering.de/kantine,,Mo-Fr 09:00-15:00,,,Mitte,"{""Mo"": [[""09:00"", ""15:00""]], ""Tu"": [[""09:00"", ""15:00""]], ""We"": [[""09:00"", ""15:00""]], ""Th"": [[""09:00"", ""15:00""]], ""Fr"": [[""09:00"", ""15:00""]]}",Mitte,10179,V1666,11001001
Spitteleck,restaurant,burger;german;grill,"Seydelstraße 37, 10117 Berlin",52.5111321,13.4026843,,+493080492910,Mo-Su 12:00-23:00,,limited,Mitte,"{""Mo"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Mitte,10117,V1667,11001001
3gold,cafe,,"3gold, Taunusstraße, Grunewald, Charlottenburg-Wilmersdorf, Berlin, 14193, Deutschland",52.4797837,13.2794419,,,,,,Grunewald,,Charlottenburg-Wilmersdorf,14193,V1668,11004004
Amma,restaurant,indian,"Feuerbachstraße 31, 12163 Berlin",52.4637543,13.3310196,https://www.amma-berlin.de/,,Mo-Th 11:30-23:00; Fr 11:30-24:00; Sa 12:00-24:00; Su 12:00-23:00,yes,yes,Steglitz,"{""Fr"": [[""11:30"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Steglitz-Zehlendorf,12163,V1669,11006006
Schützenhof,restaurant,,"Niederneuendorfer Allee 12-16, 13587 Berlin",52.5678885,13.2122855,https://www.villa-schuetzenhof.de/,+49303351586,We-Fr 11:00-23:00; Sa-Su 10:00-23:00,,limited,Hakenfelde,"{""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""10:00"", ""23:00""]], ""Su"": [[""10:00"", ""23:00""]]}",Spandau,13587,V1670,11005005
Sempre,restaurant,pizza,"Sempre, Eisenacher Straße, Wohnpark Mariendorf, Mariendorf, Tempelhof-Schöneberg, Berlin, Teltow, 12109, Deutschland",52.447391,13.3927789,,,,,,Mariendorf,,Tempelhof-Schöneberg,12109,V1671,11007007
La Piccola Cantina,restaurant,italian,"La Piccola Cantina, Eisenacher Straße, Wohnpark Mariendorf, Tempelhof, Tempelhof-Schöneberg, Berlin, Teltow, 12109, Deutschland",52.4476546,13.3889907,https://www.la-piccola-cantina.de/,,Tu-Su 12:00-22:00,,no,Tempelhof,"{""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Tempelhof-Schöneberg,12109,V1672,11007007
Mokkafee,cafe,,"Grünstraße 21, 12555 Berlin",52.444924,13.5756378,,,"We-Mo,PH 09:00-18:00",yes,no,Köpenick,"{""We"": [[""09:00"", ""18:00""]], ""Th"": [[""09:00"", ""18:00""]], ""Fr"": [[""09:00"", ""18:00""]], ""Sa"": [[""09:00"", ""18:00""]], ""Su"": [[""09:00"", ""18:00""]], ""Mo"": [[""09:00"", ""18:00""]], ""PH"": [[""09:00"", ""18:00""]]}",Treptow-Köpenick,12555,V1673,11009009
Ristorante Firenze,restaurant,italian,"Florastraße 27, 13187 Berlin",52.5653609,13.4041146,,,Mo-Sa 12:00-24:00; Su 10:00-24:00,,yes,Pankow,"{""Mo"": [[""12:00"", ""00:00""]], ""Tu"": [[""12:00"", ""00:00""]], ""We"": [[""12:00"", ""00:00""]], ""Th"": [[""12:00"", ""00:00""]], ""Fr"": [[""12:00"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]], ""Su"": [[""10:00"", ""00:00""]]}",Pankow,13187,V1674,11003003
Café Paula,cafe,,"Café Paula, Florastraße, Tiroler Viertel, Pankow, Berlin, 13187, Deutschland",52.5655524,13.4001871,,,"Mo-Fr 08:30-19:00, Sa,Su 10:00-19:00",,yes,Pankow,"{""Mo"": [[""08:30"", ""19:00""], [""Sa"", """"], [""Su 10:00"", ""19:00""]], ""Tu"": [[""08:30"", ""19:00""], [""Sa"", """"], [""Su 10:00"", ""19:00""]], ""We"": [[""08:30"", ""19:00""], [""Sa"", """"], [""Su 10:00"", ""19:00""]], ""Th"": [[""08:30"", ""19:00""], [""Sa"", """"], [""Su 10:00"", ""19:00""]], ""Fr"": [[""08:30"", ""19:00""], [""Sa"", """"], [""Su 10:00"", ""19:00""]]}",Pankow,13187,V1675,11003003
Trivitys,cafe,,"Florastraße 27, 13187 Berlin",52.5653802,13.4037971,https://trivitys.com/,+493049907990,Mo-Th 09:00-16:00; Fr-Su 09:00-18:00,,limited,Pankow,"{""Fr"": [[""09:00"", ""18:00""]], ""Sa"": [[""09:00"", ""18:00""]], ""Su"": [[""09:00"", ""18:00""]]}",Pankow,13187,V1676,11003003
LA PAZ,restaurant,mexican,"Florastraße 14, 13187 Berlin",52.5655394,13.4004347,,+493049913573,"Mo-Fr 19:00+, Sa-Su 12:00+",,yes,Pankow,"{""Mo"": [[""19:00"", ""late""], [""Sa-Su 12:00"", ""late""]], ""Tu"": [[""19:00"", ""late""], [""Sa-Su 12:00"", ""late""]], ""We"": [[""19:00"", ""late""], [""Sa-Su 12:00"", ""late""]], ""Th"": [[""19:00"", ""late""], [""Sa-Su 12:00"", ""late""]], ""Fr"": [[""19:00"", ""late""], [""Sa-Su 12:00"", ""late""]]}",Pankow,13187,V1677,11003003
Pho,restaurant,asian;vietnamese,"Linienstraße 134, 10115 Berlin",52.5264418,13.387876,https://pho.berlin/mitte/,,Mo-Su 11:30-23:00,,no,Mitte,"{""Mo"": [[""11:30"", ""23:00""]], ""Tu"": [[""11:30"", ""23:00""]], ""We"": [[""11:30"", ""23:00""]], ""Th"": [[""11:30"", ""23:00""]], ""Fr"": [[""11:30"", ""23:00""]], ""Sa"": [[""11:30"", ""23:00""]], ""Su"": [[""11:30"", ""23:00""]]}",Mitte,10115,V1678,11001001
Ko Phai,restaurant,vietnamese,"Teltower Damm 33, 14169 Berlin",52.4318571,13.2595374,https://www.kophai-zehlendorf.de/,,"PH,Mo-Su 12:00-22:00",,no,Zehlendorf,"{""PH"": [[""12:00"", ""22:00""]], ""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Steglitz-Zehlendorf,14169,V1679,11006006
Sakura,restaurant,japanese,"Sakura, 352, Clayallee, Zehlendorf, Steglitz-Zehlendorf, Berlin, Teltow, 14169, Deutschland",52.4357325,13.2611622,http://sakuraberlin.de,+493081294647,Mo-Su 12:00-22:00,,no,Zehlendorf,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Steglitz-Zehlendorf,14169,V1680,11006006
Broschek,bar,,"Weichselstraße 6, 12043 Berlin",52.4840568,13.4329483,https://www.broschek-berlin.de/,,Mo-Sa 18:00+,,yes,Neukölln,"{""Mo"": [[""18:00"", ""late""]], ""Tu"": [[""18:00"", ""late""]], ""We"": [[""18:00"", ""late""]], ""Th"": [[""18:00"", ""late""]], ""Fr"": [[""18:00"", ""late""]], ""Sa"": [[""18:00"", ""late""]]}",Neukölln,12043,V1681,11008008
Coffeebar,cafe,,"Alt-Friedrichsfelde 60, 10315 Berlin",52.5092173,13.5269246,https://www.stw.berlin/mensen/coffeebar-hwr-alt-friedrichsfelde.html,+493093939-7616,Mo-Th 08:00-16:30; Fr 08:00-15:30,,yes,Friedrichsfelde,"{""Fr"": [[""08:00"", ""15:30""]]}",Lichtenberg,10315,V1682,11011011
Sagrantino 136,restaurant,italian,"Linienstraße 136, 10115 Berlin",52.5263316,13.3890513,,,Mo-Sa 17:00-22:00,,no,Mitte,"{""Mo"": [[""17:00"", ""22:00""]], ""Tu"": [[""17:00"", ""22:00""]], ""We"": [[""17:00"", ""22:00""]], ""Th"": [[""17:00"", ""22:00""]], ""Fr"": [[""17:00"", ""22:00""]], ""Sa"": [[""17:00"", ""22:00""]]}",Mitte,10115,V1683,11001001
Rücker,cafe,,"Pichelsdorfer Straße 99, 13595 Berlin",52.5237358,13.1974152,,,,,no,Wilhelmstadt,,Spandau,13595,V1684,11005005
X-Terrain,bar,,"X-Terrain, Oranienburger Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland",52.5255838,13.3910972,,,,,no,Mitte,,Mitte,10117,V1685,11001001
Silberfisch,bar,,"Silberfisch, Oranienburger Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland",52.5253598,13.3919367,,,,,no,Mitte,,Mitte,10117,V1686,11001001
Café Goldzug,cafe,,"Café Goldzug, Pankower Allee, Reinickendorf, Berlin, 13409, Deutschland",52.5645076,13.3708829,,,Mo-Fr 08:00-18:00; Sa 08:00-14:00; Mo[1] closed,,yes,Reinickendorf,"{""Mo"": [[""08:00"", ""18:00""]], ""Tu"": [[""08:00"", ""18:00""]], ""We"": [[""08:00"", ""18:00""]], ""Th"": [[""08:00"", ""18:00""]], ""Fr"": [[""08:00"", ""18:00""]], ""Sa"": [[""08:00"", ""14:00""]]}",Reinickendorf,13409,V1687,11012012
Bar & Bistro La Havanita im centrovital Hotel,restaurant,,Brauereihof 6,52.5468459,13.2103924,https://www.centrovital-berlin.de/bar-und-bistro/,+493081875235,,,limited,Hakenfelde,,Spandau,,V1688,11005005
Corallo,restaurant,italian,"Ostender Straße 5, 13353 Berlin",52.5474594,13.3539523,http://www.restaurant-corallo.de/,,Mo-Su 11:30-24:00,,yes,Wedding,"{""Mo"": [[""11:30"", ""00:00""]], ""Tu"": [[""11:30"", ""00:00""]], ""We"": [[""11:30"", ""00:00""]], ""Th"": [[""11:30"", ""00:00""]], ""Fr"": [[""11:30"", ""00:00""]], ""Sa"": [[""11:30"", ""00:00""]], ""Su"": [[""11:30"", ""00:00""]]}",Mitte,13353,V1689,11001001
Weinbeisser,cafe,austrian,"Handjerystraße 90, 12159 Berlin",52.4742961,13.3329289,https://weinbeisser-berlin.de/,,,,no,Friedenau,,Tempelhof-Schöneberg,12159,V1690,11007007
Natural'mente,restaurant,asian,"Schustehrusstraße 26, 10585 Berlin",52.5171651,13.2999962,,,Mo-Fr 12:00-15:30,,yes,Charlottenburg,"{""Mo"": [[""12:00"", ""15:30""]], ""Tu"": [[""12:00"", ""15:30""]], ""We"": [[""12:00"", ""15:30""]], ""Th"": [[""12:00"", ""15:30""]], ""Fr"": [[""12:00"", ""15:30""]]}",Charlottenburg-Wilmersdorf,10585,V1691,11004004
The Koi,restaurant,sushi,"Kaiser-Friedrich-Straße 1, 10585 Berlin",52.51919,13.2993921,,,Mo-Su 12:00-22:30,,limited,Charlottenburg,"{""Mo"": [[""12:00"", ""22:30""]], ""Tu"": [[""12:00"", ""22:30""]], ""We"": [[""12:00"", ""22:30""]], ""Th"": [[""12:00"", ""22:30""]], ""Fr"": [[""12:00"", ""22:30""]], ""Sa"": [[""12:00"", ""22:30""]], ""Su"": [[""12:00"", ""22:30""]]}",Charlottenburg-Wilmersdorf,10585,V1692,11004004
Daniele,restaurant,italian,"Otto-Suhr-Allee 146, 10585 Berlin",52.5196023,13.3006072,,,Tu-Su 12:00-22:00,yes,yes,Charlottenburg,"{""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Charlottenburg-Wilmersdorf,10585,V1693,11004004
Pizza Hut,restaurant,pizza,"Pizza Hut, Oranienburger Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland",52.5253841,13.391823,,,,,,Mitte,,Mitte,10117,V1694,11001001
Romero,restaurant,italian,"Fasanenstraße 81a, 10623 Berlin",52.5047787,13.328134,https://www.ristorante-romero.de/,+49303132625,"Mo-Sa 11:00-01:00, Su 16:00-24:00",,no,Charlottenburg,"{""Mo"": [[""11:00"", ""01:00""], [""Su 16:00"", ""00:00""]], ""Tu"": [[""11:00"", ""01:00""], [""Su 16:00"", ""00:00""]], ""We"": [[""11:00"", ""01:00""], [""Su 16:00"", ""00:00""]], ""Th"": [[""11:00"", ""01:00""], [""Su 16:00"", ""00:00""]], ""Fr"": [[""11:00"", ""01:00""], [""Su 16:00"", ""00:00""]], ""Sa"": [[""11:00"", ""01:00""], [""Su 16:00"", ""00:00""]]}",Charlottenburg-Wilmersdorf,10623,V1695,11004004
Go Go Hachi,restaurant,sushi;vietnamese,Lotte-Lenya-Bogen 558,52.5048014,13.328285,,,,,limited,Charlottenburg,,Charlottenburg-Wilmersdorf,,V1696,11004004
Regenbogenfabrik Soli-Café,cafe,,"Lausitzer Straße 22, 10999 Berlin",52.4955993,13.4268698,https://regenbogenfabrik.de/cafe/,,"Mo 15:00-22:00, Tu 12:00-18:00, We 15:00-22:00, Th 12:00-18:00, Fr 15:00-22:00, Su 18:00-22:00",,limited,Kreuzberg,"{""Mo"": [[""15:00"", ""22:00""], [""Tu 12:00"", ""18:00""], [""We 15:00"", ""22:00""], [""th 12:00"", ""18:00""], [""Fr 15:00"", ""22:00""], [""Su 18:00"", ""22:00""]]}",Friedrichshain-Kreuzberg,10999,V1697,11002002
Primitiv Bar,bar,,"Simon-Dach-Straße 28, 10245 Berlin",52.5085895,13.4557684,,,Mo-Su 18:00+,,no,Friedrichshain,"{""Mo"": [[""18:00"", ""late""]], ""Tu"": [[""18:00"", ""late""]], ""We"": [[""18:00"", ""late""]], ""Th"": [[""18:00"", ""late""]], ""Fr"": [[""18:00"", ""late""]], ""Sa"": [[""18:00"", ""late""]], ""Su"": [[""18:00"", ""late""]]}",Friedrichshain-Kreuzberg,10245,V1698,11002002
Espresso House,cafe,coffee_shop,"Espresso House, 3, Klosterstraße, Spandau, Berlin, 13581, Deutschland",52.5336525,13.1983836,,,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-19:00,yes,,Spandau,"{""Mo"": [[""07:00"", ""21:00""]], ""Tu"": [[""07:00"", ""21:00""]], ""We"": [[""07:00"", ""21:00""]], ""Th"": [[""07:00"", ""21:00""]], ""Fr"": [[""07:00"", ""21:00""]], ""Sa"": [[""08:00"", ""21:00""]], ""Su"": [[""09:00"", ""19:00""]]}",Spandau,13581,V1699,11005005
WerkStadt Kulturverein Berlin e.V.,bar,,"Emser Straße 124, 12051 Berlin",52.4690248,13.4359035,,,Sa 19:00-00:00,,yes,Neukölln,"{""Sa"": [[""19:00"", ""00:00""]]}",Neukölln,12051,V1700,11008008
Doyuran Köfteci,restaurant,turkish,"Oranienstraße 168, 10999 Berlin",52.5017145,13.4173114,,,,,no,Kreuzberg,,Friedrichshain-Kreuzberg,10999,V1701,11002002
FANKoch,restaurant,asian;sushi,"Maßmannstraße 7, 12163 Berlin",52.4667558,13.3199577,,,"Tu-Th 15:00-22:30, Fr-Su 12:00-22:30",,no,Steglitz,{},Steglitz-Zehlendorf,12163,V1702,11006006
Voson Bilash,restaurant,bengal,"Goslarer Platz 5, 10589 Berlin",52.5246598,13.313232,,+493047594979,,,limited,Charlottenburg,,Charlottenburg-Wilmersdorf,10589,V1703,11004004
Sing Blackbird,cafe,,"Sing Blackbird, Sanderstraße, Reuterkiez, Neukölln, Berlin, 12047, Deutschland",52.4923589,13.4262022,,,,,no,Neukölln,,Neukölln,12047,V1704,11008008
TheGreatRoom,restaurant,,"Kaiserin-Augusta-Allee 10-11, 10553 Berlin",52.5258493,13.322134,,,,,limited,Moabit,,Mitte,10553,V1705,11001001
Café Hardenberg,cafe,,"Hardenbergstraße 10, 10623 Berlin",52.5094541,13.3249126,https://cafe-hardenberg.com/,+49303122644,"Mo-Th, Su 10:00-23:00; Fr, Sa 10:00-00:00",,no,Charlottenburg,"{""Su"": [[""10:00"", ""23:00""]], ""Fr"": [[""10:00"", ""00:00""]], ""Sa"": [[""10:00"", ""00:00""]]}",Charlottenburg-Wilmersdorf,10623,V1706,11004004
Kapitän's Kajüte,restaurant,,"Alt-Gatow 23, 14089 Berlin",52.4875432,13.1823651,https://www.kapitaenskajuete.de/,+493036991648,,,limited,Gatow,,Spandau,14089,V1707,11005005
DÄRI Frozen Yogurt,cafe,,"Oderberger Straße 6, 10435 Berlin",52.5384946,13.4104199,https://daeri.de/,,,,no,Prenzlauer Berg,,Pankow,10435,V1708,11003003
South Vietnam,restaurant,vietnamese,"Schönhauser Allee 146a, 10435 Berlin",52.5398428,13.4117863,,,Tu-Sa 11:30-22:30; Su 12:30-22:30,,no,Prenzlauer Berg,"{""Tu"": [[""11:30"", ""22:30""]], ""We"": [[""11:30"", ""22:30""]], ""Th"": [[""11:30"", ""22:30""]], ""Fr"": [[""11:30"", ""22:30""]], ""Sa"": [[""11:30"", ""22:30""]], ""Su"": [[""12:30"", ""22:30""]]}",Pankow,10435,V1709,11003003
