area_id,locality,neighborhood,year,crime_type_german,crime_type_english,category,total_number_cases,frequency_100k,population_base,severity_weight
82006.0,Britz Nord,Neukölln,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,19.0,96.0,,4.5
82006.0,Britz Nord,Neukölln,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,1010.0,5126.0,,2.0
82006.0,Britz Nord,Neukölln,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,256.0,1299.0,,2.5
82006.0,Britz Nord,Neukölln,2016,Straftaten -insgesamt-,Total Crimes,Overall,2465.0,12510.0,,1.0
82006.0,Britz Nord,Neukölln,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,45.0,228.0,,3.0
82007.0,Britz,Neukölln,2016,Brand- stiftung,Arson,Property Crime,4.0,17.0,,4.5
82007.0,Britz,Neukölln,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,17.0,74.0,,4.0
82007.0,Britz,Neukölln,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,231.0,1006.0,,3.5
82007.0,Britz,Neukölln,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,119.0,518.0,,1.5
82007.0,Britz,Neukölln,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,92.0,401.0,,3.0
82007.0,Britz,Neukölln,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,35.0,152.0,,2.5
82007.0,Britz,Neukölln,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,37.0,161.0,,1.0
82007.0,Britz,Neukölln,2016,Kieztaten,Neighborhood Crimes,Public Order,630.0,2743.0,,2.0
82007.0,Britz,Neukölln,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,247.0,1076.0,,1.5
82007.0,Britz,Neukölln,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,138.0,601.0,,3.5
82007.0,Britz,Neukölln,2016,Raub,Robbery,Violent Crime,22.0,96.0,,4.0
82007.0,Britz,Neukölln,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,57.0,248.0,,4.5
82007.0,Britz,Neukölln,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,12.0,52.0,,4.5
82007.0,Britz,Neukölln,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,1417.0,6170.0,,2.0
82007.0,Britz,Neukölln,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,307.0,1337.0,,2.5
82007.0,Britz,Neukölln,2016,Straftaten -insgesamt-,Total Crimes,Overall,2897.0,12614.0,,1.0
82007.0,Britz,Neukölln,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,67.0,292.0,,3.0
82008.0,Buckow,Neukölln,2016,Brand- stiftung,Arson,Property Crime,5.0,18.0,,4.5
82008.0,Buckow,Neukölln,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,13.0,46.0,,4.0
82008.0,Buckow,Neukölln,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,179.0,633.0,,3.5
82008.0,Buckow,Neukölln,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,39.0,138.0,,1.5
82008.0,Buckow,Neukölln,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,76.0,269.0,,3.0
82008.0,Buckow,Neukölln,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,20.0,71.0,,2.5
82008.0,Buckow,Neukölln,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,20.0,71.0,,1.0
82008.0,Buckow,Neukölln,2016,Kieztaten,Neighborhood Crimes,Public Order,423.0,1496.0,,2.0
82008.0,Buckow,Neukölln,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,197.0,697.0,,1.5
82008.0,Buckow,Neukölln,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,98.0,347.0,,3.5
82008.0,Buckow,Neukölln,2016,Raub,Robbery,Violent Crime,11.0,39.0,,4.0
82008.0,Buckow,Neukölln,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,50.0,177.0,,4.5
82008.0,Buckow,Neukölln,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,8.0,28.0,,4.5
82008.0,Buckow,Neukölln,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,653.0,2310.0,,2.0
82008.0,Buckow,Neukölln,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,193.0,683.0,,2.5
82008.0,Buckow,Neukölln,2016,Straftaten -insgesamt-,Total Crimes,Overall,1607.0,5684.0,,1.0
82008.0,Buckow,Neukölln,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,50.0,177.0,,3.0
83009.0,Gropiusstadt West,Neukölln,2016,Brand- stiftung,Arson,Property Crime,1.0,5.0,,4.5
83009.0,Gropiusstadt West,Neukölln,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,10.0,51.0,,4.0
83009.0,Gropiusstadt West,Neukölln,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,175.0,887.0,,3.5
83009.0,Gropiusstadt West,Neukölln,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,95.0,481.0,,1.5
83009.0,Gropiusstadt West,Neukölln,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,81.0,410.0,,3.0
83009.0,Gropiusstadt West,Neukölln,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,32.0,162.0,,2.5
83009.0,Gropiusstadt West,Neukölln,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,44.0,223.0,,1.0
83009.0,Gropiusstadt West,Neukölln,2016,Kieztaten,Neighborhood Crimes,Public Order,593.0,3005.0,,2.0
83009.0,Gropiusstadt West,Neukölln,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,418.0,2118.0,,1.5
83009.0,Gropiusstadt West,Neukölln,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,43.0,218.0,,3.5
83009.0,Gropiusstadt West,Neukölln,2016,Raub,Robbery,Violent Crime,36.0,182.0,,4.0
83009.0,Gropiusstadt West,Neukölln,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,49.0,248.0,,4.5
83009.0,Gropiusstadt West,Neukölln,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,24.0,122.0,,4.5
83009.0,Gropiusstadt West,Neukölln,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,1357.0,6875.0,,2.0
83009.0,Gropiusstadt West,Neukölln,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,139.0,704.0,,2.5
83009.0,Gropiusstadt West,Neukölln,2016,Straftaten -insgesamt-,Total Crimes,Overall,2730.0,13832.0,,1.0
83009.0,Gropiusstadt West,Neukölln,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,36.0,182.0,,3.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Brand- stiftung,Arson,Property Crime,4.0,23.0,,4.5
83010.0,Gropiusstadt Ost,Neukölln,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,8.0,47.0,,4.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,162.0,949.0,,3.5
83010.0,Gropiusstadt Ost,Neukölln,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,56.0,328.0,,1.5
83010.0,Gropiusstadt Ost,Neukölln,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,67.0,393.0,,3.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,21.0,123.0,,2.5
83010.0,Gropiusstadt Ost,Neukölln,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,4.0,23.0,,1.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Kieztaten,Neighborhood Crimes,Public Order,469.0,2748.0,,2.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,113.0,662.0,,1.5
83010.0,Gropiusstadt Ost,Neukölln,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,41.0,240.0,,3.5
83010.0,Gropiusstadt Ost,Neukölln,2016,Raub,Robbery,Violent Crime,11.0,64.0,,4.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,47.0,275.0,,4.5
83010.0,Gropiusstadt Ost,Neukölln,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,8.0,47.0,,4.5
83010.0,Gropiusstadt Ost,Neukölln,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,545.0,3193.0,,2.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,97.0,568.0,,2.5
83010.0,Gropiusstadt Ost,Neukölln,2016,Straftaten -insgesamt-,Total Crimes,Overall,1293.0,7576.0,,1.0
83010.0,Gropiusstadt Ost,Neukölln,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,18.0,105.0,,3.0
84011.0,Buckow Nord,Neukölln,2016,Brand- stiftung,Arson,Property Crime,3.0,31.0,,4.5
84011.0,Buckow Nord,Neukölln,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,5.0,52.0,,4.0
84011.0,Buckow Nord,Neukölln,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,100.0,1044.0,,3.5
84011.0,Buckow Nord,Neukölln,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,48.0,501.0,,1.5
84011.0,Buckow Nord,Neukölln,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,42.0,438.0,,3.0
84011.0,Buckow Nord,Neukölln,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,12.0,125.0,,2.5
84011.0,Buckow Nord,Neukölln,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,5.0,52.0,,1.0
84011.0,Buckow Nord,Neukölln,2016,Kieztaten,Neighborhood Crimes,Public Order,234.0,2443.0,,2.0
84011.0,Buckow Nord,Neukölln,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,71.0,741.0,,1.5
84011.0,Buckow Nord,Neukölln,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,36.0,376.0,,3.5
84011.0,Buckow Nord,Neukölln,2016,Raub,Robbery,Violent Crime,5.0,52.0,,4.0
84011.0,Buckow Nord,Neukölln,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,20.0,209.0,,4.5
84011.0,Buckow Nord,Neukölln,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,0.0,0.0,,4.5
84011.0,Buckow Nord,Neukölln,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,546.0,5700.0,,2.0
84011.0,Buckow Nord,Neukölln,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,117.0,1221.0,,2.5
84011.0,Buckow Nord,Neukölln,2016,Straftaten -insgesamt-,Total Crimes,Overall,1075.0,11222.0,,1.0
84011.0,Buckow Nord,Neukölln,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,26.0,271.0,,3.0
84012.0,Rudow,Neukölln,2016,Brand- stiftung,Arson,Property Crime,6.0,14.0,,4.5
84012.0,Rudow,Neukölln,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,14.0,32.0,,4.0
84012.0,Rudow,Neukölln,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,313.0,725.0,,3.5
84012.0,Rudow,Neukölln,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,143.0,331.0,,1.5
84012.0,Rudow,Neukölln,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,120.0,278.0,,3.0
84012.0,Rudow,Neukölln,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,38.0,88.0,,2.5
84012.0,Rudow,Neukölln,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,23.0,53.0,,1.0
84012.0,Rudow,Neukölln,2016,Kieztaten,Neighborhood Crimes,Public Order,672.0,1556.0,,2.0
84012.0,Rudow,Neukölln,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,312.0,722.0,,1.5
84012.0,Rudow,Neukölln,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,253.0,586.0,,3.5
84012.0,Rudow,Neukölln,2016,Raub,Robbery,Violent Crime,24.0,56.0,,4.0
84012.0,Rudow,Neukölln,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,74.0,171.0,,4.5
84012.0,Rudow,Neukölln,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,14.0,32.0,,4.5
84012.0,Rudow,Neukölln,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,1458.0,3376.0,,2.0
84012.0,Rudow,Neukölln,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,323.0,748.0,,2.5
84012.0,Rudow,Neukölln,2016,Straftaten -insgesamt-,Total Crimes,Overall,3076.0,7122.0,,1.0
84012.0,Rudow,Neukölln,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,142.0,329.0,,3.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Brand- stiftung,Arson,Property Crime,81.0,31.0,,4.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,161.0,62.0,,4.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,2152.0,830.0,,3.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,2772.0,1075.0,,1.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,718.0,279.0,,3.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,371.0,144.0,,2.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,752.0,199.0,,1.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Kieztaten,Neighborhood Crimes,Public Order,4979.0,1931.0,,2.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,2611.0,926.0,,1.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,693.0,269.0,,3.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Raub,Robbery,Violent Crime,146.0,57.0,,4.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,470.0,175.0,,4.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,85.0,33.0,,4.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,12524.0,4858.0,,2.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1772.0,687.0,,2.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Straftaten -insgesamt-,Total Crimes,Overall,23994.0,9260.0,,1.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,676.0,262.0,,3.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Brand- stiftung,Arson,Property Crime,10.0,84.0,,4.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,18.0,152.0,,4.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,169.0,1428.0,,3.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,319.0,2695.0,,1.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,43.0,363.0,,3.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,71.0,600.0,,2.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,49.0,414.0,,1.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Kieztaten,Neighborhood Crimes,Public Order,399.0,3371.0,,2.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,187.0,1580.0,,1.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,38.0,321.0,,3.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Raub,Robbery,Violent Crime,34.0,287.0,,4.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,47.0,397.0,,4.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,20.0,169.0,,4.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,1292.0,10916.0,,2.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,111.0,938.0,,2.5
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Straftaten -insgesamt-,Total Crimes,Overall,2236.0,18892.0,,1.0
91001.0,Alt-Treptow,Treptow-Köpenick,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,22.0,186.0,,3.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Brand- stiftung,Arson,Property Crime,2.0,18.0,,4.5
91002.0,Plänterwald,Treptow-Köpenick,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,4.0,36.0,,4.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,77.0,696.0,,3.5
91002.0,Plänterwald,Treptow-Köpenick,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,108.0,976.0,,1.5
91002.0,Plänterwald,Treptow-Köpenick,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,19.0,172.0,,3.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,9.0,81.0,,2.5
91002.0,Plänterwald,Treptow-Köpenick,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,35.0,316.0,,1.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Kieztaten,Neighborhood Crimes,Public Order,233.0,2106.0,,2.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,121.0,1094.0,,1.5
91002.0,Plänterwald,Treptow-Köpenick,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,41.0,371.0,,3.5
91002.0,Plänterwald,Treptow-Köpenick,2016,Raub,Robbery,Violent Crime,6.0,54.0,,4.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,20.0,181.0,,4.5
91002.0,Plänterwald,Treptow-Köpenick,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,4.0,36.0,,4.5
91002.0,Plänterwald,Treptow-Köpenick,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,670.0,6056.0,,2.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,119.0,1076.0,,2.5
91002.0,Plänterwald,Treptow-Köpenick,2016,Straftaten -insgesamt-,Total Crimes,Overall,1309.0,11832.0,,1.0
91002.0,Plänterwald,Treptow-Köpenick,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,60.0,542.0,,3.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Brand- stiftung,Arson,Property Crime,5.0,28.0,,4.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,7.0,39.0,,4.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,129.0,710.0,,3.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,172.0,947.0,,1.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,58.0,319.0,,3.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,13.0,72.0,,2.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,42.0,231.0,,1.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Kieztaten,Neighborhood Crimes,Public Order,370.0,2038.0,,2.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,148.0,815.0,,1.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,83.0,457.0,,3.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Raub,Robbery,Violent Crime,12.0,66.0,,4.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,39.0,215.0,,4.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,7.0,39.0,,4.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,927.0,5105.0,,2.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,138.0,760.0,,2.5
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Straftaten -insgesamt-,Total Crimes,Overall,1619.0,8917.0,,1.0
91003.0,Baumschulenweg,Treptow-Köpenick,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,54.0,297.0,,3.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Brand- stiftung,Arson,Property Crime,2.0,10.0,,4.5
91004.0,Johannisthal,Treptow-Köpenick,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,4.0,21.0,,4.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,110.0,568.0,,3.5
91004.0,Johannisthal,Treptow-Köpenick,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,169.0,873.0,,1.5
91004.0,Johannisthal,Treptow-Köpenick,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,46.0,238.0,,3.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Rauschgift-delikte,Drug Crimes,Drug Offense,15.0,77.0,,2.5
91004.0,Johannisthal,Treptow-Köpenick,2016,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,14.0,72.0,,1.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Kieztaten,Neighborhood Crimes,Public Order,310.0,1601.0,,2.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,114.0,589.0,,1.5
91004.0,Johannisthal,Treptow-Köpenick,2016,Wohnraum- einbruch,Residential Burglary,Property Crime,81.0,418.0,,3.5
91004.0,Johannisthal,Treptow-Köpenick,2016,Raub,Robbery,Violent Crime,8.0,41.0,,4.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,20.0,103.0,,4.5
91004.0,Johannisthal,Treptow-Köpenick,2016,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,4.0,21.0,,4.5
91004.0,Johannisthal,Treptow-Köpenick,2016,Diebstahl -insgesamt-,Theft Total,Property Crime,782.0,4039.0,,2.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,128.0,661.0,,2.5
91004.0,Johannisthal,Treptow-Köpenick,2016,Straftaten -insgesamt-,Total Crimes,Overall,1471.0,7599.0,,1.0
91004.0,Johannisthal,Treptow-Köpenick,2016,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,43.0,222.0,,3.0
92005.0,Oberschöneweide,Treptow-Köpenick,2016,Brand- stiftung,Arson,Property Crime,12.0,57.0,,4.5
92005.0,Oberschöneweide,Treptow-Köpenick,2016,Branddelikte -insgesamt-,Arson Total,Property Crime,20.0,94.0,,4.0
92005.0,Oberschöneweide,Treptow-Köpenick,2016,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,270.0,1274.0,,3.5
92005.0,Oberschöneweide,Treptow-Köpenick,2016,Fahrrad- diebstahl,Bicycle Theft,Property Crime,233.0,1100.0,,1.5
92005.0,Oberschöneweide,Treptow-Köpenick,2016,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,76.0,359.0,,3.0
