school_id,school_name,school_type_de,ownership_en,school_category_de,neighborhood,quarter,postal_code,street,street_number,telephone_number,fax_number,email,website,school_year,school_category_en,schoolyear,students_mfd,students_f,students_m,teachers_mfd,teachers_f,teachers_m,startchancen
04S07,Comenius-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Gieselerstraße,4,+49 30 8649950,+49 30 86499518,schulleitung@schule-comenius.de,http://www.schule-comenius.de,2024/25,Special Needs School,2024/25,591.0,225.0,366.0,102.0,85.0,17.0,False
04Y01,Schiller-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10625,Schillerstraße,125,+49 30 902925920,+49 30 902925841,sekretariat@sgym.schule.berlin.de,http://www.sgym.de,2024/25,Academic Secondary School,2024/25,1005.0,552.0,453.0,89.0,59.0,30.0,False
04Y02,Wald-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee,95,+49 30 902926930,+49 30 902926925,waldgymnasium@gmx.de,http://www.waldgymnasium.de,2024/25,Academic Secondary School,2024/25,734.0,328.0,406.0,68.0,38.0,30.0,False
04Y03,Sophie-Charlotte-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10629,Sybelstraße,2,+49 30 902928600,+49 30 902928660,sekretariat@scg.schule.berlin.de,http://www.scgberlin.de,2024/25,Academic Secondary School,2024/25,730.0,416.0,314.0,61.0,37.0,24.0,False
04Y04,Gottfried-Keller-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10589,Olbersstraße,38,+49 30 902927310,+49 30 902927362,kontakt@gks-berlin.de,http://www.gks-berlin.de,2024/25,Academic Secondary School,2024/25,858.0,347.0,511.0,81.0,52.0,29.0,False
04Y05,Herder-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14052,Westendallee,45,+49 30 902927800,+49 30 902927821,sekretariat@herder-gymnasium.eu,https://www.herder-gymnasium.eu,2024/25,Academic Secondary School,2024/25,900.0,301.0,599.0,72.0,39.0,33.0,False
04Y06,Heinz-Berggruen-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14052,Bayernallee,4,+49 30 902928702,+49 30 902928720,info@hbgym.de,http://hbgym.de,2024/25,Academic Secondary School,2024/25,874.0,565.0,309.0,74.0,45.0,29.0,False
04Y07,Friedrich-Ebert-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Blissestraße,22,+49 30 8974510,+49 30 89745124,bock@feo-berlin.de,https://feoberlin.de,2024/25,Academic Secondary School,2024/25,791.0,446.0,345.0,64.0,35.0,29.0,False
04Y08,Hildegard-Wegscheider-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Grunewald,14193,Lassenstraße,16,+49 30 897454210,+49 30 8974542129,wegscheider-gymnasium@gmx.de,https://www.wegscheider-gymnasium.de,2024/25,Academic Secondary School,2024/25,619.0,258.0,361.0,47.0,31.0,16.0,False
04Y09,Walther-Rathenau-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Grunewald,14193,Herbertstraße,2,+49 30 8902990,+49 30 89029918,sekretariat@wrg.schule.berlin.de,https://www.wrs-berlin.de,2024/25,Academic Secondary School,2024/25,555.0,246.0,309.0,49.0,26.0,23.0,False
04Y10,Marie-Curie-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10715,Weimarische Straße,21,+49 30 8599497110,+49 30 8599497129,schulleitung@mcg-berlin.de,http://www.mcg-berlin.de,2024/25,Academic Secondary School,2024/25,717.0,335.0,382.0,64.0,37.0,27.0,False
04Y11,Goethe-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10717,Gasteiner Straße,23,+49 30 8649960,+49 30 8617680,info.goethe-gymnasium@t-online.de,https://goethe-gymnasium.berlin,2024/25,Academic Secondary School,2024/25,836.0,420.0,416.0,61.0,30.0,31.0,False
05A03,VHS Spandau - Harri-Reinert,Volkshochschule,Public,Andere Schule,Spandau,Spandau,13597,Carl-Schurz-Straße,59,+49 30 902795006,+49 30 902795836,sekretariat-zbw@vhs-spandau.de,https://www.berlin.de/vhs/volkshochschulen/spandau/kurse/grundbildung-schulabschluesse,2024/25,Other School,,,,,,,,False
05B01,"OSZ TIEM (Technische Informatik, Industrieelektronik und EnergieManagement)",Oberstufenzentrum,Public,Berufsschule,Spandau,Haselhorst,13599,Goldbeckweg,8,+49 30 3549460,+49 30 35494614,kontakt@osztiem-edu.de,https://www.osztiem.de,2024/25,Vocational School,2024/25,1910.0,114.0,1796.0,82.0,22.0,60.0,True
05B02,Knobelsdorff-Schule (OSZ Bautechnik I),Oberstufenzentrum,Public,Berufsschule,Spandau,Haselhorst,13599,Nonnendammallee,140,+49 30 335030,+49 30 33503200,kontakt@knobelsdorff-schule.de,https://www.knobelsdorff-schule.de,2024/25,Vocational School,2024/25,1843.0,131.0,1712.0,133.0,38.0,95.0,False
05G01,Ernst-Ludwig-Heim-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13597,Grunewaldstraße,8,+49 30 3393870,+49 30 33938721,elhg@web.de,https://www.elhg.de,2024/25,Primary School,2024/25,450.0,200.0,250.0,49.0,40.0,9.0,True
05G02,Grundschule am Eichenwald,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Gaismannshofer Weg,2,+49 30 36758110,+49 30 367581110,sekretariat@eichenwald-grundschule.de,https://www.eichenwald-grundschule.de,2024/25,Primary School,2024/25,447.0,224.0,223.0,38.0,28.0,10.0,False
05G07,Lynar-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Lutherstraße,19,+49 30 3039850,+49 30 30398525,info@lynar-grundschule.de,http://www.lynar-grundschule.de,2024/25,Primary School,2024/25,518.0,251.0,267.0,58.0,46.0,12.0,True
05G11,Robert-Reinick-Grundschule,Grundschule,Public,Grundschule,Spandau,Siemensstadt,13629,Jungfernheideweg,33,+49 30 36702460,+49 30 367024622,sekretariat@05g11.schule.berlin.de,https://www.robert-reinick-grundschule.de,2024/25,Primary School,2024/25,548.0,259.0,289.0,41.0,29.0,12.0,True
05G13,Bernd-Ryke-Grundschule,Grundschule,Public,Grundschule,Spandau,Haselhorst,13599,Daumstraße,12,+49 30 3548050,+49 30 35480521,info@bernd-ryke-gs.de,http://www.bernd-ryke-gs.de,2024/25,Primary School,2024/25,639.0,310.0,329.0,59.0,30.0,29.0,False
05G20,Carl-Schurz-Grundschule,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Hakenfelder Straße,32,+49 30 35599010,+49 30 355990110,sekretariat@05G20.schule.berlin.de,https://carl-schurz-grundschule.de,2024/25,Primary School,2024/25,483.0,225.0,258.0,45.0,36.0,9.0,False
05G27,Peter-Härtling-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Falkenseer Damm,22,+49 30 3537230,+49 30 35372324,sekretariat@peter-haertling.schule.berlin.de,http://www.peter-haertling-gs.de,2024/25,Primary School,2024/25,629.0,298.0,331.0,56.0,53.0,3.0,True
05G28,Grundschule an der Pulvermühle,Grundschule,Public,Grundschule,Spandau,Haselhorst,13599,Grützmacherweg,7,+49 30 33776567,+49 30 33776573,sekretariat@gs-pulvermuehle.de,http://www.gs-pulvermuehle.de,2024/25,Primary School,2024/25,677.0,348.0,329.0,50.0,39.0,11.0,True
05G30,Birken-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Hügelschanze,8,+49 30 437287910,+49 30 437287911,sekretariat@05G30.schule.berlin.de,http://inklusiver-campus-spandau.de,2024/25,Primary School,2024/25,525.0,256.0,269.0,59.0,46.0,13.0,True
05G31,Havel-Grundschule,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Goltzstraße,25,+49 30 20074490,+49 30 200744919,05G31@05G31.schule.berlin.de,https://www.havel-grundschule.de,2024/25,Primary School,2024/25,518.0,269.0,249.0,55.0,42.0,13.0,True
05G32,32. Schule (Grundschule),Grundschule,Public,Grundschule,Spandau,Spandau,13585,Fehrbelliner Tor,2,+49 30 437287952,+49 30,05G32@05G32.schule.berlin.de,,2024/25,Primary School,2024/25,37.0,17.0,20.0,3.0,3.0,0.0,False
05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Hakenfelde,13587,Am Forstacker,9,+49 30 27578560,+49 30 275785,hbo@boell-schule.de,https://boell-schule.de,2024/25,Integrated Secondary School,2024/25,1009.0,471.0,538.0,97.0,54.0,43.0,False
05K06,Wolfgang-Borchert-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Spandau,13585,Blumenstraße,13,+49 30 3559280,+49 30 35592818,sekretariat@05K06.schule.berlin.de,http://borchertschule-spandau.de,2024/25,Integrated Secondary School,2024/25,861.0,389.0,472.0,88.0,46.0,42.0,True
05K07,Schule an der Jungfernheide (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Siemensstadt,13629,Lenther Steig,1,+49 30 3839260,+49 30 38392622,info@schule-an-der-jungfernheide.de,http://www.schule-an-der-jungfernheide.de,2024/25,Integrated Secondary School,2024/25,450.0,206.0,244.0,55.0,41.0,14.0,False
05P02,Katholische Schule Bernhard Lichtenberg (Grundschule),Grundschule,Private,Privatschule,Spandau,Spandau,13585,Hohenzollernring,159,+49 30 3332010,+49 30 35303736,sekretariat@ksbl.schulerzbistum.de,http://www.ksbl.de,2024/25,Private School,,,,,,,,False
05P03,Evangelische Schule Spandau im Johannesstift,Integrierte Sekundarschule,Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,+49 30 35599050,+49 30 35599054,buero@ev-schule-spandau.de,https://www.ev-schule-spandau.de,2024/25,Private School,,,,,,,,False
05P04,August-Hermann-Francke-Schule,"Förderschwerp. ""Geistige Entwicklung""",Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,+49 30 33606329,+49 30 33606697,ulrike.mueller@jsd.de,http://www.johannesstift-diakonie.de/teilhabe-paedagogik/august-hermann-francke-schule/,2024/25,Private School,,,,,,,,False
05P06,Werner-von-Siemens-Werkberufsschule der Siemens AG,Berufsschule,Private,Privatschule,Spandau,Siemensstadt,13629,Nonnendammallee,104,+49 1725667753,+49 30,deniz.schmick@siemens.com,https://www.ausbildung.siemens.com,2024/25,Private School,,,,,,,,False
05P10,Soziale Fachschulen Johannesstift Diakonie gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,+49 30 33609402,+49 30 33609376,soziale.fachschulen@jsd.de,https://www.johannesstift-diakonie.de/karriere-bildung/soziale-fachschulen,2024/25,Private School,,,,,,,,False
05S01,Schule am Grüngürtel,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Spandau,Spandau,13585,Askanierring,42,+49 30 437287910,+49 30 437287911,sekretariat@05G30.schule.berlin.de,http://schule-am-gruenguertel.de,2024/25,Special Needs School,2024/25,136.0,44.0,92.0,20.0,13.0,7.0,False
05Y01,Freiherr-vom-Stein-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13597,Galenstraße,40,+49 30 3309653,+49 30 33096547,freiherr-vom-stein-gymnasium@t-online.de,http://www.steingymnasium.de,2024/25,Academic Secondary School,2024/25,942.0,439.0,503.0,89.0,60.0,29.0,False
05Y02,Kant-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13585,Bismarckstraße,54,+49 30 3539480,+49 30 35394810,info@kant-gym.de,http://www.Kant-gymnasium-berlin.de,2024/25,Academic Secondary School,2024/25,833.0,505.0,328.0,71.0,45.0,26.0,False
05Y04,Carl-Friedrich-von-Siemens-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Siemensstadt,13629,Jungfernheideweg,79,+49 30 34505680,+49 30 345056833,mail@cfvsiemens.de,http://www.cfvsiemens.de,2024/25,Academic Secondary School,2024/25,790.0,379.0,411.0,65.0,38.0,27.0,False
05Y05,Lily-Braun-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13597,Münsingerstraße,2,+49 30 3389040,+49 30 338904144,e-post@lily-braun-gymnasium.de,http://www.lily-braun-gymnasium.de,2024/25,Academic Secondary School,2024/25,696.0,444.0,252.0,57.0,34.0,23.0,False
06A05,VHS Steglitz-Zehlendorf - Victor-Gollancz,Volkshochschule,Public,Andere Schule,Steglitz-Zehlendorf,Lichterfelde,12207,Goethestraße,9,+49 30 902992208,+49 30 902992599,zbw-sekretariat@t-online.de,https://www.zbw-berlin.de,2024/25,Other School,,,,,,,,False
06B01,Peter-Lenné-Schule (OSZ Natur und Umwelt),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Zehlendorf,14163,Hartmannsweilerweg,29,+49 30 81490112,+49 30 81490180,info@peter-lenne-schule.de,https://www.peter-lenne-schule.de,2024/25,Vocational School,2024/25,1276.0,556.0,720.0,70.0,35.0,35.0,True
06B02,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Lichterfelde,12207,Lippstädter Straße,9,+49 30 901894601,+49 30 901894605,info@oszbueroverw.de,https://www.osz-louise-schroeder.de,2024/25,Vocational School,2024/25,2256.0,1353.0,903.0,115.0,64.0,51.0,False
06B03,OSZ Bürowirtschaft 1,Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Lichterfelde,12207,Ostpreußendamm,40,+49 30 76890010,+49 30 76890036,schulleitung@oszbw1.de,https://osz-buerowirtschaft.de,2024/25,Vocational School,2024/25,1246.0,635.0,611.0,77.0,48.0,29.0,True
06B04,Wilhelm-Ostwald-Schule (OSZ Gestaltung),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Steglitz,12169,Immenweg,6,+49 30 90189 4800,+49 30 90189 4805,verwaltung@wilhelm-ostwald-schule.de,https://www.wilhelm-ostwald-schule.de,2024/25,Vocational School,2024/25,1207.0,504.0,703.0,73.0,35.0,38.0,False
06G01,Nord-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14163,Potsdamer Straße,7,+49 30 902995468,+49 30 902996151,sekretariat@nord-grund.schule.berlin.de,http://www.nordgrundschule.de,2024/25,Primary School,2024/25,388.0,177.0,211.0,28.0,27.0,1.0,False
06G02,Süd-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14165,Claszeile,56,+49 30 84509638,+49 30 8152630,info@sued-grundschule.de,http://www.süd-grundschule-berlin.de,2024/25,Primary School,2024/25,370.0,183.0,187.0,26.0,23.0,3.0,False
06G03,Johannes-Tews-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Nikolassee,14129,Wasgenstraße,50,+49 30 8032072,+49 30 80491348,schulleitung@jtg-berlin.de,http://www.johannes-tews-grundschule.de,2024/25,Primary School,2024/25,421.0,192.0,229.0,29.0,23.0,6.0,False
06G04,Erich-Kästner-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Bachstelzenweg,2,+49 30 84414860,+49 30 84414865,sekretariat@eks.schule.berlin.de,http://www.erich-kaestner-grundschule-berlin.de,2024/25,Primary School,2024/25,434.0,207.0,227.0,30.0,26.0,4.0,False
06G06,Mühlenau-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Molsheimer Straße,7,+49 30 8325099,+49 30 8329622,sekretariat@muehlenau.de,http://www.muehlenau.de,2024/25,Primary School,2024/25,626.0,282.0,344.0,53.0,49.0,4.0,False
06G07,Zinnowwald-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14163,Wilskistraße,78,+49 30 902995586,+49 30 902996152,Sekretariat@zinnowwald.schule.berlin.de,https://zinnowwaldschule.de,2024/25,Primary School,2024/25,486.0,235.0,251.0,37.0,28.0,9.0,False
06G08,Schweizerhof-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14167,Leo-Baeck-Straße,28,+49 30 902995475,+49 30 902996154,06G08@06G08.schule.berlin.de,http://www.schweizerhof-grundschule.de,2024/25,Primary School,2024/25,421.0,217.0,204.0,31.0,28.0,3.0,False
06G10,Grundschule am Buschgraben,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14165,Ludwigsfelder Straße,43,+49 30 8025018,+49 30 8021653,sekretariat@gab.schule.berlin.de,http://www.grundschuleambuschgraben.de,2024/25,Primary School,2024/25,253.0,129.0,124.0,24.0,20.0,4.0,False
06G12,Quentin-Blake-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Hüttenweg,40,+49 30 902998031,+49 30 902998025,schulleitung@quentin-blake.schule.berlin.de,https://qbgs.de,2024/25,Primary School,2024/25,445.0,192.0,253.0,34.0,25.0,9.0,False
06G14,Sachsenwald-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12157,Sachsenwaldstraße,20,+49 30 79742910,+49 30 79742919,sekretariat@sachsenwald.schule.berlin.de,http://www.sachsenwald-grundschule.de,2024/25,Primary School,2024/25,440.0,237.0,203.0,34.0,27.0,7.0,False
06G15,Dunant-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12163,Gritznerstraße,19,+49 30 79742160,+49 30 79742170,sekretariat@dunant.schule.berlin.de,http://www.dunant-grundschule.de,2024/25,Primary School,2024/25,574.0,275.0,299.0,41.0,39.0,2.0,False
06G16,Rothenburg-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12165,Rothenburgstraße,16,+49 30 902992314,+49 30 902992367,schulleitung@rothenburg.schule.berlin.de,https://www.rothenburg-grundschule.de,2024/25,Primary School,2024/25,281.0,144.0,137.0,24.0,23.0,1.0,False
06G17,Grundschule am Insulaner,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12169,Hanstedter Weg,11,+49 30 79742860,+49 30 797428638,sekretariat@06g17.schule.berlin.de,http://www.grundschuleaminsulaner.de,2024/25,Primary School,2024/25,446.0,212.0,234.0,36.0,27.0,9.0,False
06G18,Athene-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12205,Curtiusstraße,37,+49 30 81009710,+49 30 81009739,sekretariat@athene.schule.berlin.de,http://www.athene-grundschule.de,2024/25,Primary School,2024/25,478.0,239.0,239.0,39.0,33.0,6.0,False
06G20,Alt-Lankwitzer Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12247,Schulstraße,17,+49 30 7668790,+49 30 76687918,buero@a-l-gs.schule.berlin.de,http://www.alt-lankwitzer-grundschule.de,2024/25,Primary School,2024/25,484.0,220.0,264.0,34.0,31.0,3.0,False
06G21,Paul-Schneider-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12249,Seydlitzstraße,30,+49 30 93951511,+49 30 93953413,sekretariat@06g21.schule.berlin.de,http://www.paul-schneider-grundschule.de,2024/25,Primary School,2024/25,533.0,264.0,269.0,36.0,28.0,8.0,False
06G22,Giesensdorfer Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12207,Ostpreußendamm,63,+49 30 71097530,+49 30 71097532,kitty.maerthesheimer@giesensdorfer-grundschule.de,http://www.giesensdorfer-grundschule.de,2024/25,Primary School,2024/25,370.0,170.0,200.0,30.0,28.0,2.0,False
06G23,Kronach-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12203,Moltkestraße,24,+49 30 84416760,+49 30 84416771,schulleitung@kronach.schule.berlin.de,http://www.kronach-grundschule.de,2024/25,Primary School,2024/25,449.0,217.0,232.0,31.0,26.0,5.0,False
06G24,Grundschule unter den Kastanien,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12209,Kastanienstraße,6,+49 30 93951940,+49 30 93951941,info@kastanie.schule.berlin.de,http://www.grundschule-unter-den-kastanien.de,2024/25,Primary School,2024/25,474.0,243.0,231.0,34.0,30.0,4.0,False
06G25,Clemens-Brentano-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12205,Kommandantenstraße,83,+49 30 84416460,+49 30 84416470,schulleitung@c-brentano-grundschule.de,http://www.c-brentano-grundschule.de,2024/25,Primary School,2024/25,485.0,253.0,232.0,35.0,31.0,4.0,False
06G26,Käthe-Kruse-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12203,Tietzenweg,108,+49 30 84416950,+49 30 84416958,sekretariat@kaethe-kruse-grundschule.de,http://www.kaethe-kruse-grundschule.de,2024/25,Primary School,2024/25,412.0,209.0,203.0,32.0,29.0,3.0,False
06G27,Grundschule am Königsgraben,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12249,Gallwitzallee,136,+49 30 77206590,+49 30 77206599,sekretariat@koenigsgraben.schule.berlin.de,http://www.grundschule-am-koenigsgraben.de,2024/25,Primary School,2024/25,628.0,305.0,323.0,45.0,40.0,5.0,False
06G28,Ludwig-Bechstein-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12249,Halbauer Weg,25,+49 30 7668780,+49 30 76687818,06G28@06G28.schule.berlin.de,https://www.ludwig-bechstein-grundschule.net,2024/25,Primary School,2024/25,261.0,124.0,137.0,25.0,19.0,6.0,False
06G29,Grundschule am Karpfenteich,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12209,Hildburghauser Straße,135,+49 30 72006990,+49 30 72006999,info@karpfenteich.schule.berlin.de,http://www.grundschule-am-karpfenteich.de,2024/25,Primary School,2024/25,474.0,252.0,222.0,33.0,29.0,4.0,False
06G30,Mercator-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12207,Mercatorweg,8,+49 30 7551086,+49 30 75510878,schule@mercator-gs.de,http://www.mercator-gs.de,2024/25,Primary School,2024/25,323.0,161.0,162.0,28.0,23.0,5.0,False
