store_id,store_name,street,housenumber,postcode,city,opening_hours,brand,type,payment_credit_card,payment_debit_cards,payment_cash,payment_contactless,wheelchair,internet_access,phone,email,website,latitude,longitude,source,district,neighborhood,neighborhood_id,district_id
1535054255,edeka friedrich,hellersdorfer straße,83,12619,berlin,mo-sa 07:00-21:00; ph off,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 56292930,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-friedrich-hellersdorfer-str.-83/index.jsp,52.5232644,13.5867296,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
1544191098,miniladen,Kopenhagener Straße,unknown,10437,Berlin,mo-fr 08:00-19:30; sa 08:30-17:30,independent,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,not_provided,52.5488448,13.4092108,osm,pankow,prenzlauer berg,0301,11003003
1557191076,natur pur,frankfurter allee,231,10365,berlin,mo-fr 10:00-18:00; sa 09:30-14:00,independent,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,https://naturpurberlin.de/,52.5122262,13.495272,osm,lichtenberg,lichtenberg,1103,11011011
1585630534,rewe,Greifenhagener Straße,unknown,10439,Berlin,mo-sa 08:00-22:00,rewe,unknown,yes,yes,yes,unknown,yes,unknown,+49 30 346494100,not_provided,https://www.rewe.de/marktseite/berlin/8547534/rewe-markt-schoenhauser-allee-80,52.5493785,13.4161791,osm,pankow,prenzlauer berg,0301,11003003
1588155369,hit,anton-wilhelm-amo-straße,69,10117,berlin,mo-fr 08:00-22:00; sa 07:30-22:00,hit,unknown,yes,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.5117711,13.3839109,osm,mitte,mitte,0101,11001001
1588325816,grüne geiß,allee der kosmonauten,151,12685,berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,http://gruenegeiss.com,52.5345492,13.5513842,osm,marzahn-hellersdorf,marzahn,1001,11010010
1617419907,biomarkt viverte,glarner straße,62,12205,berlin,mo-sa 08:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4271339,13.3027848,osm,steglitz-zehlendorf,lichterfelde,0602,11006006
1618669788,penny,steglitzer damm,20,12169,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4507291,13.3393904,osm,steglitz-zehlendorf,steglitz,0601,11006006
1628715657,edeka,Eisenacher Straße,unknown,12629,Berlin,mo-sa 07:00-21:00; ph off,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5383977,13.5901733,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
1641888176,bio company,Kottbusser Damm,unknown,10967,Berlin,mo-sa 08:00-21:00,bio company,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4935036,13.4220871,osm,neukölln,neukölln,0801,11008008
1644065979,aldi,Misdroyer Straße,unknown,14199,Berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4732677,13.290462,osm,charlottenburg-wilmersdorf,schmargendorf,0403,11004004
1659884040,eurogida,Müllerstraße,unknown,13353,Berlin,mo-sa 07:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5482851,13.3563325,osm,mitte,wedding,0105,11001001
1663969749,aldi,alexander-meißner-straße,1,12526,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 800 7234870,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/alexander-meissner-strasse-1/3182801,52.3972377,13.5415199,osm,treptow-köpenick,bohnsdorf,0908,11009009
1669841847,denns biomarkt,Oraniendamm,unknown,13469,Berlin,mo-sa 08:00-20:00,denns biomarkt,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.6110395,13.3179908,osm,reinickendorf,waidmannslust,1207,11012012
1681303281,rewe city,bismarckstraße,68-69,12157,berlin,mo-sa 06:00-22:00,rewe,unknown,yes,unknown,yes,unknown,yes,unknown,+49 30 79785494,not_provided,https://www.rewe.de/marktseite/berlin-steglitz/4040012/rewe-markt-bismarckstr-68-69/,52.4617585,13.3396427,osm,steglitz-zehlendorf,steglitz,0601,11006006
1698191227,bio company,Sonnenallee,unknown,12045,Berlin,mo-sa 08:00-21:00,bio company,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.484614,13.433672,osm,neukölln,neukölln,0801,11008008
1699353556,baskent,föhrer straße,13,13353,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5417248,13.3496751,osm,mitte,wedding,0105,11001001
1713393011,netto marken-discount,alemannenstraße,40,14129,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,yes,yes,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-nikolassee/alemannenstr-40/5308/,52.4296195,13.1930625,osm,steglitz-zehlendorf,nikolassee,0606,11006006
1718182244,edeka stadie,flankenschanze,32,13585,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5425148,13.197201,osm,spandau,spandau,0501,11005005
1720474146,nahkauf,Emstaler Platz,unknown,13507,Berlin,mo-sa 07:00-22:00,nahkauf,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5768477,13.2781392,osm,reinickendorf,tegel,1202,11012012
1734279076,nahkauf,Gersdorfstraße,unknown,12105,Berlin,mo-fr 08:00-20:00; sa 08:00-16:00,nahkauf,unknown,unknown,unknown,unknown,unknown,yes,unknown,+493070093672,not_provided,https://www.nahkauf.de/maerkte/berlin-42612416-thi-thanh-thao-nguyen-gersdorfer-str-40,52.4466275,13.371653,osm,tempelhof-schöneberg,mariendorf,0704,11007007
1754558319,netto marken-discount,hermannstraße,158a,12051,berlin,mo-sa 08:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4674769,13.4331094,osm,neukölln,neukölln,0801,11008008
1766338470,ledo,heerstraße,unknown,14052,berlin,mo-sa 09:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.ledo-supermarkt.de/,52.5095102,13.2704127,osm,charlottenburg-wilmersdorf,westend,0405,11004004
1767243397,intermarkt,kienhorststraße,156,13403,berlin,mo-sa 08:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.5747487,13.3146512,osm,reinickendorf,reinickendorf,1201,11012012
1768055811,bio company,prenzlauer allee,180,10405,berlin,mo-sa 08:00-21:00,bio company,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5440207,13.4265698,osm,pankow,prenzlauer berg,0301,11003003
1773431934,netto city,kurfürstenstraße,75,10787,berlin,mo-fr 07:00-21:00; mo-sa 07:00-21:00,netto city,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-tiergarten/kurfuerstenstr-75/7788/,52.503656,13.348668,osm,mitte,tiergarten,0104,11001001
1776155102,edeka m. fiebig,kottbusser damm,80,10967,berlin,mo-sa 08:00-20:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49306937139,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-fiebig-kottbusser-damm-80/,52.4916049,13.4232761,osm,neukölln,neukölln,0801,11008008
1778043747,rewe city,john-schehr-straße,20-24,10407,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5363423,13.4366983,osm,pankow,prenzlauer berg,0301,11003003
1779257032,rewe,hermannstraße,158a,12051,berlin,sa 08:00-23:30; mo-fr 08:00-00:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4674138,13.4330094,osm,neukölln,neukölln,0801,11008008
1794592994,penny,prenzlauer allee,181,10405,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,not_provided,52.5437308,13.4264854,osm,pankow,prenzlauer berg,0301,11003003
1809578947,edeka,gartenfelder straße,86,13599,berlin,mo-sa 07:00-22:00,edeka,unknown,yes,unknown,yes,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5434199,13.2406593,osm,spandau,haselhorst,0502,11005005
1812280451,aldi,heinrich-heine-platz,8-12,10179,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/heinrich-heine-platz-8-12/3181472,52.5065406,13.4162889,osm,mitte,mitte,0101,11001001
1812280461,denns biomarkt,annenstraße,48,10179,berlin,mo-sa 08:00-21:00,denns biomarkt,unknown,yes,yes,yes,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5076492,13.4144581,osm,mitte,mitte,0101,11001001
1816817789,go asia,alexanderplatz,8,10178,berlin,mo-sa 09:00-22:00,go asia,unknown,unknown,unknown,yes,unknown,yes,unknown,+49 30 394 805 77,not_provided,https://goasia.net/de/store_list/berlin-alexanderplatz,52.5227661,13.4123665,osm,mitte,mitte,0101,11001001
1819928545,nahkauf,görresstraße,3,12161,berlin,mo-sa 08:00-20:00,nahkauf,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4734406,13.3275613,osm,tempelhof-schöneberg,friedenau,0702,11007007
1824743955,aldi,prager platz,2a,10779,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4936482,13.3322422,osm,charlottenburg-wilmersdorf,wilmersdorf,0402,11004004
1835293283,penny,Enzianstraße,unknown,12203,Berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4476974,13.3054039,osm,steglitz-zehlendorf,lichterfelde,0602,11006006
1846516833,edeka,hauptstraße,23,13158,berlin,mo-sa 07:00-20:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5865177,13.368014,osm,pankow,wilhelmsruh,0313,11003003
1846783043,rewe,kastanienallee,38,13158,berlin,mo-sa 06:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.5918344,13.3825893,osm,pankow,rosenthal,0312,11003003
1848217298,asiamarkt,friedrichstraße,10,10969,berlin,mo-fr 10:00-18:00; sa 10:00-14:00,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.501211,13.3916005,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
1863559158,lekr,Hufelandstraße,unknown,10407,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,not_provided,52.5311942,13.4331435,osm,pankow,prenzlauer berg,0301,11003003
1869640501,netto marken-discount,egon-erwin-kisch-straße,90,13059,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-hohenschoenhausen/egon-erwin-kisch-str-90/7462/,52.5682048,13.5110287,osm,lichtenberg,neu-hohenschönhausen,1109,11011011
1869640502,penny,rostocker straße,1,13059,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5748726,13.5086192,osm,lichtenberg,neu-hohenschönhausen,1109,11011011
1869640508,rewe,ernst-barlach-straße,19,13059,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5749522,13.5096346,osm,lichtenberg,neu-hohenschönhausen,1109,11011011
1871927027,edeka,kolonnenstraße,10,10829,berlin,mo-sa 08:00-18:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://nah-und-gut-fischer.de/,52.485689,13.3617579,osm,tempelhof-schöneberg,schöneberg,0701,11007007
1873679231,nah und gut,urbanstraße,183,10961,berlin,mo-fr 07:00-21:00; sa 08:00-21:00,edeka,unknown,yes,yes,yes,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4945279,13.4005487,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
1882245298,lidl,knesebeckstraße,38,10719,berlin,mo-sa 07:30-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5007022,13.3213671,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
1906549344,netto city,pariser straße,41,10707,berlin,mo-sa 07:00-21:00,netto city,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-wilmersdorf/pariser-str-41/7783/,52.4981147,13.318263,osm,charlottenburg-wilmersdorf,wilmersdorf,0402,11004004
1907577490,azzam supermarket,sonnenallee,55,12045,Berlin,mo-sa 08:00-22:00,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4852287,13.4332232,osm,neukölln,neukölln,0801,11008008
1915389756,edeka,otto-suhr-allee,105,10585,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5169837,13.30707,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
1918454955,kaufland,karl-marx-straße,231-235,12055,berlin,mo-sa 08:00-22:00; su off,kaufland,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4686658,13.4432574,osm,neukölln,neukölln,0801,11008008
1946125618,nahkauf,hirtsieferzeile,42-43,12351,berlin,mo-sa 08:00-20:00,nahkauf,unknown,unknown,unknown,unknown,unknown,yes,unknown,+493061794522,not_provided,https://nahkauf.de/maerkte/berlin-42612377-hoang-tung-le-hirtsieferzeile-42-43,52.4311649,13.4696242,osm,neukölln,gropiusstadt,0805,11008008
1946787755,edeka,Kollwitzstraße,unknown,10435,Berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-hennig-kollwitzstr.-68/index.jsp,52.5362791,13.4183615,osm,pankow,prenzlauer berg,0301,11003003
1948128103,lpg biomarkt,kaiserdamm,12,14057,berlin,mo-sa 09:00-20:00; ph off,lpg biomarkt,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5107494,13.2896421,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
1969213798,denns biomarkt,hauptstraße,11,10827,berlin,mo-sa 08:00-21:00,denns biomarkt,unknown,unknown,unknown,unknown,unknown,yes,unknown,+493076765320,not_provided,not_provided,52.4885102,13.3581546,osm,tempelhof-schöneberg,schöneberg,0701,11007007
1995012778,lidl,zeughofstraße,23a,10997,berlin,mo-sa 07:00-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.5007114,13.4347352,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
1995346085,aldi,joachim-gottschalk-weg,5,12353,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/joachim-gottschalk-weg-5/3182646,52.4230711,13.4763895,osm,neukölln,gropiusstadt,0805,11008008
1995346097,edeka,joachim-gottschalk-weg,23,12353,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4229979,13.4762316,osm,neukölln,gropiusstadt,0805,11008008
2013009700,edeka brehm city,Kottbusser Damm,unknown,10967,Berlin,mo-sa 08:00-20:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4945118,13.4208245,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
2026168141,penny,brunnenstraße,75,13355,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5423742,13.3932909,osm,mitte,gesundbrunnen,0106,11001001
2038240136,penny,hellersdorfer straße,77-83,12619,berlin,"mo-fr 07:00-20:00; sa 07:00-16:00; su,ph off",penny,unknown,unknown,unknown,unknown,unknown,no,no,not_provided,not_provided,https://www.penny.de,52.5213904,13.5872079,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
2047765230,edeka,clayallee,330,14169,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,yes,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4378334,13.2626638,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
2050365795,edeka,rigaer straße,44,10247,berlin,mo-sa 07:00-23:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,030 41723680,not_provided,not_provided,52.515536,13.468728,osm,friedrichshain-kreuzberg,friedrichshain,0201,11002002
2082343419,edeka wilmersdorfer straße,wilmersdorfer straße,unknown,10627,berlin,"mo-sa 09:00-22:00; su,ph off",edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5097406,13.305296,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
2086361728,gneisenau markt,gneisenaustraße,84,10961,berlin,mo-fr 07:00-20:00; sa 08:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 6936126,not_provided,https://www.edeka.de/,52.4914049,13.3967142,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
2090041491,aima supermarkt,Goldammerstraße,unknown,12351,Berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4296472,13.4655246,osm,neukölln,gropiusstadt,0805,11008008
2137158125,rewe,schönhauser allee,36-39,10435,berlin,mo-fr 07:00-00:00; sa 07:00-23:00; ph off,rewe,unknown,yes,yes,yes,unknown,yes,wlan,not_provided,not_provided,not_provided,52.5387764,13.4127688,osm,pankow,prenzlauer berg,0301,11003003
2140006472,edeka schmitt,unknown,1,13187,berlin,mo-sa 06:00-23:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5671908,13.4105009,osm,pankow,pankow,0307,11003003
2141778348,lpg biomarkt,bouchéstraße,12,12435,berlin,mo-sa 08:00-21:00,lpg biomarkt,unknown,yes,yes,yes,unknown,yes,wlan,+4930439739150,not_provided,not_provided,52.4921598,13.4510857,osm,treptow-köpenick,alt-treptow,0901,11009009
2179167888,alnatura super natur markt,alte jakobstraße,79-80,10179,berlin,mo-fr 07:30-20:00; sa 08:00-20:00; ph off,alnatura,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.5101946,13.408035,osm,mitte,mitte,0101,11001001
2183538439,nah und gut,düsseldorfer straße,74,10719,berlin,mo-fr 08:00-20:00; sa 08:00-18:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4950862,13.3235476,osm,charlottenburg-wilmersdorf,wilmersdorf,0402,11004004
2183996084,dr. pogo,karl-marx-platz,24,12043,berlin,"mo,tu,th,fr 09:00-20:00; we 12:00-20:00; sa 09:00-16:00; su,ph off",independent,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,kontakt@veganladen-kollektiv.net,not_provided,52.4739742,13.443147,osm,neukölln,neukölln,0801,11008008
2209740269,denns biomarkt,kaiserdamm,112,14057,berlin,mo-sa 08:00-21:00,denns biomarkt,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5104649,13.2932481,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
