immo_id,title,address,zip_code,latitude,longitude,contact_name,kitchen,balcony,garden,cellar,private,rooms,sqm,rent,extra_costs,media_count,url,neighborhood,district
immowelt_ultimate_17_00325,Zentrale 4-Zimmer-Loft in Berlin-Wedding,Torstraße 109,13355,52.31945,13.787181,Hauptstadt Immobilien,1,1,0,1,0,4.0,96,2316.109684,309.33,29,https://www.immowelt.de/expose/berlin-wedding-325,Hartmannsdorf,Hartmannsdorf
immowelt_ultimate_17_00326,Gepflegte 2-Zimmer-Wohnung mit Garten in Berlin-Prenzlauer Berg,Rheinstraße 251,10435,52.658775,13.647141,Charlottenburg Estates,1,1,0,1,0,2.0,67,3326.192988,307.39,19,https://www.immowelt.de/expose/berlin-prenzlauer-berg-326,Börnicke,Börnicke
immowelt_ultimate_17_00327,"Großzügige 3,5-Zimmer-Dachterrassenwohnung in Berlin-Reinickendorf",Friedrichstraße 235,13439,52.548287,13.12492,,1,0,0,0,1,3.5,110,2036.86165,345.31,9,https://www.immowelt.de/expose/berlin-reinickendorf-327,,Havelland
immowelt_ultimate_17_00328,"Bezugsfreie 4,5-Zimmer-Penthouse in Berlin-Wedding",Sonnenallee 176,13351,52.315771,13.628499,,1,1,1,0,1,4.5,96,2846.599239,306.59,27,https://www.immowelt.de/expose/berlin-wedding-328,,Dahme-Spreewald
immowelt_ultimate_17_00329,Hochwertige 6-Zimmer-Maisonette in Berlin-Pankow,Spandauer Damm 70,13187,52.621813,13.405269,,0,1,0,0,1,6.0,184,5508.71983,331.47,25,https://www.immowelt.de/expose/berlin-pankow-329,Blankenfelde,Blankenfelde
immowelt_ultimate_17_00330,"Geräumige 2,5-Zimmer-Penthouse in Berlin-Mitte",Prenzlauer Allee 75,10117,52.48386,13.316907,Metropolitan Properties,0,1,0,1,1,2.5,76,2452.851825,,23,https://www.immowelt.de/expose/berlin-mitte-330,Wilmersdorf,Wilmersdorf
immowelt_ultimate_17_00331,Kernsanierte 3-Zimmer-Galeriewohnung in Berlin-Reinickendorf,Kurfürstendamm 98,13403,52.348447,13.728271,Tempelhof Immobilien,0,1,1,0,0,3.0,79,1426.743934,135.7,16,https://www.immowelt.de/expose/berlin-reinickendorf-331,Wernsdorf,Wernsdorf
immowelt_ultimate_17_00332,"Charmante 6,5-Zimmer-Galeriewohnung in Berlin-Grunewald",Clayallee 100,14193,52.415328,13.431291,Wedding Wohnen,0,0,1,0,1,6.5,188,2801.371898,204.87,34,https://www.immowelt.de/expose/berlin-grunewald-332,Buckow,Buckow
immowelt_ultimate_17_00333,"Kernsanierte 3,5-Zimmer-Wohnung mit Balkon in Berlin-Grunewald",Schloßstraße 179,14193,52.625981,13.366334,Friedrichshain Properties,1,1,0,0,1,3.5,88,2072.010158,216.73,20,https://www.immowelt.de/expose/berlin-grunewald-333,,Oberhavel
immowelt_ultimate_17_00334,Exklusive 6-Zimmer-Loft in Berlin-Moabit,Torstraße 259,10553,52.432464,13.16195,,1,1,0,0,0,6.0,148,1578.794653,221.68,11,https://www.immowelt.de/expose/berlin-moabit-334,Wannsee,Wannsee
immowelt_ultimate_17_00335,Großzügige 3-Zimmer-Wohnung in Berlin-Frohnau,Gneisenaustraße 261,13465,52.577232,13.773246,Friedrichshain Properties,1,1,0,1,0,3.0,62,1523.006203,,27,https://www.immowelt.de/expose/berlin-frohnau-335,,Märkisch-Oderland
immowelt_ultimate_17_00336,Freundliche 2-Zimmer-Wohnung mit Terrasse in Berlin-Grunewald,Oranienstraße 272,14193,52.426024,13.718621,Premium Wohnen Berlin,1,0,0,1,0,2.0,60,958.4342991,,18,https://www.immowelt.de/expose/berlin-grunewald-336,Rahnsdorf,Rahnsdorf
immowelt_ultimate_17_00337,"Top-moderne 6,5-Zimmer-Wohnung mit Terrasse in Berlin-Moabit",Potsdamer Platz 29,10557,52.564881,13.661157,City Living Berlin,1,1,0,0,0,6.5,164,4851.268177,173.88,6,https://www.immowelt.de/expose/berlin-moabit-337,Mehrow,Mehrow
immowelt_ultimate_17_00338,"Traumhafte 5,5-Zimmer-Neubau in Berlin-Kreuzberg",Brunnenstraße 194,10963,52.445115,13.422622,,1,1,1,0,1,5.5,140,6716.215727,203.83,25,https://www.immowelt.de/expose/berlin-kreuzberg-338,Britz,Britz
immowelt_ultimate_17_00339,Freundliche 6-Zimmer-Turmwohnung in Berlin-Charlottenburg,Rheinstraße 211,10587,52.535494,13.150538,City Living Berlin,1,1,0,1,0,6.0,122,6440.899855,,34,https://www.immowelt.de/expose/berlin-charlottenburg-339,Staaken,Spandau
immowelt_ultimate_17_00340,Sonnige 5-Zimmer-Maisonette in Berlin-Lichtenberg,Unter den Linden 41,10319,52.41704,13.220629,City Living Berlin,1,0,0,0,0,5.0,134,2959.344864,,10,https://www.immowelt.de/expose/berlin-lichtenberg-340,Bürgerhaussiedlung,Bürgerhaussiedlung
immowelt_ultimate_17_00341,Traumhafte 3-Zimmer-Altbau in Berlin-Charlottenburg,Heerstraße 258,10623,52.357267,13.52327,,1,1,0,0,0,3.0,79,1972.526647,376.37,28,https://www.immowelt.de/expose/berlin-charlottenburg-341,Schönefeld,Schönefeld
immowelt_ultimate_17_00342,Komplett renovierte 1-Zimmer-Wohnung in Berlin-Wilmersdorf,Schönhauser Allee 235,10713,52.375155,13.284143,,1,1,1,0,1,1.0,29,1543.010388,,6,https://www.immowelt.de/expose/berlin-wilmersdorf-342,Ruhlsdorf,Ruhlsdorf
immowelt_ultimate_17_00343,Zentrale 1-Zimmer-Wohnung mit Terrasse in Berlin-Dahlem,Neukölln 168,14195,52.468337,13.133011,,1,1,0,1,0,1.0,29,702.2488931,382.61,16,https://www.immowelt.de/expose/berlin-dahlem-343,Landstadt Gatow,Spandau
immowelt_ultimate_17_00344,"Renovierte 3,5-Zimmer-Apartment in Berlin-Wedding",Spandauer Damm 235,13357,52.604599,13.297846,,0,1,0,0,0,3.5,84,711.0192208,,10,https://www.immowelt.de/expose/berlin-wedding-344,Tegel,Tegel
immowelt_ultimate_17_00345,"Sonnige 1,5-Zimmer-Neubau in Berlin-Steglitz",Residenzstraße 106,12169,52.388919,13.13083,Neukölln Properties,1,0,0,0,0,1.5,40,1255.361547,102.18,27,https://www.immowelt.de/expose/berlin-steglitz-345,Steinstücken,Wannsee
immowelt_ultimate_18_00346,Charmante 2-Zimmer-Zwischenetage in Berlin-Prenzlauer Berg,Helmholtzplatz 299,10409,52.698898,13.716285,,1,1,1,1,0,2.0,53,1320.023527,,8,https://www.immowelt.de/expose/berlin-prenzlauer-berg-346,Sydower Fließ,Sydower Fließ
immowelt_ultimate_18_00347,Möblierte 5-Zimmer-Erdgeschoss in Berlin-Prenzlauer Berg,Wilmersdorfer Straße 168,10439,52.537358,13.732653,Steglitz Properties,0,1,1,0,1,5.0,138,3260.943194,67.66,11,https://www.immowelt.de/expose/berlin-prenzlauer-berg-347,Fredersdorf-Nord,Fredersdorf-Nord
immowelt_ultimate_18_00348,"Traumhafte 5,5-Zimmer-Dachterrassenwohnung in Berlin-Prenzlauer Berg",Kollwitzplatz 85,10435,52.648384,13.554241,Hauptstadt Immobilien,1,0,0,0,0,5.5,200,10486.74105,187.02,29,https://www.immowelt.de/expose/berlin-prenzlauer-berg-348,Zepernick,Zepernick
immowelt_ultimate_18_00349,Gepflegte 6-Zimmer-Souterrainwohnung in Berlin-Prenzlauer Berg,Wilmersdorfer Straße 259,10439,52.634739,13.158263,Steglitz Properties,0,0,0,0,0,6.0,191,6127.17973,,15,https://www.immowelt.de/expose/berlin-prenzlauer-berg-349,Bötzow Ausbau,Bötzow
immowelt_ultimate_18_00350,Zentrale 6-Zimmer-Maisonette in Berlin-Prenzlauer Berg,Invalidenstraße 98,10437,52.557734,13.652338,Neukölln Properties,1,0,1,1,1,6.0,139,2846.052182,376.13,22,https://www.immowelt.de/expose/berlin-prenzlauer-berg-350,,Märkisch-Oderland
immowelt_ultimate_18_00351,Erstbezug 3-Zimmer-Erdgeschoss in Berlin-Prenzlauer Berg,Thielallee 122,10405,52.562869,13.52374,Müller & Partner Immobilien,1,1,0,0,1,3.0,95,1737.142257,229.41,27,https://www.immowelt.de/expose/berlin-prenzlauer-berg-351,Neu-Hohenschönhausen,Neu-Hohenschönhausen
immowelt_ultimate_18_00352,Sonnige 7-Zimmer-Etagenwohnung in Berlin-Prenzlauer Berg,Helmholtzplatz 171,10437,52.500801,13.697626,,0,0,1,0,1,7.0,148,5718.198914,151.49,33,https://www.immowelt.de/expose/berlin-prenzlauer-berg-352,,Oder-Spree
immowelt_ultimate_18_00353,"Renovierte 4,5-Zimmer-Gartenwohnung in Berlin-Prenzlauer Berg",Steglitzer Damm 41,10407,52.405851,13.362777,Berlin Living GmbH,0,1,0,0,0,4.5,135,5068.973988,88.8,17,https://www.immowelt.de/expose/berlin-prenzlauer-berg-353,Marienfelde,Marienfelde
immowelt_ultimate_18_00354,"Möblierte 5,5-Zimmer-Hochparterre in Berlin-Prenzlauer Berg",Rheinstraße 276,10437,52.387709,13.483799,,0,1,0,1,0,5.5,177,8116.466415,197.05,12,https://www.immowelt.de/expose/berlin-prenzlauer-berg-354,,Dahme-Spreewald
immowelt_ultimate_18_00355,"Komplett renovierte 4,5-Zimmer-Wohnung mit Balkon in Berlin-Prenzlauer Berg",Kurfürstendamm 62,10407,52.401789,13.354895,,1,1,0,1,1,4.5,123,2004.965097,243.8,35,https://www.immowelt.de/expose/berlin-prenzlauer-berg-355,Stadtrandsiedlung Marienfelde II,Marienfelde
immowelt_ultimate_18_00356,"Renovierte 3,5-Zimmer-Wohnung in Berlin-Prenzlauer Berg",Mehringdamm 180,10409,52.539854,13.657054,,0,1,0,0,1,3.5,78,2646.736203,352.13,33,https://www.immowelt.de/expose/berlin-prenzlauer-berg-356,,Märkisch-Oderland
immowelt_ultimate_18_00357,"Renovierte 4,5-Zimmer-Wohnung mit Garten in Berlin-Prenzlauer Berg",Schönhauser Allee 9,10439,52.687387,13.634475,City Living Berlin,1,1,0,1,1,4.5,110,2463.986649,,10,https://www.immowelt.de/expose/berlin-prenzlauer-berg-357,,Barnim
immowelt_ultimate_18_00358,Sonnige 3-Zimmer-Altbau in Berlin-Prenzlauer Berg,Steglitzer Damm 163,10409,52.486642,13.718742,,0,1,0,0,0,3.0,55,1500.218272,,18,https://www.immowelt.de/expose/berlin-prenzlauer-berg-358,,Oder-Spree
immowelt_ultimate_18_00359,"Zentrale 4,5-Zimmer-Wohnung mit Garten in Berlin-Prenzlauer Berg",Rosenthaler Straße 172,10405,52.365671,13.646679,Berlin Living GmbH,0,1,0,0,0,4.5,129,7394.503277,224.76,13,https://www.immowelt.de/expose/berlin-prenzlauer-berg-359,,Dahme-Spreewald
immowelt_ultimate_18_00360,Lichtdurchflutete 5-Zimmer-Penthouse in Berlin-Prenzlauer Berg,Schloßstraße 217,10439,52.543845,13.387775,,1,1,0,0,1,5.0,131,7343.897181,191.99,15,https://www.immowelt.de/expose/berlin-prenzlauer-berg-360,Brunnenviertel,Gesundbrunnen
immowelt_ultimate_18_00361,"Designer 4,5-Zimmer-Apartment in Berlin-Prenzlauer Berg",Kollwitzplatz 91,10435,52.408739,13.254491,,1,1,0,0,0,4.5,131,1912.81547,317.4,15,https://www.immowelt.de/expose/berlin-prenzlauer-berg-361,Zehlendorf,Zehlendorf
immowelt_ultimate_18_00362,Kernsanierte 6-Zimmer-Gartenwohnung in Berlin-Prenzlauer Berg,Savignyplatz 242,10405,52.309489,13.62225,Neukölln Properties,1,1,0,0,0,6.0,144,5807.44252,341.59,13,https://www.immowelt.de/expose/berlin-prenzlauer-berg-362,,Dahme-Spreewald
immowelt_ultimate_18_00363,"Designer 6,5-Zimmer-Etagenwohnung in Berlin-Prenzlauer Berg",Königin-Luise-Straße 294,10405,52.466236,13.198092,Hausverwaltung Berlin,1,1,0,0,1,6.5,145,3551.628861,,12,https://www.immowelt.de/expose/berlin-prenzlauer-berg-363,Nikolassee,Nikolassee
immowelt_ultimate_18_00364,Geräumige 7-Zimmer-Studio in Berlin-Prenzlauer Berg,Neukölln 163,10409,52.388757,13.169351,Neukölln Properties,1,1,0,0,0,7.0,200,8861.636567,109.75,14,https://www.immowelt.de/expose/berlin-prenzlauer-berg-364,Stahnsdorf,Stahnsdorf
immowelt_ultimate_18_00365,"Teilmöblierte 3,5-Zimmer-Penthouse in Berlin-Prenzlauer Berg",Residenzstraße 270,10407,52.359041,13.680909,Hauptstadt Immobilien,1,1,0,0,1,3.5,84,1824.671449,188.53,28,https://www.immowelt.de/expose/berlin-prenzlauer-berg-365,Wernsdorf,Wernsdorf
immowelt_ultimate_18_00366,"Möblierte 1,5-Zimmer-Wohnung mit Balkon in Berlin-Prenzlauer Berg",Hermannstraße 128,10407,52.515385,13.588572,Prenzlauer Berg Living,1,1,0,0,1,1.5,64,3672.943138,248.37,9,https://www.immowelt.de/expose/berlin-prenzlauer-berg-366,Kaulsdorf,Kaulsdorf
immowelt_ultimate_18_00367,"Gemütliche 3,5-Zimmer-Dachterrassenwohnung in Berlin-Prenzlauer Berg",Leipziger Straße 73,10407,52.530713,13.566827,Wedding Wohnen,1,1,0,0,0,3.5,101,5448.357306,134.12,8,https://www.immowelt.de/expose/berlin-prenzlauer-berg-367,Biesdorf,Biesdorf
immowelt_ultimate_18_00368,"Repräsentative 4,5-Zimmer-Erdgeschoss in Berlin-Prenzlauer Berg",Kastanienallee 262,10409,52.376523,13.248596,,1,1,0,0,1,4.5,107,3779.053022,173.0,19,https://www.immowelt.de/expose/berlin-prenzlauer-berg-368,Stahnsdorf,Stahnsdorf
immowelt_ultimate_18_00369,Erstbezug 3-Zimmer-Wohnung in Berlin-Prenzlauer Berg,Steglitzer Damm 67,10439,52.662796,13.645737,Müller & Partner Immobilien,0,0,0,0,1,3.0,81,3914.055737,329.16,24,https://www.immowelt.de/expose/berlin-prenzlauer-berg-369,Börnicke,Börnicke
immowelt_ultimate_18_00370,Repräsentative 4-Zimmer-Studio in Berlin-Prenzlauer Berg,Oranienstraße 159,10437,52.31413,13.251796,,1,1,0,0,0,4.0,122,4397.510724,349.1,10,https://www.immowelt.de/expose/berlin-prenzlauer-berg-370,Industriepark-West,Industriepark-West
immowelt_ultimate_19_00371,Möblierte 4-Zimmer-Galeriewohnung in Berlin-Kreuzberg,Landsberger Allee 236,10997,52.652809,13.516418,Premium Wohnen Berlin,0,1,0,0,0,4.0,121,4383.649732,122.9,25,https://www.immowelt.de/expose/berlin-kreuzberg-371,Zepernick,Zepernick
immowelt_ultimate_19_00372,Großzügige 4-Zimmer-Dachgeschoss in Berlin-Kreuzberg,Kastanienallee 70,10965,52.687048,13.711443,Hauptstadt Immobilien,1,1,0,0,1,4.0,95,4277.859094,85.45,24,https://www.immowelt.de/expose/berlin-kreuzberg-372,,Barnim
immowelt_ultimate_19_00373,Attraktive 6-Zimmer-Erdgeschoss in Berlin-Kreuzberg,Heerstraße 34,10997,52.684321,13.649823,Metropolitan Properties,0,1,0,0,0,6.0,176,5680.550286,110.72,30,https://www.immowelt.de/expose/berlin-kreuzberg-373,Börnicke,Börnicke
immowelt_ultimate_19_00374,"Teilmöblierte 6,5-Zimmer-Erdgeschoss in Berlin-Kreuzberg",Hackescher Markt 120,10965,52.407263,13.279974,Mitte Immobilien,1,1,0,1,0,6.5,126,2133.004678,155.48,28,https://www.immowelt.de/expose/berlin-kreuzberg-374,Lichterfelde West,Lichterfelde
immowelt_ultimate_19_00375,Luxuriöse 5-Zimmer-Wohnung mit Terrasse in Berlin-Kreuzberg,Sonnenallee 130,10967,52.316298,13.759019,Berliner Immobilien Service,1,0,0,0,1,5.0,138,6135.04067,,10,https://www.immowelt.de/expose/berlin-kreuzberg-375,Hartmannsdorf,Hartmannsdorf
immowelt_ultimate_19_00376,Helle 4-Zimmer-Zwischenetage in Berlin-Kreuzberg,Warschauer Straße 188,10997,52.436369,13.461829,,1,1,0,1,0,4.0,82,2893.62508,209.97,11,https://www.immowelt.de/expose/berlin-kreuzberg-376,Buckow,Buckow
immowelt_ultimate_19_00377,"Charmante 6,5-Zimmer-Dachgeschoss in Berlin-Kreuzberg",Danziger Straße 93,10963,52.413423,13.189594,Charlottenburg Estates,1,1,0,1,1,6.5,156,3768.56611,356.01,33,https://www.immowelt.de/expose/berlin-kreuzberg-377,Nikolassee,Nikolassee
immowelt_ultimate_19_00378,Möblierte 6-Zimmer-Apartment in Berlin-Kreuzberg,Schloßstraße 143,10967,52.350945,13.474631,Wedding Wohnen,1,1,0,0,0,6.0,138,6044.208869,245.45,21,https://www.immowelt.de/expose/berlin-kreuzberg-378,,Dahme-Spreewald
immowelt_ultimate_19_00379,Charmante 5-Zimmer-Altbau in Berlin-Kreuzberg,Badstraße 38,10967,52.425771,13.389963,Schmidt Immobilien,1,0,1,0,1,5.0,96,5791.304274,94.96,27,https://www.immowelt.de/expose/berlin-kreuzberg-379,Mariendorf,Mariendorf
immowelt_ultimate_19_00380,Sonnige 2-Zimmer-Wohnung in Berlin-Kreuzberg,Spandauer Damm 131,10961,52.563669,13.313671,,1,1,0,0,1,2.0,47,1981.11566,,17,https://www.immowelt.de/expose/berlin-kreuzberg-380,Reinickendorf,Reinickendorf
immowelt_ultimate_19_00381,"Möblierte 5,5-Zimmer-Loft in Berlin-Kreuzberg",Schloßstraße 131,10963,52.542312,13.337421,Tempelhof Immobilien,1,1,0,0,1,5.5,152,3330.876775,127.56,34,https://www.immowelt.de/expose/berlin-kreuzberg-381,Wedding,Wedding
immowelt_ultimate_19_00382,"Sonnige 6,5-Zimmer-Loft in Berlin-Kreuzberg",Landsberger Allee 98,10961,52.638228,13.300229,Hauptstadt Immobilien,1,0,0,0,0,6.5,180,7550.585094,132.18,29,https://www.immowelt.de/expose/berlin-kreuzberg-382,Frohnau,Frohnau
immowelt_ultimate_19_00383,Bezugsfreie 5-Zimmer-Loft in Berlin-Kreuzberg,Gneisenaustraße 199,10999,52.322678,13.629618,Metropolitan Properties,1,1,0,0,0,5.0,117,3386.625423,,13,https://www.immowelt.de/expose/berlin-kreuzberg-383,,Dahme-Spreewald
immowelt_ultimate_19_00384,Luxuriöse 4-Zimmer-Loft in Berlin-Kreuzberg,Frankfurter Allee 192,10961,52.503716,13.576304,,1,1,0,1,1,4.0,75,2314.264339,358.38,33,https://www.immowelt.de/expose/berlin-kreuzberg-384,Biesdorf,Biesdorf
immowelt_ultimate_19_00385,"Sanierte 3,5-Zimmer-Dachgeschoss in Berlin-Kreuzberg",Prenzlauer Allee 76,10999,52.630781,13.411653,,0,1,0,0,0,3.5,78,3112.294737,325.61,12,https://www.immowelt.de/expose/berlin-kreuzberg-385,Blankenfelde,Blankenfelde
immowelt_ultimate_19_00386,"Traumhafte 6,5-Zimmer-Dachgeschoss in Berlin-Kreuzberg",Königin-Luise-Straße 283,10961,52.445678,13.249582,,1,1,0,0,0,6.5,161,7288.473836,395.06,22,https://www.immowelt.de/expose/berlin-kreuzberg-386,Zehlendorf,Zehlendorf
immowelt_ultimate_19_00387,"Sanierte 1,5-Zimmer-Galeriewohnung in Berlin-Kreuzberg",Winterfeldtplatz 289,10999,52.463869,13.312685,,0,1,0,0,1,1.5,66,2052.095925,282.83,28,https://www.immowelt.de/expose/berlin-kreuzberg-387,Steglitz,Steglitz
immowelt_ultimate_19_00388,Gepflegte 5-Zimmer-Wohnung mit Garten in Berlin-Kreuzberg,Prenzlauer Allee 112,10969,52.506737,13.535517,,1,1,1,0,1,5.0,95,3440.635248,,25,https://www.immowelt.de/expose/berlin-kreuzberg-388,Gensinger Viertel,Friedrichsfelde
immowelt_ultimate_19_00389,Ruhige 1-Zimmer-Wohnung in Berlin-Kreuzberg,Oranienstraße 142,10997,52.416878,13.46685,Hausverwaltung Berlin,1,1,0,0,0,1.0,34,1096.039964,358.17,17,https://www.immowelt.de/expose/berlin-kreuzberg-389,,Dahme-Spreewald
immowelt_ultimate_19_00390,Stilvolle 2-Zimmer-Galeriewohnung in Berlin-Kreuzberg,Residenzstraße 272,10997,52.349821,13.730084,Neukölln Properties,0,0,0,0,0,2.0,61,1376.436939,329.87,33,https://www.immowelt.de/expose/berlin-kreuzberg-390,Wernsdorf,Wernsdorf
immowelt_ultimate_20_00391,Großzügige 5-Zimmer-Loft in Berlin-Steglitz,Potsdamer Platz 271,12167,52.663659,13.171758,Berliner Immobilien Service,1,1,0,0,1,5.0,122,2989.562771,223.26,28,https://www.immowelt.de/expose/berlin-steglitz-391,Marwitz,Marwitz
immowelt_ultimate_20_00392,"Renovierte 2,5-Zimmer-Wohnung in Berlin-Pankow",Wilmersdorfer Straße 71,13129,52.38838,13.420742,Friedrichshain Properties,0,0,0,1,1,2.5,71,832.9984021,294.36,25,https://www.immowelt.de/expose/berlin-pankow-392,Lichtenrade,Lichtenrade
immowelt_ultimate_20_00393,"Top-moderne 3,5-Zimmer-Studio in Berlin-Mitte",Badstraße 23,10179,52.673439,13.473492,,0,0,0,1,0,3.5,119,6190.009575,,8,https://www.immowelt.de/expose/berlin-mitte-393,,Barnim
immowelt_ultimate_20_00394,Ruhige 6-Zimmer-Turmwohnung in Berlin-Schöneberg,Hackescher Markt 226,10781,52.678781,13.754081,,1,1,0,0,1,6.0,179,5902.309117,192.69,13,https://www.immowelt.de/expose/berlin-schöneberg-394,,Barnim
immowelt_ultimate_20_00395,Zentrale 2-Zimmer-Erdgeschoss in Berlin-Steglitz,Karl-Marx-Straße 82,12169,52.514132,13.239552,,0,0,0,0,0,2.0,55,1285.007712,309.24,8,https://www.immowelt.de/expose/berlin-steglitz-395,Westend,Westend
immowelt_ultimate_20_00396,"Repräsentative 6,5-Zimmer-Zwischenetage in Berlin-Prenzlauer Berg",Wilmersdorfer Straße 185,10435,52.372763,13.237836,,1,1,0,0,1,6.5,198,6497.400655,380.65,12,https://www.immowelt.de/expose/berlin-prenzlauer-berg-396,Stahnsdorf,Stahnsdorf
immowelt_ultimate_20_00397,"Ruhige 2,5-Zimmer-Wohnung mit Terrasse in Berlin-Steglitz",Kurfürstendamm 74,12167,52.683935,13.732059,,0,1,0,0,0,2.5,75,1431.718271,155.43,7,https://www.immowelt.de/expose/berlin-steglitz-397,,Barnim
immowelt_ultimate_20_00398,Geräumige 7-Zimmer-Loft in Berlin-Charlottenburg,Hermannstraße 55,10585,52.51927,13.389143,Hausverwaltung Berlin,0,1,0,0,0,7.0,164,6115.681983,349.4,31,https://www.immowelt.de/expose/berlin-charlottenburg-398,Dorotheenstadt,Mitte
immowelt_ultimate_20_00399,"Kernsanierte 5,5-Zimmer-Galeriewohnung in Berlin-Lichtenberg",Gneisenaustraße 35,10318,52.545493,13.213778,,1,0,0,1,0,5.5,123,1394.588617,200.87,8,https://www.immowelt.de/expose/berlin-lichtenberg-399,Hakenfelde,Spandau
immowelt_ultimate_20_00400,Schöne 2-Zimmer-Souterrainwohnung in Berlin-Dahlem,Thielallee 239,14195,52.541367,13.249476,,0,1,0,0,1,2.0,60,1354.531831,37.2,35,https://www.immowelt.de/expose/berlin-dahlem-400,Siemensstadt,Spandau
immowelt_ultimate_20_00401,Attraktive 1-Zimmer-Dachgeschoss in Berlin-Pankow,Hackescher Markt 26,13156,52.698873,13.110439,Prenzlauer Berg Living,1,0,0,0,1,1.0,24,717.74012,252.2,29,https://www.immowelt.de/expose/berlin-pankow-401,,Oberhavel
immowelt_ultimate_20_00402,Gemütliche 7-Zimmer-Maisonette in Berlin-Lichtenberg,Residenzstraße 204,10319,52.641104,13.254629,,1,1,0,0,0,7.0,168,2201.54257,272.06,19,https://www.immowelt.de/expose/berlin-lichtenberg-402,,Oberhavel
immowelt_ultimate_20_00403,Sanierte 4-Zimmer-Erdgeschoss in Berlin-Pankow,Helmholtzplatz 138,13156,52.598861,13.632215,Premium Wohnen Berlin,1,1,0,1,0,4.0,76,1872.658885,274.34,8,https://www.immowelt.de/expose/berlin-pankow-403,,Barnim
immowelt_ultimate_20_00404,"Attraktive 1,5-Zimmer-Dachgeschoss in Berlin-Mitte",Bergmannstraße 284,10115,52.49616,13.342635,Spree Properties,0,1,0,0,0,1.5,45,2958.189135,155.13,31,https://www.immowelt.de/expose/berlin-mitte-404,Schöneberg,Schöneberg
immowelt_ultimate_20_00405,"Kernsanierte 6,5-Zimmer-Souterrainwohnung in Berlin-Treptow",Landsberger Allee 233,12459,52.513264,13.111467,Müller & Partner Immobilien,1,0,0,1,1,6.5,159,3657.333157,70.0,17,https://www.immowelt.de/expose/berlin-treptow-405,,Havelland
immowelt_ultimate_20_00406,Möblierte 2-Zimmer-Zwischenetage in Berlin-Marzahn,Schloßstraße 225,12679,52.332215,13.349576,,0,0,0,0,0,2.0,63,1048.4223,,17,https://www.immowelt.de/expose/berlin-marzahn-406,,Teltow-Fläming
immowelt_ultimate_20_00407,"Designer 2,5-Zimmer-Wohnung mit Terrasse in Berlin-Wilmersdorf",Kastanienallee 71,10719,52.492863,13.639805,Friedrichshain Properties,1,0,0,0,1,2.5,70,1210.503645,394.84,22,https://www.immowelt.de/expose/berlin-wilmersdorf-407,Mahlsdorf,Mahlsdorf
immowelt_ultimate_20_00408,Erstbezug 5-Zimmer-Wohnung mit Balkon in Berlin-Friedrichshain,Danziger Straße 216,10249,52.616764,13.489608,City Living Berlin,1,1,0,0,0,5.0,98,4144.363192,169.32,33,https://www.immowelt.de/expose/berlin-friedrichshain-408,Karow,Karow
immowelt_ultimate_20_00409,"Bezugsfreie 1,5-Zimmer-Apartment in Berlin-Treptow",Helmholtzplatz 270,12489,52.343263,13.168718,,0,0,1,0,1,1.5,52,1458.738503,267.57,12,https://www.immowelt.de/expose/berlin-treptow-409,,Potsdam-Mittelmark
immowelt_ultimate_20_00410,"Repräsentative 4,5-Zimmer-Wohnung mit Terrasse in Berlin-Lichtenberg",Gneisenaustraße 196,10319,52.527583,13.106014,Friedrichshain Properties,1,1,0,0,1,4.5,100,1102.322145,261.04,11,https://www.immowelt.de/expose/berlin-lichtenberg-410,,Havelland
