school_id,school_name,school_type_de,ownership_en,school_category_de,neighborhood,quarter,postal_code,street,street_number,telephone_number,fax_number,email,website,school_year,school_category_en,students_total,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag
04P35,Mentora Gymnasium,Gymnasium,Private,Privatschule,Charlottenburg-Wilmersdorf,Charlottenburg,10587,Salzufer,6,+49 30 810580838,+49 30,info@mentora-gymnasium.de,https://www.mentora-gymnasium.de,2024/25,Private School,,,,,,,FALSE
04P37,Campus Berufsbildung e.V.,Berufsfachschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Charlottenburg,10627,Wilmersdorfer Straße,126,+49 30 420827900,+49 30,d.hoffmeister@campus-bb.de,http://www.campus-berlin.de,2024/25,Private School,,,,,,,FALSE
04P39,Berlin British School (Grundschule),Grundschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Westend,14055,Dickensweg,17,+49 30 35109190,+49 30 35109199,info@berlinbritishschool.de,http://www.berlinbritishschool.de,2024/25,Private School,,,,,,,FALSE
04P40,Berlin British School (Integrierte Sekundarschule),Integrierte Sekundarschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Grunewald,14055,Am Postfenn,31,+49 30 35109180,+49 30 35109189,info@berlinbritishschool.de,http://www.berlinbritishschool.de,2024/25,Private School,,,,,,,FALSE
04P41,Freudberg-Gemeinschaftsschule,Gemeinschaftsschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Wilmersdorf,10717,Bundesallee,35,+49 30 68400951,+49 30 3309990002,info@freudbergschule.de,https://www.freudbergschule.de,2024/25,Private School,,,,,,,FALSE
04P42,Private Kant-Schule - Berlin International School,Integrierte Sekundarschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Schmargendorf,14195,Lentzeallee,8,+49 30 82007790,+49 30 82007799,office@berlin-international-school.de,http://www.berlin-international-school.de,2024/25,Private School,,,,,,,FALSE
04P45,Jewish International School - Masorti-Grundschule,Grundschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Charlottenburg,10629,Roscherstraße,6,+49 30 85607780,+49 30 85607781,schule@masorti.de,http://www.masorti.de,2024/25,Private School,,,,,,,FALSE
04P46,Hasenschule (Grundschule),Grundschule,Private,Privatschule,Charlottenburg-Wilmersdorf,Wilmersdorf,10707,Lietzenburger Straße,107,+49 30 88922062,+49 30,kontakt@hasenschule-grundschule.de,http://www.hasenschule.de,2024/25,Private School,,,,,,,FALSE
04P47,Privates Europa-Gymnasium Berlin,Gymnasium,Private,Privatschule,Charlottenburg-Wilmersdorf,Charlottenburg,10585,Haubachstraße,8,+49 30 74073717,+49 30,info@europa-gymnasium.eu,https://www.europa-gymnasium.eu,2024/25,Private School,,,,,,,FALSE
04S02,Arno-Fuchs-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Charlottenburg,10585,Richard-Wagner-Straße,30,+49 30 902913250,+49 30 902913259,sekretariat@arno-fuchs.schule.berlin.de,https://www.arno-fuchs-schule.de,2024/25,Special Needs School,124,50,74,27,23,4,FALSE
04S04,Reinfelder-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Westend,14055,Maikäferpfad,30,+49 30 902925050,+49 30 902925064,post@reinfelder-schule.de,http://www.reinfelder-schule.de,2024/25,Special Needs School,408,167,241,58,52,6,FALSE
04S05,Ernst-Adolf-Eschke-Schule für Gehörlose,Förderschwerp. einschl. beruflichem Teil,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee,29,+49 30 902925000,+49 30 902925033,sekretariat@eschke.schule.berlin.de,https://eschke-schule.de,2024/25,Special Needs School,120,59,61,40,31,9,FALSE
04S06,Finkenkrug-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Mannheimer Straße,21,+49 30 8277060,+49 30 82770618,sekretariat@finkenkrug.schule.berlin.de,http://finkenkrug-berlin.de,2024/25,Special Needs School,133,38,95,25,19,6,FALSE
04S07,Comenius-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Gieselerstraße,4,+49 30 8649950,+49 30 86499518,schulleitung@schule-comenius.de,http://www.schule-comenius.de,2024/25,Special Needs School,591,225,366,102,85,17,FALSE
04Y01,Schiller-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10625,Schillerstraße,125,+49 30 902925920,+49 30 902925841,sekretariat@sgym.schule.berlin.de,http://www.sgym.de,2024/25,Academic Secondary School,1005,552,453,89,59,30,FALSE
04Y02,Wald-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee,95,+49 30 902926930,+49 30 902926925,waldgymnasium@gmx.de,http://www.waldgymnasium.de,2024/25,Academic Secondary School,734,328,406,68,38,30,FALSE
04Y03,Sophie-Charlotte-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10629,Sybelstraße,2,+49 30 902928600,+49 30 902928660,sekretariat@scg.schule.berlin.de,http://www.scgberlin.de,2024/25,Academic Secondary School,730,416,314,61,37,24,FALSE
04Y04,Gottfried-Keller-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Charlottenburg,10589,Olbersstraße,38,+49 30 902927310,+49 30 902927362,kontakt@gks-berlin.de,http://www.gks-berlin.de,2024/25,Academic Secondary School,858,347,511,81,52,29,FALSE
04Y05,Herder-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14052,Westendallee,45,+49 30 902927800,+49 30 902927821,sekretariat@herder-gymnasium.eu,https://www.herder-gymnasium.eu,2024/25,Academic Secondary School,900,301,599,72,39,33,FALSE
04Y06,Heinz-Berggruen-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Westend,14052,Bayernallee,4,+49 30 902928702,+49 30 902928720,info@hbgym.de,http://hbgym.de,2024/25,Academic Secondary School,874,565,309,74,45,29,FALSE
04Y07,Friedrich-Ebert-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Blissestraße,22,+49 30 8974510,+49 30 89745124,bock@feo-berlin.de,https://feoberlin.de,2024/25,Academic Secondary School,791,446,345,64,35,29,FALSE
04Y08,Hildegard-Wegscheider-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Grunewald,14193,Lassenstraße,16,+49 30 897454210,+49 30 8974542129,wegscheider-gymnasium@gmx.de,https://www.wegscheider-gymnasium.de,2024/25,Academic Secondary School,619,258,361,47,31,16,FALSE
04Y09,Walther-Rathenau-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Grunewald,14193,Herbertstraße,2,+49 30 8902990,+49 30 89029918,sekretariat@wrg.schule.berlin.de,https://www.wrs-berlin.de,2024/25,Academic Secondary School,555,246,309,49,26,23,FALSE
04Y10,Marie-Curie-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10715,Weimarische Straße,21,+49 30 8599497110,+49 30 8599497129,schulleitung@mcg-berlin.de,http://www.mcg-berlin.de,2024/25,Academic Secondary School,717,335,382,64,37,27,FALSE
04Y11,Goethe-Gymnasium,Gymnasium,Public,Gymnasium,Charlottenburg-Wilmersdorf,Wilmersdorf,10717,Gasteiner Straße,23,+49 30 8649960,+49 30 8617680,info.goethe-gymnasium@t-online.de,https://goethe-gymnasium.berlin,2024/25,Academic Secondary School,836,420,416,61,30,31,FALSE
05A03,VHS Spandau - Harri-Reinert,Volkshochschule,Public,Andere Schule,Spandau,Spandau,13597,Carl-Schurz-Straße,59,+49 30 902795006,+49 30 902795836,sekretariat-zbw@vhs-spandau.de,https://www.berlin.de/vhs/volkshochschulen/spandau/kurse/grundbildung-schulabschluesse,2024/25,Other School,,,,,,,FALSE
05B01,"OSZ TIEM (Technische Informatik, Industrieelektronik und EnergieManagement)",Oberstufenzentrum,Public,Berufsschule,Spandau,Haselhorst,13599,Goldbeckweg,8,+49 30 3549460,+49 30 35494614,kontakt@osztiem-edu.de,https://www.osztiem.de,2024/25,Vocational School,1910,114,1796,82,22,60,TRUE
05B02,Knobelsdorff-Schule (OSZ Bautechnik I),Oberstufenzentrum,Public,Berufsschule,Spandau,Haselhorst,13599,Nonnendammallee,140,+49 30 335030,+49 30 33503200,kontakt@knobelsdorff-schule.de,https://www.knobelsdorff-schule.de,2024/25,Vocational School,1843,131,1712,133,38,95,FALSE
05G01,Ernst-Ludwig-Heim-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13597,Grunewaldstraße,8,+49 30 3393870,+49 30 33938721,elhg@web.de,https://www.elhg.de,2024/25,Primary School,450,200,250,49,40,9,TRUE
05G02,Grundschule am Eichenwald,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Gaismannshofer Weg,2,+49 30 36758110,+49 30 367581110,sekretariat@eichenwald-grundschule.de,https://www.eichenwald-grundschule.de,2024/25,Primary School,447,224,223,38,28,10,FALSE
05G07,Lynar-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Lutherstraße,19,+49 30 3039850,+49 30 30398525,info@lynar-grundschule.de,http://www.lynar-grundschule.de,2024/25,Primary School,518,251,267,58,46,12,TRUE
05G11,Robert-Reinick-Grundschule,Grundschule,Public,Grundschule,Spandau,Siemensstadt,13629,Jungfernheideweg,33,+49 30 36702460,+49 30 367024622,sekretariat@05g11.schule.berlin.de,https://www.robert-reinick-grundschule.de,2024/25,Primary School,548,259,289,41,29,12,TRUE
05G13,Bernd-Ryke-Grundschule,Grundschule,Public,Grundschule,Spandau,Haselhorst,13599,Daumstraße,12,+49 30 3548050,+49 30 35480521,info@bernd-ryke-gs.de,http://www.bernd-ryke-gs.de,2024/25,Primary School,639,310,329,59,30,29,FALSE
05G20,Carl-Schurz-Grundschule,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Hakenfelder Straße,32,+49 30 35599010,+49 30 355990110,sekretariat@05G20.schule.berlin.de,https://carl-schurz-grundschule.de,2024/25,Primary School,483,225,258,45,36,9,FALSE
05G27,Peter-Härtling-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Falkenseer Damm,22,+49 30 3537230,+49 30 35372324,sekretariat@peter-haertling.schule.berlin.de,http://www.peter-haertling-gs.de,2024/25,Primary School,629,298,331,56,53,3,TRUE
05G28,Grundschule an der Pulvermühle,Grundschule,Public,Grundschule,Spandau,Haselhorst,13599,Grützmacherweg,7,+49 30 33776567,+49 30 33776573,sekretariat@gs-pulvermuehle.de,http://www.gs-pulvermuehle.de,2024/25,Primary School,677,348,329,50,39,11,TRUE
05G30,Birken-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13585,Hügelschanze,8,+49 30 437287910,+49 30 437287911,sekretariat@05G30.schule.berlin.de,http://inklusiver-campus-spandau.de,2024/25,Primary School,525,256,269,59,46,13,TRUE
05G31,Havel-Grundschule,Grundschule,Public,Grundschule,Spandau,Hakenfelde,13587,Goltzstraße,25,+49 30 20074490,+49 30 200744919,05G31@05G31.schule.berlin.de,https://www.havel-grundschule.de,2024/25,Primary School,518,269,249,55,42,13,TRUE
05G32,32. Schule (Grundschule),Grundschule,Public,Grundschule,Spandau,Spandau,13585,Fehrbelliner Tor,2,+49 30 437287952,+49 30,05G32@05G32.schule.berlin.de,,2024/25,Primary School,37,17,20,3,3,0,FALSE
05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Hakenfelde,13587,Am Forstacker,9,+49 30 27578560,+49 30 275785,hbo@boell-schule.de,https://boell-schule.de,2024/25,Integrated Secondary School,1009,471,538,97,54,43,FALSE
05K06,Wolfgang-Borchert-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Spandau,13585,Blumenstraße,13,+49 30 3559280,+49 30 35592818,sekretariat@05K06.schule.berlin.de,http://borchertschule-spandau.de,2024/25,Integrated Secondary School,861,389,472,88,46,42,TRUE
05K07,Schule an der Jungfernheide (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Siemensstadt,13629,Lenther Steig,1,+49 30 3839260,+49 30 38392622,info@schule-an-der-jungfernheide.de,http://www.schule-an-der-jungfernheide.de,2024/25,Integrated Secondary School,450,206,244,55,41,14,FALSE
05P02,Katholische Schule Bernhard Lichtenberg (Grundschule),Grundschule,Private,Privatschule,Spandau,Spandau,13585,Hohenzollernring,159,+49 30 3332010,+49 30 35303736,sekretariat@ksbl.schulerzbistum.de,http://www.ksbl.de,2024/25,Private School,,,,,,,FALSE
05P03,Evangelische Schule Spandau im Johannesstift,Integrierte Sekundarschule,Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,+49 30 35599050,+49 30 35599054,buero@ev-schule-spandau.de,https://www.ev-schule-spandau.de,2024/25,Private School,,,,,,,FALSE
05P04,August-Hermann-Francke-Schule,"Förderschwerp. ""Geistige Entwicklung""",Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,+49 30 33606329,+49 30 33606697,ulrike.mueller@jsd.de,http://www.johannesstift-diakonie.de/teilhabe-paedagogik/august-hermann-francke-schule/,2024/25,Private School,,,,,,,FALSE
05P06,Werner-von-Siemens-Werkberufsschule der Siemens AG,Berufsschule,Private,Privatschule,Spandau,Siemensstadt,13629,Nonnendammallee,104,+49 1725667753,+49 30,deniz.schmick@siemens.com,https://www.ausbildung.siemens.com,2024/25,Private School,,,,,,,FALSE
05P10,Soziale Fachschulen Johannesstift Diakonie gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Spandau,Hakenfelde,13587,Schönwalder Allee,26,+49 30 33609402,+49 30 33609376,soziale.fachschulen@jsd.de,https://www.johannesstift-diakonie.de/karriere-bildung/soziale-fachschulen,2024/25,Private School,,,,,,,FALSE
05S01,Schule am Grüngürtel,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Spandau,Spandau,13585,Askanierring,42,+49 30 437287910,+49 30 437287911,sekretariat@05G30.schule.berlin.de,http://schule-am-gruenguertel.de,2024/25,Special Needs School,136,44,92,20,13,7,FALSE
05Y01,Freiherr-vom-Stein-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13597,Galenstraße,40,+49 30 3309653,+49 30 33096547,freiherr-vom-stein-gymnasium@t-online.de,http://www.steingymnasium.de,2024/25,Academic Secondary School,942,439,503,89,60,29,FALSE
05Y02,Kant-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13585,Bismarckstraße,54,+49 30 3539480,+49 30 35394810,info@kant-gym.de,http://www.Kant-gymnasium-berlin.de,2024/25,Academic Secondary School,833,505,328,71,45,26,FALSE
05Y04,Carl-Friedrich-von-Siemens-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Siemensstadt,13629,Jungfernheideweg,79,+49 30 34505680,+49 30 345056833,mail@cfvsiemens.de,http://www.cfvsiemens.de,2024/25,Academic Secondary School,790,379,411,65,38,27,FALSE
05Y05,Lily-Braun-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Spandau,13597,Münsingerstraße,2,+49 30 3389040,+49 30 338904144,e-post@lily-braun-gymnasium.de,http://www.lily-braun-gymnasium.de,2024/25,Academic Secondary School,696,444,252,57,34,23,FALSE
06A05,VHS Steglitz-Zehlendorf - Victor-Gollancz,Volkshochschule,Public,Andere Schule,Steglitz-Zehlendorf,Lichterfelde,12207,Goethestraße,9,+49 30 902992208,+49 30 902992599,zbw-sekretariat@t-online.de,https://www.zbw-berlin.de,2024/25,Other School,,,,,,,FALSE
06B01,Peter-Lenné-Schule (OSZ Natur und Umwelt),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Zehlendorf,14163,Hartmannsweilerweg,29,+49 30 81490112,+49 30 81490180,info@peter-lenne-schule.de,https://www.peter-lenne-schule.de,2024/25,Vocational School,1276,556,720,70,35,35,TRUE
06B02,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Lichterfelde,12207,Lippstädter Straße,9,+49 30 901894601,+49 30 901894605,info@oszbueroverw.de,https://www.osz-louise-schroeder.de,2024/25,Vocational School,2256,1353,903,115,64,51,FALSE
06B03,OSZ Bürowirtschaft 1,Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Lichterfelde,12207,Ostpreußendamm,40,+49 30 76890010,+49 30 76890036,schulleitung@oszbw1.de,https://osz-buerowirtschaft.de,2024/25,Vocational School,1246,635,611,77,48,29,TRUE
06B04,Wilhelm-Ostwald-Schule (OSZ Gestaltung),Oberstufenzentrum,Public,Berufsschule,Steglitz-Zehlendorf,Steglitz,12169,Immenweg,6,+49 30 90189 4800,+49 30 90189 4805,verwaltung@wilhelm-ostwald-schule.de,https://www.wilhelm-ostwald-schule.de,2024/25,Vocational School,1207,504,703,73,35,38,FALSE
06G01,Nord-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14163,Potsdamer Straße,7,+49 30 902995468,+49 30 902996151,sekretariat@nord-grund.schule.berlin.de,http://www.nordgrundschule.de,2024/25,Primary School,388,177,211,28,27,1,FALSE
06G02,Süd-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14165,Claszeile,56,+49 30 84509638,+49 30 8152630,info@sued-grundschule.de,http://www.süd-grundschule-berlin.de,2024/25,Primary School,370,183,187,26,23,3,FALSE
06G03,Johannes-Tews-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Nikolassee,14129,Wasgenstraße,50,+49 30 8032072,+49 30 80491348,schulleitung@jtg-berlin.de,http://www.johannes-tews-grundschule.de,2024/25,Primary School,421,192,229,29,23,6,FALSE
06G04,Erich-Kästner-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Bachstelzenweg,2,+49 30 84414860,+49 30 84414865,sekretariat@eks.schule.berlin.de,http://www.erich-kaestner-grundschule-berlin.de,2024/25,Primary School,434,207,227,30,26,4,FALSE
06G06,Mühlenau-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Molsheimer Straße,7,+49 30 8325099,+49 30 8329622,sekretariat@muehlenau.de,http://www.muehlenau.de,2024/25,Primary School,626,282,344,53,49,4,FALSE
06G07,Zinnowwald-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14163,Wilskistraße,78,+49 30 902995586,+49 30 902996152,Sekretariat@zinnowwald.schule.berlin.de,https://zinnowwaldschule.de,2024/25,Primary School,486,235,251,37,28,9,FALSE
06G08,Schweizerhof-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14167,Leo-Baeck-Straße,28,+49 30 902995475,+49 30 902996154,06G08@06G08.schule.berlin.de,http://www.schweizerhof-grundschule.de,2024/25,Primary School,421,217,204,31,28,3,FALSE
06G10,Grundschule am Buschgraben,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Zehlendorf,14165,Ludwigsfelder Straße,43,+49 30 8025018,+49 30 8021653,sekretariat@gab.schule.berlin.de,http://www.grundschuleambuschgraben.de,2024/25,Primary School,253,129,124,24,20,4,FALSE
06G12,Quentin-Blake-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Dahlem,14195,Hüttenweg,40,+49 30 902998031,+49 30 902998025,schulleitung@quentin-blake.schule.berlin.de,https://qbgs.de,2024/25,Primary School,445,192,253,34,25,9,FALSE
06G14,Sachsenwald-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12157,Sachsenwaldstraße,20,+49 30 79742910,+49 30 79742919,sekretariat@sachsenwald.schule.berlin.de,http://www.sachsenwald-grundschule.de,2024/25,Primary School,440,237,203,34,27,7,FALSE
06G15,Dunant-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12163,Gritznerstraße,19,+49 30 79742160,+49 30 79742170,sekretariat@dunant.schule.berlin.de,http://www.dunant-grundschule.de,2024/25,Primary School,574,275,299,41,39,2,FALSE
06G16,Rothenburg-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12165,Rothenburgstraße,16,+49 30 902992314,+49 30 902992367,schulleitung@rothenburg.schule.berlin.de,https://www.rothenburg-grundschule.de,2024/25,Primary School,281,144,137,24,23,1,FALSE
06G17,Grundschule am Insulaner,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Steglitz,12169,Hanstedter Weg,11,+49 30 79742860,+49 30 797428638,sekretariat@06g17.schule.berlin.de,http://www.grundschuleaminsulaner.de,2024/25,Primary School,446,212,234,36,27,9,FALSE
06G18,Athene-Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lichterfelde,12205,Curtiusstraße,37,+49 30 81009710,+49 30 81009739,sekretariat@athene.schule.berlin.de,http://www.athene-grundschule.de,2024/25,Primary School,478,239,239,39,33,6,FALSE
06G20,Alt-Lankwitzer Grundschule,Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Lankwitz,12247,Schulstraße,17,+49 30 7668790,+49 30 76687918,buero@a-l-gs.schule.berlin.de,http://www.alt-lankwitzer-grundschule.de,2024/25,Primary School,484,220,264,34,31,3,FALSE
